,BG,HU,MD,RS,UA,sum
2023-02-19 12:15:00+00:00,,423.0,,,,423.0
2023-02-19 12:30:00+00:00,,416.0,,,,416.0
2023-02-19 12:45:00+00:00,,413.0,,,,413.0
2023-02-19 13:00:00+00:00,26.0,364.0,617.0,460.0,166.0,1633.0
2023-02-19 13:15:00+00:00,,342.0,,,,342.0
2023-02-19 13:30:00+00:00,,291.0,,,,291.0
2023-02-19 13:45:00+00:00,,218.0,,,,218.0
2023-02-19 14:00:00+00:00,450.0,185.0,352.0,446.0,0.0,1433.0
2023-02-19 14:15:00+00:00,,1.0,,,,1.0
2023-02-19 14:30:00+00:00,,0.0,,,,0.0
2023-02-19 14:45:00+00:00,,0.0,,,,0.0
2023-02-19 15:00:00+00:00,846.0,0.0,230.0,163.0,0.0,1239.0
2023-02-19 15:15:00+00:00,,0.0,,,,0.0
2023-02-19 15:30:00+00:00,,0.0,,,,0.0
2023-02-19 15:45:00+00:00,,0.0,,,,0.0
2023-02-19 16:00:00+00:00,663.0,0.0,232.0,45.0,0.0,940.0
2023-02-19 16:15:00+00:00,,0.0,,,,0.0
2023-02-19 16:30:00+00:00,,0.0,,,,0.0
2023-02-19 16:45:00+00:00,,0.0,,,,0.0
2023-02-19 17:00:00+00:00,380.0,0.0,409.0,116.0,0.0,905.0
2023-02-19 17:15:00+00:00,,0.0,,,,0.0
2023-02-19 17:30:00+00:00,,0.0,,,,0.0
2023-02-19 17:45:00+00:00,,0.0,,,,0.0
2023-02-19 18:00:00+00:00,507.0,0.0,428.0,141.0,0.0,1076.0
2023-02-19 18:15:00+00:00,,0.0,,,,0.0
2023-02-19 18:30:00+00:00,,0.0,,,,0.0
2023-02-19 18:45:00+00:00,,0.0,,,,0.0
2023-02-19 19:00:00+00:00,899.0,0.0,392.0,178.0,0.0,1469.0
2023-02-19 19:15:00+00:00,,0.0,,,,0.0
2023-02-19 19:30:00+00:00,,0.0,,,,0.0
2023-02-19 19:45:00+00:00,,0.0,,,,0.0
2023-02-19 20:00:00+00:00,985.0,0.0,456.0,380.0,0.0,1821.0
2023-02-19 20:15:00+00:00,,0.0,,,,0.0
2023-02-19 20:30:00+00:00,,0.0,,,,0.0
2023-02-19 20:45:00+00:00,,0.0,,,,0.0
2023-02-19 21:00:00+00:00,1018.0,0.0,528.0,426.0,0.0,1972.0
2023-02-19 21:15:00+00:00,,0.0,,,,0.0
2023-02-19 21:30:00+00:00,,3.0,,,,3.0
2023-02-19 21:45:00+00:00,,13.0,,,,13.0
2023-02-19 22:00:00+00:00,953.0,7.0,620.0,529.0,0.0,2109.0
2023-02-19 22:15:00+00:00,,21.0,,,,21.0
2023-02-19 22:30:00+00:00,,49.0,,,,49.0
2023-02-19 22:45:00+00:00,,23.0,,,,23.0
2023-02-19 23:00:00+00:00,994.0,136.0,796.0,625.0,24.0,2575.0
2023-02-19 23:15:00+00:00,,144.0,,,,144.0
2023-02-19 23:30:00+00:00,,140.0,,,,140.0
2023-02-19 23:45:00+00:00,,122.0,,,,122.0
2023-02-20 00:00:00+00:00,1000.0,128.0,805.0,624.0,101.0,2658.0
2023-02-20 00:15:00+00:00,,132.0,,,,132.0
2023-02-20 00:30:00+00:00,,122.0,,,,122.0
2023-02-20 00:45:00+00:00,,113.0,,,,113.0
2023-02-20 01:00:00+00:00,877.0,120.0,766.0,754.0,101.0,2618.0
2023-02-20 01:15:00+00:00,,120.0,,,,120.0
2023-02-20 01:30:00+00:00,,147.0,,,,147.0
2023-02-20 01:45:00+00:00,,107.0,,,,107.0
2023-02-20 02:00:00+00:00,777.0,121.0,733.0,811.0,83.0,2525.0
2023-02-20 02:15:00+00:00,,94.0,,,,94.0
2023-02-20 02:30:00+00:00,,81.0,,,,81.0
2023-02-20 02:45:00+00:00,,69.0,,,,69.0
2023-02-20 03:00:00+00:00,845.0,47.0,598.0,715.0,4.0,2209.0
2023-02-20 03:15:00+00:00,,4.0,,,,4.0
2023-02-20 03:30:00+00:00,,0.0,,,,0.0
2023-02-20 03:45:00+00:00,,0.0,,,,0.0
2023-02-20 04:00:00+00:00,763.0,0.0,393.0,400.0,0.0,1556.0
2023-02-20 04:15:00+00:00,,0.0,,,,0.0
2023-02-20 04:30:00+00:00,,0.0,,,,0.0
2023-02-20 04:45:00+00:00,,0.0,,,,0.0
2023-02-20 05:00:00+00:00,248.0,0.0,370.0,55.0,0.0,673.0
2023-02-20 05:15:00+00:00,,0.0,,,,0.0
2023-02-20 05:30:00+00:00,,0.0,,,,0.0
2023-02-20 05:45:00+00:00,,0.0,,,,0.0
2023-02-20 06:00:00+00:00,7.0,0.0,309.0,0.0,0.0,316.0
2023-02-20 06:15:00+00:00,,0.0,,,,0.0
2023-02-20 06:30:00+00:00,,0.0,,,,0.0
2023-02-20 06:45:00+00:00,,0.0,,,,0.0
2023-02-20 07:00:00+00:00,10.0,0.0,304.0,0.0,0.0,314.0
2023-02-20 07:15:00+00:00,,0.0,,,,0.0
2023-02-20 07:30:00+00:00,,0.0,,,,0.0
2023-02-20 07:45:00+00:00,,1.0,,,,1.0
2023-02-20 08:00:00+00:00,53.0,13.0,354.0,0.0,0.0,420.0
2023-02-20 08:15:00+00:00,,20.0,,,,20.0
2023-02-20 08:30:00+00:00,,26.0,,,,26.0
2023-02-20 08:45:00+00:00,,33.0,,,,33.0
2023-02-20 09:00:00+00:00,99.0,37.0,427.0,0.0,0.0,563.0
2023-02-20 09:15:00+00:00,,1.0,,,,1.0
2023-02-20 09:30:00+00:00,,0.0,,,,0.0
2023-02-20 09:45:00+00:00,,1.0,,,,1.0
2023-02-20 10:00:00+00:00,101.0,2.0,412.0,50.0,0.0,565.0
2023-02-20 10:15:00+00:00,,0.0,,,,0.0
2023-02-20 10:30:00+00:00,,0.0,,,,0.0
2023-02-20 10:45:00+00:00,,0.0,,,,0.0
2023-02-20 11:00:00+00:00,214.0,0.0,456.0,161.0,0.0,831.0
2023-02-20 11:15:00+00:00,,0.0,,,,0.0
2023-02-20 11:30:00+00:00,,0.0,,,,0.0
2023-02-20 11:45:00+00:00,,0.0,,,,0.0
2023-02-20 12:00:00+00:00,337.0,0.0,436.0,158.0,0.0,931.0
2023-02-20 12:15:00+00:00,,0.0,,,,0.0
2023-02-20 12:30:00+00:00,,0.0,,,,0.0
2023-02-20 12:45:00+00:00,,0.0,,,,0.0
2023-02-20 13:00:00+00:00,445.0,0.0,356.0,196.0,0.0,997.0
2023-02-20 13:15:00+00:00,,0.0,,,,0.0
2023-02-20 13:30:00+00:00,,0.0,,,,0.0
2023-02-20 13:45:00+00:00,,0.0,,,,0.0
2023-02-20 14:00:00+00:00,524.0,0.0,240.0,50.0,0.0,814.0
2023-02-20 14:15:00+00:00,,0.0,,,,0.0
2023-02-20 14:30:00+00:00,,0.0,,,,0.0
2023-02-20 14:45:00+00:00,,0.0,,,,0.0
2023-02-20 15:00:00+00:00,510.0,0.0,202.0,0.0,0.0,712.0
2023-02-20 15:15:00+00:00,,0.0,,,,0.0
2023-02-20 15:30:00+00:00,,0.0,,,,0.0
2023-02-20 15:45:00+00:00,,0.0,,,,0.0
2023-02-20 16:00:00+00:00,549.0,0.0,272.0,0.0,0.0,821.0
2023-02-20 16:15:00+00:00,,0.0,,,,0.0
2023-02-20 16:30:00+00:00,,0.0,,,,0.0
2023-02-20 16:45:00+00:00,,0.0,,,,0.0
2023-02-20 17:00:00+00:00,639.0,0.0,254.0,0.0,0.0,893.0
2023-02-20 17:15:00+00:00,,0.0,,,,0.0
2023-02-20 17:30:00+00:00,,0.0,,,,0.0
2023-02-20 17:45:00+00:00,,0.0,,,,0.0
2023-02-20 18:00:00+00:00,679.0,0.0,308.0,0.0,0.0,987.0
2023-02-20 18:15:00+00:00,,0.0,,,,0.0
2023-02-20 18:30:00+00:00,,0.0,,,,0.0
2023-02-20 18:45:00+00:00,,0.0,,,,0.0
2023-02-20 19:00:00+00:00,1044.0,0.0,287.0,1.0,0.0,1332.0
2023-02-20 19:15:00+00:00,,0.0,,,,0.0
2023-02-20 19:30:00+00:00,,0.0,,,,0.0
2023-02-20 19:45:00+00:00,,0.0,,,,0.0
2023-02-20 20:00:00+00:00,1197.0,0.0,427.0,172.0,0.0,1796.0
2023-02-20 20:15:00+00:00,,0.0,,,,0.0
2023-02-20 20:30:00+00:00,,5.0,,,,5.0
2023-02-20 20:45:00+00:00,,2.0,,,,2.0
2023-02-20 21:00:00+00:00,1231.0,2.0,489.0,391.0,0.0,2113.0
2023-02-20 21:15:00+00:00,,27.0,,,,27.0
2023-02-20 21:30:00+00:00,,59.0,,,,59.0
2023-02-20 21:45:00+00:00,,65.0,,,,65.0
2023-02-20 22:00:00+00:00,1132.0,125.0,549.0,391.0,0.0,2197.0
2023-02-20 22:15:00+00:00,,121.0,,,,121.0
2023-02-20 22:30:00+00:00,,165.0,,,,165.0
2023-02-20 22:45:00+00:00,,149.0,,,,149.0
2023-02-20 23:00:00+00:00,1275.0,194.0,662.0,578.0,0.0,2709.0
2023-02-20 23:15:00+00:00,,132.0,,,,132.0
2023-02-20 23:30:00+00:00,,142.0,,,,142.0
2023-02-20 23:45:00+00:00,,139.0,,,,139.0
2023-02-21 00:00:00+00:00,1252.0,182.0,637.0,673.0,0.0,2744.0
2023-02-21 00:15:00+00:00,,187.0,,,,187.0
2023-02-21 00:30:00+00:00,,175.0,,,,175.0
2023-02-21 00:45:00+00:00,,184.0,,,,184.0
2023-02-21 01:00:00+00:00,1166.0,199.0,663.0,678.0,0.0,2706.0
2023-02-21 01:15:00+00:00,,189.0,,,,189.0
2023-02-21 01:30:00+00:00,,196.0,,,,196.0
2023-02-21 01:45:00+00:00,,192.0,,,,192.0
2023-02-21 02:00:00+00:00,1145.0,180.0,671.0,651.0,0.0,2647.0
2023-02-21 02:15:00+00:00,,149.0,,,,149.0
2023-02-21 02:30:00+00:00,,166.0,,,,166.0
2023-02-21 02:45:00+00:00,,153.0,,,,153.0
2023-02-21 03:00:00+00:00,1115.0,127.0,613.0,593.0,0.0,2448.0
2023-02-21 03:15:00+00:00,,138.0,,,,138.0
2023-02-21 03:30:00+00:00,,125.0,,,,125.0
2023-02-21 03:45:00+00:00,,130.0,,,,130.0
2023-02-21 04:00:00+00:00,1104.0,21.0,527.0,492.0,0.0,2144.0
2023-02-21 04:15:00+00:00,,0.0,,,,0.0
2023-02-21 04:30:00+00:00,,0.0,,,,0.0
2023-02-21 04:45:00+00:00,,0.0,,,,0.0
2023-02-21 05:00:00+00:00,1001.0,0.0,476.0,266.0,0.0,1743.0
2023-02-21 05:15:00+00:00,,0.0,,,,0.0
2023-02-21 05:30:00+00:00,,0.0,,,,0.0
2023-02-21 05:45:00+00:00,,2.0,,,,2.0
2023-02-21 06:00:00+00:00,612.0,56.0,503.0,175.0,8.0,1354.0
2023-02-21 06:15:00+00:00,,106.0,,,,106.0
2023-02-21 06:30:00+00:00,,112.0,,,,112.0
2023-02-21 06:45:00+00:00,,130.0,,,,130.0
2023-02-21 07:00:00+00:00,503.0,167.0,480.0,172.0,123.0,1445.0
2023-02-21 07:15:00+00:00,,157.0,,,,157.0
2023-02-21 07:30:00+00:00,,165.0,,,,165.0
2023-02-21 07:45:00+00:00,,204.0,,,,204.0
2023-02-21 08:00:00+00:00,477.0,159.0,492.0,431.0,145.0,1704.0
2023-02-21 08:15:00+00:00,,201.0,,,,201.0
2023-02-21 08:30:00+00:00,,203.0,,,,203.0
2023-02-21 08:45:00+00:00,,161.0,,,,161.0
2023-02-21 09:00:00+00:00,529.0,193.0,522.0,527.0,168.0,1939.0
2023-02-21 09:15:00+00:00,,186.0,,,,186.0
2023-02-21 09:30:00+00:00,,194.0,,,,194.0
2023-02-21 09:45:00+00:00,,183.0,,,,183.0
2023-02-21 10:00:00+00:00,474.0,211.0,601.0,426.0,230.0,1942.0
2023-02-21 10:15:00+00:00,,267.0,,,,267.0
2023-02-21 10:30:00+00:00,,200.0,,,,200.0
2023-02-21 10:45:00+00:00,,196.0,,,,196.0
2023-02-21 11:00:00+00:00,482.0,204.0,638.0,425.0,245.0,1994.0
2023-02-21 11:15:00+00:00,,182.0,,,,182.0
2023-02-21 11:30:00+00:00,,202.0,,,,202.0
2023-02-21 11:45:00+00:00,,227.0,,,,227.0
2023-02-21 12:00:00+00:00,416.0,219.0,630.0,476.0,236.0,1977.0
2023-02-21 12:15:00+00:00,,233.0,,,,233.0
2023-02-21 12:30:00+00:00,,223.0,,,,223.0
2023-02-21 12:45:00+00:00,,174.0,,,,174.0
2023-02-21 13:00:00+00:00,445.0,192.0,556.0,443.0,153.0,1789.0
2023-02-21 13:15:00+00:00,,151.0,,,,151.0
2023-02-21 13:30:00+00:00,,168.0,,,,168.0
2023-02-21 13:45:00+00:00,,144.0,,,,144.0
2023-02-21 14:00:00+00:00,569.0,193.0,467.0,397.0,91.0,1717.0
2023-02-21 14:15:00+00:00,,174.0,,,,174.0
2023-02-21 14:30:00+00:00,,190.0,,,,190.0
2023-02-21 14:45:00+00:00,,169.0,,,,169.0
2023-02-21 15:00:00+00:00,638.0,125.0,441.0,229.0,33.0,1466.0
2023-02-21 15:15:00+00:00,,86.0,,,,86.0
2023-02-21 15:30:00+00:00,,101.0,,,,101.0
2023-02-21 15:45:00+00:00,,98.0,,,,98.0
2023-02-21 16:00:00+00:00,544.0,46.0,363.0,10.0,5.0,968.0
2023-02-21 16:15:00+00:00,,41.0,,,,41.0
2023-02-21 16:30:00+00:00,,94.0,,,,94.0
2023-02-21 16:45:00+00:00,,118.0,,,,118.0
2023-02-21 17:00:00+00:00,443.0,63.0,364.0,26.0,0.0,896.0
2023-02-21 17:15:00+00:00,,139.0,,,,139.0
2023-02-21 17:30:00+00:00,,146.0,,,,146.0
2023-02-21 17:45:00+00:00,,136.0,,,,136.0
2023-02-21 18:00:00+00:00,430.0,132.0,396.0,19.0,0.0,977.0
2023-02-21 18:15:00+00:00,,137.0,,,,137.0
2023-02-21 18:30:00+00:00,,133.0,,,,133.0
2023-02-21 18:45:00+00:00,,149.0,,,,149.0
2023-02-21 19:00:00+00:00,502.0,176.0,446.0,77.0,0.0,1201.0
2023-02-21 19:15:00+00:00,,152.0,,,,152.0
2023-02-21 19:30:00+00:00,,159.0,,,,159.0
2023-02-21 19:45:00+00:00,,119.0,,,,119.0
2023-02-21 20:00:00+00:00,412.0,145.0,380.0,206.0,0.0,1143.0
2023-02-21 20:15:00+00:00,,138.0,,,,138.0
2023-02-21 20:30:00+00:00,,142.0,,,,142.0
2023-02-21 20:45:00+00:00,,63.0,,,,63.0
2023-02-21 21:00:00+00:00,624.0,43.0,268.0,267.0,0.0,1202.0
2023-02-21 21:15:00+00:00,,3.0,,,,3.0
2023-02-21 21:30:00+00:00,,44.0,,,,44.0
2023-02-21 21:45:00+00:00,,24.0,,,,24.0
2023-02-21 22:00:00+00:00,592.0,0.0,186.0,414.0,0.0,1192.0
2023-02-21 22:15:00+00:00,,0.0,,,,0.0
2023-02-21 22:30:00+00:00,,0.0,,,,0.0
2023-02-21 22:45:00+00:00,,0.0,,,,0.0
2023-02-21 23:00:00+00:00,616.0,0.0,287.0,529.0,0.0,1432.0
2023-02-21 23:15:00+00:00,,1.0,,,,1.0
2023-02-21 23:30:00+00:00,,0.0,,,,0.0
2023-02-21 23:45:00+00:00,,0.0,,,,0.0
2023-02-22 00:00:00+00:00,496.0,0.0,347.0,532.0,0.0,1375.0
2023-02-22 00:15:00+00:00,,0.0,,,,0.0
2023-02-22 00:30:00+00:00,,6.0,,,,6.0
2023-02-22 00:45:00+00:00,,2.0,,,,2.0
2023-02-22 01:00:00+00:00,477.0,0.0,338.0,474.0,0.0,1289.0
2023-02-22 01:15:00+00:00,,0.0,,,,0.0
2023-02-22 01:30:00+00:00,,0.0,,,,0.0
2023-02-22 01:45:00+00:00,,0.0,,,,0.0
2023-02-22 02:00:00+00:00,538.0,0.0,298.0,474.0,0.0,1310.0
2023-02-22 02:15:00+00:00,,0.0,,,,0.0
2023-02-22 02:30:00+00:00,,0.0,,,,0.0
2023-02-22 02:45:00+00:00,,0.0,,,,0.0
2023-02-22 03:00:00+00:00,523.0,0.0,240.0,426.0,0.0,1189.0
2023-02-22 03:15:00+00:00,,0.0,,,,0.0
2023-02-22 03:30:00+00:00,,0.0,,,,0.0
2023-02-22 03:45:00+00:00,,0.0,,,,0.0
2023-02-22 04:00:00+00:00,511.0,0.0,124.0,289.0,0.0,924.0
2023-02-22 04:15:00+00:00,,0.0,,,,0.0
2023-02-22 04:30:00+00:00,,0.0,,,,0.0
2023-02-22 04:45:00+00:00,,0.0,,,,0.0
2023-02-22 05:00:00+00:00,239.0,0.0,142.0,0.0,0.0,381.0
2023-02-22 05:15:00+00:00,,0.0,,,,0.0
2023-02-22 05:30:00+00:00,,0.0,,,,0.0
2023-02-22 05:45:00+00:00,,0.0,,,,0.0
2023-02-22 06:00:00+00:00,151.0,0.0,153.0,0.0,0.0,304.0
2023-02-22 06:15:00+00:00,,0.0,,,,0.0
2023-02-22 06:30:00+00:00,,0.0,,,,0.0
2023-02-22 06:45:00+00:00,,0.0,,,,0.0
2023-02-22 07:00:00+00:00,14.0,0.0,265.0,0.0,4.0,283.0
2023-02-22 07:15:00+00:00,,0.0,,,,0.0
2023-02-22 07:30:00+00:00,,0.0,,,,0.0
2023-02-22 07:45:00+00:00,,32.0,,,,32.0
2023-02-22 08:00:00+00:00,0.0,108.0,412.0,0.0,125.0,645.0
2023-02-22 08:15:00+00:00,,114.0,,,,114.0
2023-02-22 08:30:00+00:00,,100.0,,,,100.0
2023-02-22 08:45:00+00:00,,115.0,,,,115.0
2023-02-22 09:00:00+00:00,0.0,120.0,453.0,0.0,147.0,720.0
2023-02-22 09:15:00+00:00,,120.0,,,,120.0
2023-02-22 09:30:00+00:00,,121.0,,,,121.0
2023-02-22 09:45:00+00:00,,111.0,,,,111.0
2023-02-22 10:00:00+00:00,0.0,71.0,441.0,234.0,86.0,832.0
2023-02-22 10:15:00+00:00,,37.0,,,,37.0
2023-02-22 10:30:00+00:00,,60.0,,,,60.0
2023-02-22 10:45:00+00:00,,58.0,,,,58.0
2023-02-22 11:00:00+00:00,0.0,27.0,439.0,296.0,31.0,793.0
2023-02-22 11:15:00+00:00,,1.0,,,,1.0
2023-02-22 11:30:00+00:00,,5.0,,,,5.0
2023-02-22 11:45:00+00:00,,3.0,,,,3.0
2023-02-22 12:00:00+00:00,0.0,5.0,383.0,283.0,4.0,675.0
2023-02-22 12:15:00+00:00,,6.0,,,,6.0
2023-02-22 12:30:00+00:00,,12.0,,,,12.0
2023-02-22 12:45:00+00:00,,2.0,,,,2.0
2023-02-22 13:00:00+00:00,3.0,0.0,310.0,303.0,0.0,616.0
2023-02-22 13:15:00+00:00,,0.0,,,,0.0
2023-02-22 13:30:00+00:00,,0.0,,,,0.0
2023-02-22 13:45:00+00:00,,0.0,,,,0.0
2023-02-22 14:00:00+00:00,79.0,0.0,261.0,209.0,0.0,549.0
2023-02-22 14:15:00+00:00,,0.0,,,,0.0
2023-02-22 14:30:00+00:00,,0.0,,,,0.0
2023-02-22 14:45:00+00:00,,0.0,,,,0.0
2023-02-22 15:00:00+00:00,262.0,0.0,188.0,0.0,0.0,450.0
2023-02-22 15:15:00+00:00,,0.0,,,,0.0
2023-02-22 15:30:00+00:00,,0.0,,,,0.0
2023-02-22 15:45:00+00:00,,0.0,,,,0.0
2023-02-22 16:00:00+00:00,287.0,0.0,101.0,0.0,0.0,388.0
2023-02-22 16:15:00+00:00,,0.0,,,,0.0
2023-02-22 16:30:00+00:00,,0.0,,,,0.0
2023-02-22 16:45:00+00:00,,0.0,,,,0.0
2023-02-22 17:00:00+00:00,272.0,0.0,76.0,0.0,0.0,348.0
2023-02-22 17:15:00+00:00,,0.0,,,,0.0
2023-02-22 17:30:00+00:00,,0.0,,,,0.0
2023-02-22 17:45:00+00:00,,0.0,,,,0.0
2023-02-22 18:00:00+00:00,124.0,0.0,152.0,0.0,0.0,276.0
2023-02-22 18:15:00+00:00,,0.0,,,,0.0
2023-02-22 18:30:00+00:00,,0.0,,,,0.0
2023-02-22 18:45:00+00:00,,0.0,,,,0.0
2023-02-22 19:00:00+00:00,194.0,0.0,212.0,0.0,0.0,406.0
2023-02-22 19:15:00+00:00,,0.0,,,,0.0
2023-02-22 19:30:00+00:00,,0.0,,,,0.0
2023-02-22 19:45:00+00:00,,0.0,,,,0.0
2023-02-22 20:00:00+00:00,418.0,0.0,197.0,0.0,0.0,615.0
2023-02-22 20:15:00+00:00,,0.0,,,,0.0
2023-02-22 20:30:00+00:00,,0.0,,,,0.0
2023-02-22 20:45:00+00:00,,0.0,,,,0.0
2023-02-22 21:00:00+00:00,649.0,0.0,138.0,109.0,0.0,896.0
2023-02-22 21:15:00+00:00,,0.0,,,,0.0
2023-02-22 21:30:00+00:00,,0.0,,,,0.0
2023-02-22 21:45:00+00:00,,0.0,,,,0.0
2023-02-22 22:00:00+00:00,597.0,0.0,172.0,225.0,0.0,994.0
2023-02-22 22:15:00+00:00,,0.0,,,,0.0
2023-02-22 22:30:00+00:00,,0.0,,,,0.0
2023-02-22 22:45:00+00:00,,0.0,,,,0.0
2023-02-22 23:00:00+00:00,439.0,0.0,311.0,301.0,0.0,1051.0
2023-02-22 23:15:00+00:00,,0.0,,,,0.0
2023-02-22 23:30:00+00:00,,0.0,,,,0.0
2023-02-22 23:45:00+00:00,,0.0,,,,0.0
2023-02-23 00:00:00+00:00,469.0,0.0,345.0,384.0,0.0,1198.0
2023-02-23 00:15:00+00:00,,0.0,,,,0.0
2023-02-23 00:30:00+00:00,,0.0,,,,0.0
2023-02-23 00:45:00+00:00,,0.0,,,,0.0
2023-02-23 01:00:00+00:00,558.0,0.0,380.0,489.0,0.0,1427.0
2023-02-23 01:15:00+00:00,,0.0,,,,0.0
2023-02-23 01:30:00+00:00,,0.0,,,,0.0
2023-02-23 01:45:00+00:00,,0.0,,,,0.0
2023-02-23 02:00:00+00:00,624.0,0.0,400.0,478.0,0.0,1502.0
2023-02-23 02:15:00+00:00,,0.0,,,,0.0
2023-02-23 02:30:00+00:00,,0.0,,,,0.0
2023-02-23 02:45:00+00:00,,0.0,,,,0.0
2023-02-23 03:00:00+00:00,674.0,0.0,362.0,441.0,0.0,1477.0
2023-02-23 03:15:00+00:00,,0.0,,,,0.0
2023-02-23 03:30:00+00:00,,0.0,,,,0.0
2023-02-23 03:45:00+00:00,,0.0,,,,0.0
2023-02-23 04:00:00+00:00,783.0,0.0,268.0,112.0,0.0,1163.0
2023-02-23 04:15:00+00:00,,0.0,,,,0.0
2023-02-23 04:30:00+00:00,,0.0,,,,0.0
2023-02-23 04:45:00+00:00,,0.0,,,,0.0
2023-02-23 05:00:00+00:00,868.0,0.0,277.0,0.0,0.0,1145.0
2023-02-23 05:15:00+00:00,,0.0,,,,0.0
2023-02-23 05:30:00+00:00,,0.0,,,,0.0
2023-02-23 05:45:00+00:00,,0.0,,,,0.0
2023-02-23 06:00:00+00:00,471.0,0.0,351.0,0.0,0.0,822.0
2023-02-23 06:15:00+00:00,,0.0,,,,0.0
2023-02-23 06:30:00+00:00,,0.0,,,,0.0
2023-02-23 06:45:00+00:00,,0.0,,,,0.0
2023-02-23 07:00:00+00:00,232.0,0.0,445.0,0.0,0.0,677.0
2023-02-23 07:15:00+00:00,,0.0,,,,0.0
2023-02-23 07:30:00+00:00,,1.0,,,,1.0
2023-02-23 07:45:00+00:00,,4.0,,,,4.0
2023-02-23 08:00:00+00:00,134.0,23.0,525.0,0.0,0.0,682.0
2023-02-23 08:15:00+00:00,,25.0,,,,25.0
2023-02-23 08:30:00+00:00,,17.0,,,,17.0
2023-02-23 08:45:00+00:00,,51.0,,,,51.0
2023-02-23 09:00:00+00:00,15.0,138.0,640.0,0.0,76.0,869.0
2023-02-23 09:15:00+00:00,,157.0,,,,157.0
2023-02-23 09:30:00+00:00,,166.0,,,,166.0
2023-02-23 09:45:00+00:00,,188.0,,,,188.0
2023-02-23 10:00:00+00:00,60.0,225.0,625.0,7.0,90.0,1007.0
2023-02-23 10:15:00+00:00,,224.0,,,,224.0
2023-02-23 10:30:00+00:00,,229.0,,,,229.0
2023-02-23 10:45:00+00:00,,275.0,,,,275.0
2023-02-23 11:00:00+00:00,215.0,158.0,566.0,239.0,14.0,1192.0
2023-02-23 11:15:00+00:00,,151.0,,,,151.0
2023-02-23 11:30:00+00:00,,168.0,,,,168.0
2023-02-23 11:45:00+00:00,,140.0,,,,140.0
2023-02-23 12:00:00+00:00,279.0,90.0,560.0,281.0,3.0,1213.0
2023-02-23 12:15:00+00:00,,82.0,,,,82.0
2023-02-23 12:30:00+00:00,,122.0,,,,122.0
2023-02-23 12:45:00+00:00,,104.0,,,,104.0
2023-02-23 13:00:00+00:00,347.0,70.0,497.0,283.0,0.0,1197.0
2023-02-23 13:15:00+00:00,,60.0,,,,60.0
2023-02-23 13:30:00+00:00,,77.0,,,,77.0
2023-02-23 13:45:00+00:00,,40.0,,,,40.0
2023-02-23 14:00:00+00:00,546.0,16.0,363.0,208.0,0.0,1133.0
2023-02-23 14:15:00+00:00,,0.0,,,,0.0
2023-02-23 14:30:00+00:00,,0.0,,,,0.0
2023-02-23 14:45:00+00:00,,7.0,,,,7.0
2023-02-23 15:00:00+00:00,712.0,10.0,281.0,62.0,0.0,1065.0
2023-02-23 15:15:00+00:00,,1.0,,,,1.0
2023-02-23 15:30:00+00:00,,0.0,,,,0.0
2023-02-23 15:45:00+00:00,,0.0,,,,0.0
2023-02-23 16:00:00+00:00,586.0,17.0,322.0,12.0,0.0,937.0
2023-02-23 16:15:00+00:00,,55.0,,,,55.0
2023-02-23 16:30:00+00:00,,58.0,,,,58.0
2023-02-23 16:45:00+00:00,,5.0,,,,5.0
2023-02-23 17:00:00+00:00,482.0,0.0,332.0,35.0,0.0,849.0
2023-02-23 17:15:00+00:00,,6.0,,,,6.0
2023-02-23 17:30:00+00:00,,3.0,,,,3.0
2023-02-23 17:45:00+00:00,,20.0,,,,20.0
2023-02-23 18:00:00+00:00,501.0,11.0,407.0,51.0,0.0,970.0
2023-02-23 18:15:00+00:00,,19.0,,,,19.0
2023-02-23 18:30:00+00:00,,7.0,,,,7.0
2023-02-23 18:45:00+00:00,,15.0,,,,15.0
2023-02-23 19:00:00+00:00,717.0,94.0,429.0,51.0,0.0,1291.0
2023-02-23 19:15:00+00:00,,70.0,,,,70.0
2023-02-23 19:30:00+00:00,,63.0,,,,63.0
2023-02-23 19:45:00+00:00,,57.0,,,,57.0
2023-02-23 20:00:00+00:00,915.0,34.0,457.0,204.0,0.0,1610.0
2023-02-23 20:15:00+00:00,,48.0,,,,48.0
2023-02-23 20:30:00+00:00,,41.0,,,,41.0
2023-02-23 20:45:00+00:00,,63.0,,,,63.0
2023-02-23 21:00:00+00:00,896.0,43.0,525.0,258.0,0.0,1722.0
2023-02-23 21:15:00+00:00,,36.0,,,,36.0
2023-02-23 21:30:00+00:00,,43.0,,,,43.0
2023-02-23 21:45:00+00:00,,30.0,,,,30.0
2023-02-23 22:00:00+00:00,895.0,13.0,559.0,335.0,0.0,1802.0
2023-02-23 22:15:00+00:00,,21.0,,,,21.0
2023-02-23 22:30:00+00:00,,43.0,,,,43.0
2023-02-23 22:45:00+00:00,,8.0,,,,8.0
2023-02-23 23:00:00+00:00,860.0,138.0,642.0,446.0,0.0,2086.0
2023-02-23 23:15:00+00:00,,170.0,,,,170.0
2023-02-23 23:30:00+00:00,,153.0,,,,153.0
2023-02-23 23:45:00+00:00,,155.0,,,,155.0
2023-02-24 00:00:00+00:00,846.0,125.0,636.0,617.0,0.0,2224.0
2023-02-24 00:15:00+00:00,,127.0,,,,127.0
2023-02-24 00:30:00+00:00,,122.0,,,,122.0
