,BG,HU,MD,RS,UA,sum
2023-03-06 19:00:00+00:00,92.0,18.25,0.0,242.0,95.0,125.5
2023-03-06 20:00:00+00:00,2.0,8.5,0.0,96.0,95.0,56.75
2023-03-06 21:00:00+00:00,1.0,2.0,0.0,13.0,102.0,31.0
2023-03-06 22:00:00+00:00,2.0,1.25,0.0,0.0,69.0,19.0
2023-03-06 23:00:00+00:00,1.0,0.0,0.0,0.0,60.0,15.25
2023-03-07 00:00:00+00:00,2.0,0.0,0.0,0.0,18.0,5.0
2023-03-07 01:00:00+00:00,14.0,0.0,0.0,0.0,6.0,5.0
2023-03-07 02:00:00+00:00,14.0,0.0,0.0,0.0,3.0,4.25
2023-03-07 03:00:00+00:00,2.0,0.0,0.0,0.0,9.0,2.75
2023-03-07 04:00:00+00:00,0.0,0.25,0.0,0.0,62.0,15.75
2023-03-07 05:00:00+00:00,10.0,0.25,0.0,134.0,37.0,45.5
2023-03-07 06:00:00+00:00,220.0,0.0,0.0,131.0,0.0,87.75
2023-03-07 07:00:00+00:00,494.0,0.0,0.0,49.0,0.0,135.75
2023-03-07 08:00:00+00:00,404.0,0.0,0.0,0.0,0.0,101.0
2023-03-07 09:00:00+00:00,511.0,0.0,0.0,0.0,0.0,127.75
2023-03-07 10:00:00+00:00,347.0,0.0,0.0,0.0,0.0,86.75
2023-03-07 11:00:00+00:00,369.0,0.0,0.0,0.0,0.0,92.25
2023-03-07 12:00:00+00:00,374.0,0.0,0.0,0.0,0.0,93.5
2023-03-07 13:00:00+00:00,339.0,0.0,0.0,47.0,0.0,96.5
2023-03-07 14:00:00+00:00,345.0,0.0,0.0,152.0,0.0,124.25
2023-03-07 15:00:00+00:00,271.0,0.0,0.0,229.0,0.0,125.0
2023-03-07 16:00:00+00:00,402.0,4.0,0.0,295.0,0.0,178.25
2023-03-07 17:00:00+00:00,273.0,89.75,0.0,252.0,134.0,254.5
2023-03-07 18:00:00+00:00,537.0,11.25,0.0,237.0,,204.75
2023-03-07 19:00:00+00:00,102.0,49.25,0.0,216.0,130.0,161.25
2023-03-07 20:00:00+00:00,0.0,2.25,0.0,84.0,149.0,60.5
2023-03-07 21:00:00+00:00,6.0,0.0,0.0,9.0,102.0,29.25
2023-03-07 22:00:00+00:00,0.0,0.0,0.0,0.0,103.0,25.75
2023-03-07 23:00:00+00:00,0.0,7.75,0.0,64.0,108.0,50.75
2023-03-08 00:00:00+00:00,0.0,0.5,0.0,60.0,94.0,39.0
2023-03-08 01:00:00+00:00,5.0,1.0,0.0,89.0,80.0,44.5
2023-03-08 02:00:00+00:00,20.0,6.0,0.0,123.0,80.0,61.75
2023-03-08 03:00:00+00:00,41.0,17.25,0.0,154.0,82.0,86.5
2023-03-08 04:00:00+00:00,1.0,69.5,0.0,197.0,126.0,150.5
2023-03-08 05:00:00+00:00,0.0,168.5,0.0,341.0,178.0,298.25
2023-03-08 06:00:00+00:00,140.0,103.75,0.0,329.0,67.0,237.75
2023-03-08 07:00:00+00:00,381.0,33.75,0.0,277.0,2.0,198.75
2023-03-08 08:00:00+00:00,832.0,0.0,0.0,225.0,0.0,264.25
2023-03-08 09:00:00+00:00,642.0,0.0,0.0,170.0,0.0,203.0
2023-03-08 10:00:00+00:00,595.0,0.0,0.0,63.0,0.0,164.5
2023-03-08 11:00:00+00:00,402.0,0.0,0.0,73.0,0.0,118.75
2023-03-08 12:00:00+00:00,279.0,0.0,0.0,63.0,0.0,85.5
2023-03-08 13:00:00+00:00,327.0,0.0,0.0,100.0,0.0,106.75
2023-03-08 14:00:00+00:00,314.0,0.0,0.0,194.0,0.0,127.0
2023-03-08 15:00:00+00:00,274.0,1.25,0.0,326.0,0.0,151.25
2023-03-08 16:00:00+00:00,340.0,3.25,0.0,355.0,0.0,177.0
2023-03-08 17:00:00+00:00,399.0,41.5,0.0,313.0,0.0,219.5
2023-03-08 18:00:00+00:00,404.0,26.0,0.0,276.0,0.0,196.0
2023-03-08 19:00:00+00:00,231.0,18.5,0.0,252.0,0.0,139.25
2023-03-08 20:00:00+00:00,11.0,7.75,0.0,126.0,6.0,43.5
2023-03-08 21:00:00+00:00,0.0,42.25,0.0,0.0,49.0,54.5
2023-03-08 22:00:00+00:00,0.0,1.5,0.0,0.0,30.0,9.0
2023-03-08 23:00:00+00:00,11.0,1.5,0.0,0.0,31.0,12.0
2023-03-09 00:00:00+00:00,15.0,0.0,0.0,0.0,0.0,3.75
2023-03-09 01:00:00+00:00,80.0,0.0,0.0,0.0,0.0,20.0
2023-03-09 02:00:00+00:00,123.0,0.0,0.0,0.0,0.0,30.75
2023-03-09 03:00:00+00:00,86.0,0.0,0.0,0.0,0.0,21.5
2023-03-09 04:00:00+00:00,14.0,10.5,0.0,0.0,21.0,19.25
2023-03-09 05:00:00+00:00,18.0,10.5,0.0,199.0,0.0,64.75
2023-03-09 06:00:00+00:00,207.0,0.0,0.0,280.0,0.0,121.75
2023-03-09 07:00:00+00:00,622.0,0.0,0.0,296.0,0.0,229.5
2023-03-09 08:00:00+00:00,608.0,0.0,0.0,204.0,0.0,203.0
2023-03-09 09:00:00+00:00,703.0,0.0,0.0,130.0,0.0,208.25
2023-03-09 10:00:00+00:00,609.0,0.0,0.0,119.0,0.0,182.0
2023-03-09 11:00:00+00:00,643.0,0.0,0.0,91.0,0.0,183.5
2023-03-09 12:00:00+00:00,619.0,0.0,0.0,86.0,0.0,176.25
2023-03-09 13:00:00+00:00,527.0,0.0,0.0,97.0,0.0,156.0
2023-03-09 14:00:00+00:00,519.0,0.0,0.0,154.0,0.0,168.25
2023-03-09 15:00:00+00:00,486.0,0.0,0.0,267.0,0.0,188.25
2023-03-09 16:00:00+00:00,280.0,3.25,0.0,253.0,0.0,136.5
2023-03-09 17:00:00+00:00,251.0,29.0,0.0,192.0,0.0,139.75
2023-03-09 18:00:00+00:00,210.0,2.0,0.0,160.0,0.0,94.5
2023-03-09 19:00:00+00:00,131.0,0.25,0.0,149.0,0.0,70.25
2023-03-09 20:00:00+00:00,7.0,0.0,0.0,0.0,0.0,1.75
2023-03-09 21:00:00+00:00,14.0,0.0,0.0,0.0,0.0,3.5
2023-03-09 22:00:00+00:00,42.0,0.0,0.0,0.0,0.0,10.5
2023-03-09 23:00:00+00:00,43.0,0.0,0.0,0.0,0.0,10.75
2023-03-10 00:00:00+00:00,35.0,0.0,0.0,0.0,0.0,8.75
2023-03-10 01:00:00+00:00,65.0,0.0,0.0,0.0,0.0,16.25
2023-03-10 02:00:00+00:00,46.0,2.25,0.0,0.0,2.0,14.25
2023-03-10 03:00:00+00:00,32.0,62.25,0.0,0.0,34.0,78.75
2023-03-10 04:00:00+00:00,0.0,159.0,0.0,166.0,131.0,233.25
2023-03-10 05:00:00+00:00,0.0,219.5,0.0,292.0,190.0,340.0
2023-03-10 06:00:00+00:00,5.0,278.0,0.0,385.0,176.0,419.5
2023-03-10 07:00:00+00:00,114.0,170.25,0.0,366.0,42.0,300.75
2023-03-10 08:00:00+00:00,330.0,7.0,0.0,268.0,0.0,156.5
2023-03-10 09:00:00+00:00,340.0,0.0,0.0,146.0,0.0,121.5
2023-03-10 10:00:00+00:00,452.0,0.0,0.0,117.0,0.0,142.25
2023-03-10 11:00:00+00:00,493.0,0.0,0.0,113.0,0.0,151.5
2023-03-10 12:00:00+00:00,380.0,0.0,0.0,117.0,0.0,124.25
2023-03-10 13:00:00+00:00,277.0,0.0,0.0,136.0,0.0,103.25
2023-03-10 14:00:00+00:00,304.0,0.0,0.0,118.0,0.0,105.5
2023-03-10 15:00:00+00:00,234.0,0.0,0.0,117.0,0.0,87.75
2023-03-10 16:00:00+00:00,170.0,0.0,0.0,146.0,0.0,79.0
2023-03-10 17:00:00+00:00,241.0,0.0,0.0,32.0,0.0,68.25
2023-03-10 18:00:00+00:00,277.0,0.0,0.0,0.0,0.0,69.25
2023-03-10 19:00:00+00:00,252.0,0.0,0.0,0.0,0.0,63.0
2023-03-10 20:00:00+00:00,99.0,0.0,0.0,0.0,0.0,24.75
2023-03-10 21:00:00+00:00,25.0,0.0,0.0,0.0,0.0,6.25
2023-03-10 22:00:00+00:00,157.0,0.0,0.0,0.0,0.0,39.25
2023-03-10 23:00:00+00:00,253.0,0.0,0.0,0.0,0.0,63.25
2023-03-11 00:00:00+00:00,243.0,0.0,0.0,0.0,0.0,60.75
2023-03-11 01:00:00+00:00,417.0,0.0,0.0,0.0,0.0,104.25
2023-03-11 02:00:00+00:00,465.0,0.0,0.0,0.0,0.0,116.25
2023-03-11 03:00:00+00:00,455.0,0.0,0.0,0.0,0.0,113.75
2023-03-11 04:00:00+00:00,220.0,0.0,0.0,0.0,0.0,55.0
2023-03-11 05:00:00+00:00,28.0,0.0,0.0,0.0,0.0,7.0
2023-03-11 06:00:00+00:00,60.0,0.0,0.0,0.0,,15.0
2023-03-11 07:00:00+00:00,367.0,0.0,0.0,0.0,0.0,91.75
2023-03-11 08:00:00+00:00,798.0,0.0,0.0,0.0,0.0,199.5
2023-03-11 09:00:00+00:00,840.0,0.0,0.0,0.0,0.0,210.0
2023-03-11 10:00:00+00:00,694.0,0.0,0.0,0.0,0.0,173.5
2023-03-11 11:00:00+00:00,555.0,0.0,0.0,0.0,0.0,138.75
2023-03-11 12:00:00+00:00,468.0,0.0,0.0,0.0,0.0,117.0
2023-03-11 13:00:00+00:00,340.0,0.0,0.0,0.0,0.0,85.0
2023-03-11 14:00:00+00:00,62.0,0.0,0.0,0.0,0.0,15.5
2023-03-11 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-11 16:00:00+00:00,0.0,14.0,0.0,0.0,19.0,18.75
2023-03-11 17:00:00+00:00,0.0,20.0,0.0,0.0,27.0,26.75
2023-03-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-11 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-11 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-11 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-11 22:00:00+00:00,4.0,0.0,0.0,0.0,0.0,1.0
2023-03-11 23:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.5
2023-03-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 01:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.25
2023-03-12 02:00:00+00:00,21.0,0.0,0.0,0.0,0.0,5.25
2023-03-12 03:00:00+00:00,21.0,0.0,0.0,0.0,0.0,5.25
2023-03-12 04:00:00+00:00,26.0,0.0,0.0,0.0,0.0,6.5
2023-03-12 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 07:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.5
2023-03-12 08:00:00+00:00,98.0,0.0,0.0,0.0,0.0,24.5
2023-03-12 09:00:00+00:00,62.0,0.0,0.0,0.0,0.0,15.5
2023-03-12 10:00:00+00:00,137.0,0.0,0.0,0.0,0.0,34.25
2023-03-12 11:00:00+00:00,290.0,0.0,0.0,0.0,0.0,72.5
2023-03-12 12:00:00+00:00,234.0,0.0,0.0,0.0,0.0,58.5
2023-03-12 13:00:00+00:00,89.0,0.0,0.0,0.0,0.0,22.25
2023-03-12 14:00:00+00:00,4.0,0.0,0.0,0.0,0.0,1.0
2023-03-12 15:00:00+00:00,0.0,1.75,0.0,0.0,48.0,13.75
2023-03-12 16:00:00+00:00,0.0,107.5,0.0,101.0,143.0,168.5
2023-03-12 17:00:00+00:00,0.0,132.0,0.0,147.0,172.0,211.75
2023-03-12 18:00:00+00:00,0.0,129.5,0.0,156.0,170.0,211.0
2023-03-12 19:00:00+00:00,0.0,73.25,0.0,114.0,136.0,135.75
2023-03-12 20:00:00+00:00,0.0,36.5,0.0,0.0,121.0,66.75
2023-03-12 21:00:00+00:00,0.0,42.0,0.0,0.0,127.0,73.75
2023-03-12 22:00:00+00:00,1.0,20.25,0.0,0.0,161.0,60.75
2023-03-12 23:00:00+00:00,28.0,19.0,0.0,0.0,159.0,65.75
2023-03-13 00:00:00+00:00,19.0,0.75,0.0,0.0,124.0,36.5
2023-03-13 01:00:00+00:00,72.0,0.0,0.0,0.0,86.0,39.5
2023-03-13 02:00:00+00:00,144.0,2.0,0.0,0.0,83.0,58.75
2023-03-13 03:00:00+00:00,158.0,53.0,0.0,0.0,136.0,126.5
2023-03-13 04:00:00+00:00,10.0,241.75,0.0,78.0,217.0,318.0
2023-03-13 05:00:00+00:00,36.0,101.0,0.0,236.0,192.0,217.0
2023-03-13 06:00:00+00:00,200.0,9.0,0.0,191.0,83.0,127.5
2023-03-13 07:00:00+00:00,474.0,0.0,0.0,121.0,0.0,148.75
2023-03-13 08:00:00+00:00,683.0,0.0,0.0,50.0,0.0,183.25
2023-03-13 09:00:00+00:00,760.0,0.0,0.0,0.0,0.0,190.0
2023-03-13 10:00:00+00:00,893.0,0.0,0.0,106.0,0.0,249.75
2023-03-13 11:00:00+00:00,681.0,0.0,0.0,0.0,0.0,170.25
2023-03-13 12:00:00+00:00,585.0,0.0,0.0,0.0,0.0,146.25
2023-03-13 13:00:00+00:00,524.0,0.0,0.0,26.0,0.0,137.5
2023-03-13 14:00:00+00:00,270.0,0.0,0.0,62.0,0.0,83.0
2023-03-13 15:00:00+00:00,25.0,62.25,0.0,134.0,91.0,124.75
2023-03-13 16:00:00+00:00,0.0,119.75,0.0,171.0,223.0,218.25
2023-03-13 17:00:00+00:00,0.0,154.75,0.0,176.0,289.0,271.0
2023-03-13 18:00:00+00:00,0.0,80.0,0.0,152.0,218.0,172.5
2023-03-13 19:00:00+00:00,0.0,76.75,0.0,168.0,180.0,163.75
2023-03-13 20:00:00+00:00,0.0,1.75,0.0,0.0,107.0,28.5
2023-03-13 21:00:00+00:00,0.0,0.0,0.0,0.0,82.0,20.5
2023-03-13 22:00:00+00:00,0.0,51.0,0.0,16.0,153.0,93.25
2023-03-13 23:00:00+00:00,0.0,142.5,0.0,0.0,210.0,195.0
2023-03-14 00:00:00+00:00,0.0,84.75,0.0,0.0,167.0,126.5
2023-03-14 01:00:00+00:00,0.0,82.25,0.0,0.0,162.0,122.75
2023-03-14 02:00:00+00:00,0.0,141.25,0.0,0.0,183.0,187.0
2023-03-14 03:00:00+00:00,0.0,214.5,0.0,26.0,225.0,277.25
2023-03-14 04:00:00+00:00,0.0,75.5,0.0,44.0,169.0,128.75
2023-03-14 05:00:00+00:00,0.0,0.0,0.0,144.0,80.0,56.0
2023-03-14 06:00:00+00:00,4.0,0.0,0.0,145.0,56.0,51.25
2023-03-14 07:00:00+00:00,200.0,0.0,0.0,134.0,0.0,83.5
2023-03-14 08:00:00+00:00,394.0,0.0,0.0,75.0,0.0,117.25
2023-03-14 09:00:00+00:00,388.0,0.0,0.0,0.0,0.0,97.0
2023-03-14 10:00:00+00:00,460.0,0.0,0.0,0.0,0.0,115.0
2023-03-14 11:00:00+00:00,339.0,0.0,0.0,0.0,0.0,84.75
2023-03-14 12:00:00+00:00,367.0,0.0,0.0,0.0,0.0,91.75
2023-03-14 13:00:00+00:00,243.0,0.0,0.0,0.0,0.0,60.75
2023-03-14 14:00:00+00:00,44.0,0.0,0.0,14.0,0.0,14.5
2023-03-14 15:00:00+00:00,3.0,0.0,0.0,99.0,0.0,25.5
2023-03-14 16:00:00+00:00,0.0,0.0,0.0,91.0,5.0,24.0
2023-03-14 17:00:00+00:00,0.0,0.0,0.0,66.0,71.0,34.25
2023-03-14 18:00:00+00:00,33.0,0.0,0.0,19.0,3.0,13.75
2023-03-14 19:00:00+00:00,1.0,0.0,0.0,15.0,0.0,4.0
2023-03-14 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14 22:00:00+00:00,0.0,0.0,0.0,0.0,4.0,1.0
2023-03-14 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 04:00:00+00:00,0.0,4.0,0.0,0.0,38.0,13.5
2023-03-15 05:00:00+00:00,0.0,17.0,0.0,85.0,25.0,44.5
2023-03-15 06:00:00+00:00,4.0,0.0,0.0,23.0,0.0,6.75
2023-03-15 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15 08:00:00+00:00,38.0,10.0,0.0,9.0,13.0,25.0
2023-03-15 09:00:00+00:00,245.0,0.0,0.0,41.0,0.0,71.5
2023-03-15 10:00:00+00:00,292.0,0.0,0.0,12.0,0.0,76.0
2023-03-15 11:00:00+00:00,301.0,0.0,0.0,81.0,0.0,95.5
2023-03-15 12:00:00+00:00,240.0,0.0,0.0,98.0,0.0,84.5
2023-03-15 13:00:00+00:00,172.0,17.75,0.0,150.0,0.0,98.25
2023-03-15 14:00:00+00:00,68.0,35.0,0.0,151.0,0.0,89.75
2023-03-15 15:00:00+00:00,11.0,58.25,0.0,187.0,0.0,107.75
2023-03-15 16:00:00+00:00,17.0,43.0,0.0,255.0,0.0,111.0
2023-03-15 17:00:00+00:00,270.0,6.0,0.0,229.0,0.0,130.75
2023-03-15 18:00:00+00:00,301.0,0.0,0.0,216.0,0.0,129.25
2023-03-15 19:00:00+00:00,103.0,13.5,0.0,171.0,0.0,82.0
2023-03-15 20:00:00+00:00,8.0,37.5,0.0,214.0,37.0,102.25
2023-03-15 21:00:00+00:00,1.0,89.5,0.0,201.0,70.0,157.5
2023-03-15 22:00:00+00:00,67.0,26.0,0.0,182.0,36.0,97.25
2023-03-15 23:00:00+00:00,2.0,154.5,0.0,179.0,121.0,230.0
2023-03-16 00:00:00+00:00,0.0,100.5,0.0,152.0,82.0,159.0
2023-03-16 01:00:00+00:00,5.0,95.0,0.0,76.0,65.0,131.5
2023-03-16 02:00:00+00:00,9.0,98.25,0.0,91.0,60.0,138.25
2023-03-16 03:00:00+00:00,0.0,142.75,0.0,132.0,106.0,202.25
2023-03-16 04:00:00+00:00,0.0,233.0,0.0,233.0,194.0,339.75
2023-03-16 05:00:00+00:00,0.0,337.5,0.0,344.0,245.0,484.75
2023-03-16 06:00:00+00:00,0.0,495.5,0.0,441.0,357.0,695.0
2023-03-16 07:00:00+00:00,4.0,534.25,0.0,556.0,388.0,771.25
2023-03-16 08:00:00+00:00,47.0,437.5,0.0,486.0,225.0,627.0
2023-03-16 09:00:00+00:00,7.0,430.0,0.0,365.0,94.0,546.5
2023-03-16 10:00:00+00:00,3.0,453.25,0.0,351.0,107.0,568.5
2023-03-16 11:00:00+00:00,0.0,461.5,0.0,354.0,112.0,578.0
2023-03-16 12:00:00+00:00,0.0,445.25,0.0,353.0,122.0,564.0
2023-03-16 13:00:00+00:00,0.0,276.5,0.0,313.0,132.0,387.75
2023-03-16 14:00:00+00:00,0.0,193.75,0.0,310.0,73.0,289.5
2023-03-16 15:00:00+00:00,7.0,104.25,0.0,284.0,2.0,177.5
2023-03-16 16:00:00+00:00,0.0,164.0,0.0,267.0,100.0,255.75
2023-03-16 17:00:00+00:00,0.0,197.0,0.0,217.0,174.0,294.75
2023-03-16 18:00:00+00:00,3.0,111.75,0.0,144.0,96.0,172.5
2023-03-16 19:00:00+00:00,0.0,64.25,0.0,80.0,68.0,101.25
2023-03-16 20:00:00+00:00,0.0,0.0,0.0,0.0,9.0,2.25
2023-03-16 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16 22:00:00+00:00,10.0,0.0,0.0,0.0,0.0,2.5
2023-03-16 23:00:00+00:00,11.0,0.0,0.0,0.0,3.0,3.5
2023-03-17 00:00:00+00:00,23.0,0.0,0.0,0.0,0.0,5.75
2023-03-17 01:00:00+00:00,86.0,0.0,0.0,0.0,0.0,21.5
2023-03-17 02:00:00+00:00,77.0,0.0,0.0,0.0,0.0,19.25
2023-03-17 03:00:00+00:00,43.0,0.0,0.0,0.0,0.0,10.75
2023-03-17 04:00:00+00:00,87.0,0.0,0.0,0.0,1.0,22.0
2023-03-17 05:00:00+00:00,46.0,19.75,0.0,76.0,8.0,52.25
2023-03-17 06:00:00+00:00,11.0,116.5,0.0,102.0,98.0,169.25
2023-03-17 07:00:00+00:00,17.0,126.0,0.0,46.0,34.0,150.25
2023-03-17 08:00:00+00:00,112.0,5.25,0.0,0.0,0.0,33.25
2023-03-17 09:00:00+00:00,284.0,0.0,0.0,0.0,0.0,71.0
2023-03-17 10:00:00+00:00,307.0,0.0,0.0,0.0,0.0,76.75
2023-03-17 11:00:00+00:00,222.0,0.0,0.0,0.0,0.0,55.5
2023-03-17 12:00:00+00:00,153.0,0.0,0.0,0.0,0.0,38.25
2023-03-17 13:00:00+00:00,68.0,0.25,0.0,0.0,0.0,17.25
2023-03-17 14:00:00+00:00,2.0,92.75,0.0,26.0,0.0,99.75
2023-03-17 15:00:00+00:00,0.0,146.25,0.0,128.0,,178.25
2023-03-17 16:00:00+00:00,0.0,271.75,0.0,251.0,164.0,375.5
2023-03-17 17:00:00+00:00,0.0,357.5,0.0,240.0,288.0,489.5
2023-03-17 18:00:00+00:00,40.0,280.25,0.0,179.0,210.0,387.5
2023-03-17 19:00:00+00:00,16.0,325.75,0.0,178.0,228.0,431.25
2023-03-17 20:00:00+00:00,1.0,155.0,0.0,52.0,102.0,193.75
2023-03-17 21:00:00+00:00,6.0,74.0,0.0,22.0,69.0,98.25
2023-03-17 22:00:00+00:00,17.0,54.75,0.0,0.0,88.0,81.0
2023-03-17 23:00:00+00:00,0.0,67.5,0.0,0.0,132.0,100.5
2023-03-18 00:00:00+00:00,0.0,15.75,0.0,0.0,112.0,43.75
2023-03-18 01:00:00+00:00,0.0,10.25,0.0,0.0,90.0,32.75
2023-03-18 02:00:00+00:00,1.0,33.25,0.0,0.0,88.0,55.5
2023-03-18 03:00:00+00:00,1.0,73.5,0.0,0.0,113.0,102.0
2023-03-18 04:00:00+00:00,1.0,95.5,0.0,0.0,148.0,132.75
2023-03-18 05:00:00+00:00,0.0,111.75,0.0,0.0,149.0,149.0
2023-03-18 06:00:00+00:00,0.0,81.0,0.0,0.0,138.0,115.5
2023-03-18 07:00:00+00:00,0.0,10.0,0.0,0.0,74.0,28.5
2023-03-18 08:00:00+00:00,9.0,0.25,0.0,0.0,26.0,9.0
2023-03-18 09:00:00+00:00,36.0,0.5,0.0,0.0,3.0,10.25
2023-03-18 10:00:00+00:00,11.0,0.0,0.0,0.0,0.0,2.75
2023-03-18 11:00:00+00:00,1.0,1.25,0.0,0.0,0.0,1.5
2023-03-18 12:00:00+00:00,0.0,1.0,0.0,0.0,0.0,1.0
2023-03-18 13:00:00+00:00,0.0,26.25,0.0,0.0,14.0,29.75
2023-03-18 14:00:00+00:00,0.0,101.75,0.0,0.0,86.0,123.25
2023-03-18 15:00:00+00:00,0.0,253.25,0.0,0.0,174.0,296.75
2023-03-18 16:00:00+00:00,0.0,420.0,0.0,195.0,263.0,534.5
2023-03-18 17:00:00+00:00,74.0,304.75,0.0,214.0,212.0,429.75
2023-03-18 18:00:00+00:00,156.0,231.5,0.0,213.0,166.0,365.25
2023-03-18 19:00:00+00:00,4.0,267.0,0.0,211.0,188.0,367.75
2023-03-18 20:00:00+00:00,0.0,164.25,0.0,80.0,147.0,221.0
2023-03-18 21:00:00+00:00,0.0,97.0,0.0,3.0,132.0,130.75
2023-03-18 22:00:00+00:00,0.0,45.5,0.0,28.0,109.0,79.75
2023-03-18 23:00:00+00:00,0.0,96.75,0.0,0.0,161.0,137.0
2023-03-19 00:00:00+00:00,0.0,64.75,0.0,0.0,140.0,99.75
2023-03-19 01:00:00+00:00,0.0,55.25,0.0,0.0,151.0,93.0
2023-03-19 02:00:00+00:00,1.0,86.25,0.0,0.0,160.0,126.5
2023-03-19 03:00:00+00:00,0.0,125.25,0.0,0.0,172.0,168.25
2023-03-19 04:00:00+00:00,0.0,61.25,0.0,0.0,145.0,97.5
2023-03-19 05:00:00+00:00,1.0,18.0,0.0,0.0,121.0,48.5
2023-03-19 06:00:00+00:00,68.0,0.25,0.0,0.0,55.0,31.0
2023-03-19 07:00:00+00:00,104.0,0.0,0.0,0.0,3.0,26.75
2023-03-19 08:00:00+00:00,237.0,0.0,0.0,0.0,0.0,59.25
2023-03-19 09:00:00+00:00,293.0,0.0,0.0,0.0,0.0,73.25
2023-03-19 10:00:00+00:00,415.0,0.0,0.0,0.0,0.0,103.75
2023-03-19 11:00:00+00:00,461.0,0.0,0.0,0.0,0.0,115.25
2023-03-19 12:00:00+00:00,461.0,0.0,0.0,0.0,0.0,115.25
2023-03-19 13:00:00+00:00,266.0,0.0,0.0,0.0,0.0,66.5
2023-03-19 14:00:00+00:00,41.0,29.25,0.0,0.0,85.0,60.75
2023-03-19 15:00:00+00:00,0.0,267.5,0.0,0.0,227.0,324.25
2023-03-19 16:00:00+00:00,0.0,412.5,86.0,204.0,350.0,572.5
2023-03-19 17:00:00+00:00,0.0,436.0,59.0,265.0,443.0,627.75
2023-03-19 18:00:00+00:00,0.0,331.0,0.0,190.0,323.0,459.25
2023-03-19 19:00:00+00:00,0.0,279.0,0.0,147.0,235.0,374.5
2023-03-19 20:00:00+00:00,0.0,284.75,0.0,118.0,217.0,368.5
2023-03-19 21:00:00+00:00,0.0,244.5,0.0,49.0,211.0,309.5
2023-03-19 22:00:00+00:00,0.0,227.0,0.0,0.0,214.0,280.5
2023-03-19 23:00:00+00:00,0.0,123.75,0.0,0.0,170.0,166.25
2023-03-20 00:00:00+00:00,0.0,81.5,0.0,0.0,142.0,117.0
2023-03-20 01:00:00+00:00,0.0,50.75,0.0,0.0,118.0,80.25
2023-03-20 02:00:00+00:00,0.0,110.5,0.0,0.0,130.0,143.0
2023-03-20 03:00:00+00:00,0.0,191.5,0.0,0.0,182.0,237.0
2023-03-20 04:00:00+00:00,0.0,323.5,0.0,189.0,282.0,441.25
2023-03-20 05:00:00+00:00,0.0,372.0,0.0,279.0,304.0,517.75
2023-03-20 06:00:00+00:00,36.0,322.5,0.0,283.0,262.0,467.75
2023-03-20 07:00:00+00:00,205.0,313.0,0.0,290.0,163.0,477.5
2023-03-20 08:00:00+00:00,296.0,235.5,0.0,243.0,72.0,388.25
2023-03-20 09:00:00+00:00,422.0,111.0,0.0,220.0,11.0,274.25
2023-03-20 10:00:00+00:00,479.0,80.25,0.0,165.0,10.0,243.75
2023-03-20 11:00:00+00:00,441.0,97.5,0.0,187.0,20.0,259.5
2023-03-20 12:00:00+00:00,387.0,61.75,0.0,174.0,4.0,203.0
2023-03-20 13:00:00+00:00,199.0,107.5,0.0,216.0,90.0,233.75
2023-03-20 14:00:00+00:00,90.0,136.25,0.0,268.0,123.0,256.5
2023-03-20 15:00:00+00:00,13.0,168.75,0.0,346.0,133.0,291.75
2023-03-20 16:00:00+00:00,7.0,232.75,0.0,361.0,168.0,366.75
2023-03-20 17:00:00+00:00,125.0,221.75,0.0,314.0,191.0,379.25
2023-03-20 18:00:00+00:00,131.0,195.5,0.0,292.0,188.0,348.25
2023-03-20 19:00:00+00:00,78.0,144.25,0.0,239.0,136.0,257.5
2023-03-20 20:00:00+00:00,0.0,159.0,0.0,171.0,139.0,236.5
2023-03-20 21:00:00+00:00,0.0,167.25,0.0,86.0,155.0,227.5
2023-03-20 22:00:00+00:00,0.0,175.5,0.0,72.0,160.0,233.5
2023-03-20 23:00:00+00:00,0.0,167.25,0.0,0.0,171.0,210.0
