,BE,DE,UK,NO,DK,sum
2023-01-02 00:00:00+00:00,2914.0,418.5,0.0,0.0,409.0,1249.25
2023-01-02 01:00:00+00:00,2098.0,1456.25,0.0,0.0,206.0,2032.25
2023-01-02 02:00:00+00:00,2270.0,1437.5,0.0,0.0,3.0,2005.75
2023-01-02 03:00:00+00:00,2400.0,1446.0,0.0,0.0,0.0,2046.0
2023-01-02 04:00:00+00:00,2965.0,1097.0,0.0,0.0,0.0,1838.25
2023-01-02 05:00:00+00:00,1999.0,1412.25,0.0,0.0,7.0,1913.75
2023-01-02 06:00:00+00:00,1757.0,1177.0,0.0,13.0,555.0,1758.25
2023-01-02 07:00:00+00:00,1597.0,2066.5,0.0,326.0,587.0,2694.0
2023-01-02 08:00:00+00:00,1072.0,2385.25,0.0,608.0,692.0,2978.25
2023-01-02 09:00:00+00:00,1133.0,3014.0,0.0,349.0,470.0,3502.0
2023-01-02 10:00:00+00:00,600.0,2828.75,0.0,619.0,676.0,3302.5
2023-01-02 11:00:00+00:00,577.0,2292.0,0.0,577.0,625.0,2736.75
2023-01-02 12:00:00+00:00,1366.0,2078.25,0.0,307.0,418.0,2601.0
2023-01-02 13:00:00+00:00,1316.0,2391.0,0.0,432.0,301.0,2903.25
2023-01-02 14:00:00+00:00,1259.0,2328.0,0.0,511.0,361.0,2860.75
2023-01-02 15:00:00+00:00,1779.0,1879.0,0.0,536.0,644.0,2618.75
2023-01-02 16:00:00+00:00,954.0,2777.0,0.0,620.0,698.0,3345.0
2023-01-02 17:00:00+00:00,0.0,3658.25,0.0,619.0,671.0,3980.75
2023-01-02 18:00:00+00:00,0.0,3900.5,0.0,619.0,648.0,4217.25
2023-01-02 19:00:00+00:00,0.0,4152.0,0.0,617.0,696.0,4480.25
2023-01-02 20:00:00+00:00,0.0,4536.75,0.0,554.0,626.0,4831.75
2023-01-02 21:00:00+00:00,0.0,4297.75,0.0,256.0,698.0,4536.25
2023-01-02 22:00:00+00:00,0.0,3928.0,0.0,0.0,699.0,4102.75
2023-01-02 23:00:00+00:00,0.0,3819.5,0.0,0.0,670.0,3987.0
2023-01-03 00:00:00+00:00,0.0,3997.25,0.0,0.0,591.0,4145.0
2023-01-03 01:00:00+00:00,0.0,3335.25,0.0,0.0,99.0,3360.0
2023-01-03 02:00:00+00:00,391.0,2877.75,0.0,0.0,13.0,2978.75
2023-01-03 03:00:00+00:00,1146.0,1799.25,0.0,0.0,630.0,2243.25
2023-01-03 04:00:00+00:00,1440.0,1045.75,0.0,0.0,417.0,1510.0
2023-01-03 05:00:00+00:00,1607.0,704.5,0.0,0.0,311.0,1184.0
2023-01-03 06:00:00+00:00,1188.0,1297.5,0.0,0.0,392.0,1692.5
2023-01-03 07:00:00+00:00,1770.0,640.0,0.0,0.0,692.0,1255.5
2023-01-03 08:00:00+00:00,1301.0,744.25,0.0,0.0,680.0,1239.5
2023-01-03 09:00:00+00:00,1193.0,1131.25,0.0,0.0,220.0,1484.5
2023-01-03 10:00:00+00:00,878.0,1100.25,0.0,0.0,148.0,1356.75
2023-01-03 11:00:00+00:00,1023.0,721.75,0.0,0.0,227.0,1034.25
2023-01-03 12:00:00+00:00,1435.0,262.25,0.0,0.0,76.0,640.0
2023-01-03 13:00:00+00:00,1252.0,273.5,0.0,0.0,22.0,592.0
2023-01-03 14:00:00+00:00,1571.0,297.5,0.0,0.0,0.0,690.25
2023-01-03 15:00:00+00:00,1888.0,211.75,0.0,0.0,13.0,687.0
2023-01-03 16:00:00+00:00,1619.0,126.25,0.0,0.0,607.0,682.75
2023-01-03 17:00:00+00:00,708.0,253.5,0.0,0.0,573.0,573.75
2023-01-03 18:00:00+00:00,191.0,618.25,0.0,0.0,129.0,698.25
2023-01-03 19:00:00+00:00,0.0,774.25,0.0,0.0,0.0,774.25
2023-01-03 20:00:00+00:00,507.0,1002.75,0.0,0.0,0.0,1129.5
2023-01-03 21:00:00+00:00,551.0,1190.5,0.0,0.0,0.0,1328.25
2023-01-03 22:00:00+00:00,937.0,1489.75,0.0,0.0,0.0,1724.0
2023-01-03 23:00:00+00:00,1155.0,1457.75,405.75,0.0,0.0,2152.25
2023-01-04 00:00:00+00:00,750.0,1498.25,516.75,0.0,0.0,2202.5
2023-01-04 01:00:00+00:00,629.0,1521.75,511.5,0.0,0.0,2190.5
2023-01-04 02:00:00+00:00,938.0,1503.5,792.5,0.0,0.0,2530.5
2023-01-04 03:00:00+00:00,947.0,1529.25,717.0,0.0,0.0,2483.0
2023-01-04 04:00:00+00:00,929.0,1586.5,464.5,0.0,0.0,2283.25
2023-01-04 05:00:00+00:00,529.0,1585.25,360.75,0.0,3.0,2079.0
2023-01-04 06:00:00+00:00,430.0,1336.0,93.0,0.0,379.0,1631.25
2023-01-04 07:00:00+00:00,127.0,1229.25,0.0,149.0,676.0,1467.25
2023-01-04 08:00:00+00:00,0.0,1174.25,0.0,450.0,699.0,1461.5
2023-01-04 09:00:00+00:00,211.0,997.75,0.0,495.0,683.0,1345.0
2023-01-04 10:00:00+00:00,245.0,1232.75,0.0,191.0,378.0,1436.25
2023-01-04 11:00:00+00:00,27.0,1515.75,0.0,0.0,13.0,1525.75
2023-01-04 12:00:00+00:00,255.0,1425.0,0.0,0.0,169.0,1531.0
2023-01-04 13:00:00+00:00,225.0,1575.5,0.0,0.0,9.0,1634.0
2023-01-04 14:00:00+00:00,89.0,1405.0,0.0,14.0,297.0,1505.0
2023-01-04 15:00:00+00:00,24.0,1342.0,0.0,322.0,133.0,1461.75
2023-01-04 16:00:00+00:00,44.0,1148.5,0.0,606.0,206.0,1362.5
2023-01-04 17:00:00+00:00,0.0,907.25,0.0,582.0,686.0,1224.25
2023-01-04 18:00:00+00:00,0.0,1013.75,0.0,488.0,663.0,1301.5
2023-01-04 19:00:00+00:00,0.0,1132.5,0.0,224.0,699.0,1363.25
2023-01-04 20:00:00+00:00,0.0,1284.5,0.0,34.0,700.0,1468.0
2023-01-04 21:00:00+00:00,0.0,1452.0,0.0,0.0,700.0,1627.0
2023-01-04 22:00:00+00:00,0.0,1360.75,0.0,0.0,700.0,1535.75
2023-01-04 23:00:00+00:00,0.0,1042.5,0.0,0.0,700.0,1217.5
2023-01-05 00:00:00+00:00,0.0,871.5,0.0,0.0,700.0,1046.5
2023-01-05 01:00:00+00:00,0.0,833.5,0.0,0.0,674.0,1002.0
2023-01-05 02:00:00+00:00,0.0,1343.0,0.0,0.0,22.0,1348.5
2023-01-05 03:00:00+00:00,0.0,1085.75,0.0,0.0,239.0,1145.5
2023-01-05 04:00:00+00:00,0.0,1153.25,0.0,0.0,365.0,1244.5
2023-01-05 05:00:00+00:00,0.0,1563.0,0.0,0.0,141.0,1598.25
2023-01-05 06:00:00+00:00,0.0,1770.0,0.0,13.0,540.0,1908.25
2023-01-05 07:00:00+00:00,0.0,2182.0,0.0,317.0,410.0,2363.75
2023-01-05 08:00:00+00:00,0.0,2470.5,0.0,422.0,362.0,2666.5
2023-01-05 09:00:00+00:00,0.0,2024.5,0.0,421.0,579.0,2274.5
2023-01-05 10:00:00+00:00,0.0,2079.25,0.0,422.0,687.0,2356.5
2023-01-05 11:00:00+00:00,200.0,963.75,0.0,416.0,693.0,1291.0
2023-01-05 12:00:00+00:00,1102.0,742.0,0.0,276.0,413.0,1189.75
2023-01-05 13:00:00+00:00,1101.0,691.0,217.5,228.0,486.0,1362.25
2023-01-05 14:00:00+00:00,2080.0,181.25,439.25,67.0,339.0,1242.0
2023-01-05 15:00:00+00:00,2712.0,0.0,411.0,211.0,8.0,1143.75
2023-01-05 16:00:00+00:00,2906.0,0.0,615.75,413.0,506.0,1572.0
2023-01-05 17:00:00+00:00,2560.0,0.0,401.5,194.0,6.0,1091.5
2023-01-05 18:00:00+00:00,2243.0,0.0,0.0,11.0,0.0,563.5
2023-01-05 19:00:00+00:00,1448.0,1.0,0.0,234.0,0.0,421.5
2023-01-05 20:00:00+00:00,1624.0,110.0,0.0,0.0,0.0,516.0
2023-01-05 21:00:00+00:00,967.0,372.25,0.0,0.0,0.0,614.0
2023-01-05 22:00:00+00:00,1130.0,332.0,0.0,0.0,63.0,630.25
2023-01-05 23:00:00+00:00,978.0,572.25,0.0,0.0,69.0,834.0
2023-01-06 00:00:00+00:00,611.0,761.25,0.0,0.0,0.0,914.0
2023-01-06 01:00:00+00:00,351.0,1405.5,0.0,0.0,0.0,1493.25
2023-01-06 02:00:00+00:00,865.0,1558.0,0.0,0.0,0.0,1774.25
2023-01-06 03:00:00+00:00,533.0,1476.0,554.25,0.0,0.0,2163.5
2023-01-06 04:00:00+00:00,196.0,1516.5,545.5,0.0,0.0,2111.0
2023-01-06 05:00:00+00:00,403.0,1405.0,0.0,0.0,180.0,1550.75
2023-01-06 06:00:00+00:00,0.0,1193.5,0.0,8.0,686.0,1367.0
2023-01-06 07:00:00+00:00,0.0,1687.75,0.0,289.0,700.0,1935.0
2023-01-06 08:00:00+00:00,0.0,2168.5,0.0,422.0,700.0,2449.0
2023-01-06 09:00:00+00:00,0.0,1935.75,0.0,422.0,700.0,2216.25
2023-01-06 10:00:00+00:00,0.0,1711.25,0.0,418.0,698.0,1990.25
2023-01-06 11:00:00+00:00,0.0,1709.5,0.0,336.0,632.0,1951.5
2023-01-06 12:00:00+00:00,0.0,1546.75,0.0,422.0,698.0,1826.75
2023-01-06 13:00:00+00:00,0.0,1778.25,0.0,422.0,700.0,2058.75
2023-01-06 14:00:00+00:00,0.0,1688.5,0.0,422.0,700.0,1969.0
2023-01-06 15:00:00+00:00,229.0,2146.75,0.0,422.0,700.0,2484.5
2023-01-06 16:00:00+00:00,436.0,3046.5,0.0,422.0,700.0,3436.0
2023-01-06 17:00:00+00:00,300.0,2270.25,0.0,422.0,700.0,2625.75
2023-01-06 18:00:00+00:00,58.0,1567.75,0.0,422.0,700.0,1862.75
2023-01-06 19:00:00+00:00,703.0,1055.25,0.0,413.0,699.0,1509.0
2023-01-06 20:00:00+00:00,833.0,1070.5,0.0,219.0,690.0,1506.0
2023-01-06 21:00:00+00:00,252.0,972.5,0.0,184.0,699.0,1256.25
2023-01-06 22:00:00+00:00,805.0,1021.75,0.0,0.0,677.0,1392.25
2023-01-06 23:00:00+00:00,1699.0,1105.5,754.75,0.0,17.0,2289.25
2023-01-07 00:00:00+00:00,1980.0,1415.5,820.25,0.0,0.0,2730.75
2023-01-07 01:00:00+00:00,1507.0,1471.0,990.25,0.0,0.0,2838.0
2023-01-07 02:00:00+00:00,1511.0,1578.75,988.0,0.0,0.0,2944.5
2023-01-07 03:00:00+00:00,1604.0,1636.75,888.75,0.0,0.0,2926.5
2023-01-07 04:00:00+00:00,1549.0,1534.75,907.0,0.0,0.0,2829.0
2023-01-07 05:00:00+00:00,1245.0,1688.25,607.0,0.0,0.0,2606.5
2023-01-07 06:00:00+00:00,1284.0,1505.75,601.0,0.0,0.0,2427.75
2023-01-07 07:00:00+00:00,2118.0,1410.25,460.75,0.0,0.0,2400.5
2023-01-07 08:00:00+00:00,1834.0,956.5,0.0,0.0,46.0,1426.5
2023-01-07 09:00:00+00:00,1558.0,920.5,0.0,0.0,674.0,1478.5
2023-01-07 10:00:00+00:00,1854.0,999.0,0.0,0.0,389.0,1559.75
2023-01-07 11:00:00+00:00,1951.0,1329.25,0.0,0.0,1.0,1817.25
2023-01-07 12:00:00+00:00,1888.0,1431.5,0.0,0.0,0.0,1903.5
2023-01-07 13:00:00+00:00,2010.0,1295.0,0.0,0.0,0.0,1797.5
2023-01-07 14:00:00+00:00,2193.0,1223.5,0.0,0.0,27.0,1778.5
2023-01-07 15:00:00+00:00,2481.0,1333.0,0.0,0.0,274.0,2021.75
2023-01-07 16:00:00+00:00,2124.0,1393.25,0.0,0.0,576.0,2068.25
2023-01-07 17:00:00+00:00,1714.0,1416.0,0.0,0.0,602.0,1995.0
2023-01-07 18:00:00+00:00,1285.0,1440.0,0.0,0.0,442.0,1871.75
2023-01-07 19:00:00+00:00,1367.0,1465.0,0.0,0.0,642.0,1967.25
2023-01-07 20:00:00+00:00,1925.0,1452.75,0.0,0.0,327.0,2015.75
2023-01-07 21:00:00+00:00,1471.0,1610.25,659.0,0.0,0.0,2637.0
2023-01-07 22:00:00+00:00,973.0,1386.5,772.75,0.0,0.0,2402.5
2023-01-07 23:00:00+00:00,1683.0,1708.0,251.25,0.0,0.0,2380.0
2023-01-08 00:00:00+00:00,1344.0,1618.0,227.0,0.0,0.0,2181.0
2023-01-08 01:00:00+00:00,1142.0,1728.75,101.0,0.0,0.0,2115.25
2023-01-08 02:00:00+00:00,1742.0,1680.25,369.5,0.0,0.0,2485.25
2023-01-08 03:00:00+00:00,1611.0,1672.75,750.0,0.0,0.0,2825.5
2023-01-08 04:00:00+00:00,1468.0,1525.0,751.0,0.0,0.0,2643.0
2023-01-08 05:00:00+00:00,1827.0,1399.75,447.75,0.0,0.0,2304.25
2023-01-08 06:00:00+00:00,2324.0,966.0,741.75,0.0,14.0,2292.25
2023-01-08 07:00:00+00:00,2655.0,725.25,668.75,0.0,607.0,2209.5
2023-01-08 08:00:00+00:00,1845.0,969.5,0.0,0.0,452.0,1543.75
2023-01-08 09:00:00+00:00,1070.0,1007.5,0.0,0.0,605.0,1426.25
2023-01-08 10:00:00+00:00,577.0,1370.25,0.0,0.0,14.0,1518.0
2023-01-08 11:00:00+00:00,757.0,1448.75,0.0,0.0,0.0,1638.0
2023-01-08 12:00:00+00:00,1328.0,1434.5,0.0,0.0,0.0,1766.5
2023-01-08 13:00:00+00:00,1300.0,1385.0,0.0,0.0,0.0,1710.0
2023-01-08 14:00:00+00:00,1428.0,1714.0,0.0,0.0,0.0,2071.0
2023-01-08 15:00:00+00:00,1331.0,1871.25,0.0,0.0,5.0,2205.25
2023-01-08 16:00:00+00:00,1424.0,1975.25,0.0,0.0,514.0,2459.75
2023-01-08 17:00:00+00:00,1078.0,1384.75,0.0,0.0,696.0,1828.25
2023-01-08 18:00:00+00:00,1167.0,1212.0,0.0,0.0,697.0,1678.0
2023-01-08 19:00:00+00:00,1529.0,1300.5,0.0,0.0,579.0,1827.5
2023-01-08 20:00:00+00:00,1486.0,1217.5,0.0,0.0,566.0,1730.5
2023-01-08 21:00:00+00:00,340.0,1743.5,0.0,0.0,284.0,1899.5
2023-01-08 22:00:00+00:00,1288.0,1409.25,0.0,0.0,58.0,1745.75
2023-01-08 23:00:00+00:00,718.0,1236.5,0.0,0.0,1.0,1416.25
2023-01-09 00:00:00+00:00,1163.0,1396.5,0.0,0.0,0.0,1687.25
2023-01-09 01:00:00+00:00,1155.0,1541.25,0.0,0.0,0.0,1830.0
2023-01-09 02:00:00+00:00,1780.0,1404.0,0.0,0.0,0.0,1849.0
2023-01-09 03:00:00+00:00,1462.0,1282.75,0.0,0.0,0.0,1648.25
2023-01-09 04:00:00+00:00,1458.0,1151.0,162.0,0.0,0.0,1677.5
2023-01-09 05:00:00+00:00,1118.0,1044.25,432.0,13.0,0.0,1759.0
2023-01-09 06:00:00+00:00,582.0,816.75,0.0,305.0,16.0,1042.5
2023-01-09 07:00:00+00:00,9.0,1523.25,0.0,422.0,678.0,1800.5
2023-01-09 08:00:00+00:00,310.0,1966.75,0.0,422.0,700.0,2324.75
2023-01-09 09:00:00+00:00,53.0,2754.0,0.0,422.0,700.0,3047.75
2023-01-09 10:00:00+00:00,0.0,1943.5,323.0,422.0,700.0,2547.0
2023-01-09 11:00:00+00:00,431.0,928.0,593.25,422.0,700.0,1909.5
2023-01-09 12:00:00+00:00,138.0,1517.75,223.0,421.0,691.0,2053.25
2023-01-09 13:00:00+00:00,339.0,1946.5,0.0,422.0,302.0,2212.25
2023-01-09 14:00:00+00:00,181.0,1550.0,0.0,422.0,689.0,1873.0
2023-01-09 15:00:00+00:00,193.0,1735.25,0.0,422.0,674.0,2057.5
2023-01-09 16:00:00+00:00,97.0,2404.25,0.0,422.0,424.0,2640.0
2023-01-09 17:00:00+00:00,99.0,1463.5,0.0,422.0,692.0,1766.75
2023-01-09 18:00:00+00:00,0.0,611.75,0.0,422.0,678.0,886.75
2023-01-09 19:00:00+00:00,0.0,980.5,0.0,422.0,697.0,1260.25
2023-01-09 20:00:00+00:00,0.0,825.5,0.0,417.0,583.0,1075.5
2023-01-09 21:00:00+00:00,0.0,1210.75,0.0,299.0,642.0,1446.0
2023-01-09 22:00:00+00:00,0.0,873.0,93.0,0.0,516.0,1095.0
2023-01-09 23:00:00+00:00,0.0,2279.25,0.0,0.0,695.0,2453.0
2023-01-10 00:00:00+00:00,0.0,431.25,0.0,0.0,687.0,603.0
2023-01-10 01:00:00+00:00,0.0,686.75,0.0,0.0,120.0,716.75
2023-01-10 02:00:00+00:00,0.0,2131.5,0.0,0.0,0.0,2131.5
2023-01-10 03:00:00+00:00,0.0,2045.5,0.0,0.0,0.0,2045.5
2023-01-10 04:00:00+00:00,0.0,662.0,100.75,11.0,158.0,805.0
2023-01-10 05:00:00+00:00,0.0,253.0,117.75,289.0,686.0,614.5
2023-01-10 06:00:00+00:00,0.0,803.5,0.0,422.0,700.0,1084.0
2023-01-10 07:00:00+00:00,0.0,1174.0,451.0,422.0,684.0,1901.5
2023-01-10 08:00:00+00:00,0.0,1429.0,0.0,430.0,699.0,1711.25
2023-01-10 09:00:00+00:00,0.0,1631.75,0.0,619.0,686.0,1958.0
2023-01-10 10:00:00+00:00,0.0,1345.75,0.0,592.0,517.0,1623.0
2023-01-10 11:00:00+00:00,0.0,1185.5,0.0,316.0,672.0,1432.5
2023-01-10 12:00:00+00:00,108.0,1185.5,0.0,130.0,674.0,1413.5
2023-01-10 13:00:00+00:00,2.0,951.0,0.0,424.0,698.0,1232.0
2023-01-10 14:00:00+00:00,102.0,512.25,0.0,382.0,652.0,796.25
2023-01-10 15:00:00+00:00,21.0,864.5,0.0,240.0,566.0,1071.25
2023-01-10 16:00:00+00:00,0.0,1015.25,0.0,539.0,693.0,1323.25
2023-01-10 17:00:00+00:00,0.0,1472.5,0.0,621.0,567.0,1769.5
2023-01-10 18:00:00+00:00,0.0,1117.25,0.0,614.0,697.0,1445.0
2023-01-10 19:00:00+00:00,0.0,1762.5,0.0,460.0,700.0,2052.5
2023-01-10 20:00:00+00:00,0.0,1424.0,0.0,156.0,697.0,1637.25
2023-01-10 21:00:00+00:00,20.0,1479.5,0.0,0.0,550.0,1622.0
2023-01-10 22:00:00+00:00,13.0,1462.75,0.0,0.0,8.0,1468.0
2023-01-10 23:00:00+00:00,469.0,1382.75,377.25,0.0,0.0,1877.25
2023-01-11 00:00:00+00:00,565.0,1539.75,264.75,0.0,0.0,1945.75
2023-01-11 01:00:00+00:00,939.0,1446.25,0.0,0.0,0.0,1681.0
2023-01-11 02:00:00+00:00,1279.0,1387.0,109.5,0.0,0.0,1816.25
2023-01-11 03:00:00+00:00,674.0,1461.75,806.25,0.0,0.0,2436.5
2023-01-11 04:00:00+00:00,410.0,1335.0,605.75,0.0,0.0,2043.25
2023-01-11 05:00:00+00:00,892.0,1371.0,568.75,13.0,5.0,2167.25
2023-01-11 06:00:00+00:00,0.0,1277.0,152.75,326.0,520.0,1641.25
2023-01-11 07:00:00+00:00,0.0,1819.75,0.0,620.0,696.0,2148.75
2023-01-11 08:00:00+00:00,0.0,2106.0,0.0,620.0,700.0,2436.0
2023-01-11 09:00:00+00:00,0.0,1226.75,0.0,607.0,700.0,1553.5
2023-01-11 10:00:00+00:00,0.0,847.75,0.0,308.0,698.0,1099.25
2023-01-11 11:00:00+00:00,0.0,769.0,0.0,144.0,616.0,959.0
2023-01-11 12:00:00+00:00,0.0,1247.25,0.0,8.0,15.0,1253.0
2023-01-11 13:00:00+00:00,0.0,1304.5,0.0,188.0,288.0,1423.5
2023-01-11 14:00:00+00:00,0.0,1183.5,0.0,366.0,689.0,1447.25
2023-01-11 15:00:00+00:00,325.0,682.75,0.0,620.0,700.0,1094.0
2023-01-11 16:00:00+00:00,242.0,1177.0,0.0,620.0,700.0,1567.5
2023-01-11 17:00:00+00:00,0.0,1493.75,0.0,620.0,700.0,1823.75
2023-01-11 18:00:00+00:00,0.0,1527.75,0.0,606.0,700.0,1854.25
2023-01-11 19:00:00+00:00,0.0,1544.0,0.0,300.0,700.0,1794.0
2023-01-11 20:00:00+00:00,0.0,1553.0,0.0,0.0,700.0,1728.0
2023-01-11 21:00:00+00:00,0.0,1425.75,0.0,0.0,700.0,1600.75
2023-01-11 22:00:00+00:00,0.0,1426.5,0.0,0.0,700.0,1601.5
2023-01-11 23:00:00+00:00,0.0,1424.5,0.0,0.0,688.0,1596.5
2023-01-12 00:00:00+00:00,0.0,1485.25,0.0,0.0,678.0,1654.75
2023-01-12 01:00:00+00:00,0.0,1277.5,0.0,0.0,688.0,1449.5
2023-01-12 02:00:00+00:00,4.0,1462.25,0.0,0.0,256.0,1527.25
2023-01-12 03:00:00+00:00,326.0,1033.0,0.0,0.0,644.0,1275.5
2023-01-12 04:00:00+00:00,340.0,1137.25,0.0,0.0,642.0,1382.75
2023-01-12 05:00:00+00:00,203.0,1364.0,0.0,0.0,591.0,1562.5
2023-01-12 06:00:00+00:00,0.0,1290.25,0.0,151.0,697.0,1502.25
2023-01-12 07:00:00+00:00,0.0,1624.0,0.0,456.0,700.0,1913.0
2023-01-12 08:00:00+00:00,0.0,1510.5,0.0,620.0,700.0,1840.5
2023-01-12 09:00:00+00:00,0.0,1497.0,0.0,620.0,700.0,1827.0
2023-01-12 10:00:00+00:00,23.0,1430.75,0.0,620.0,699.0,1766.25
2023-01-12 11:00:00+00:00,843.0,1078.25,0.0,620.0,660.0,1609.0
2023-01-12 12:00:00+00:00,1152.0,1045.75,0.0,620.0,553.0,1627.0
2023-01-12 13:00:00+00:00,870.0,973.0,0.0,620.0,691.0,1518.25
2023-01-12 14:00:00+00:00,864.0,875.75,0.0,620.0,487.0,1368.5
2023-01-12 15:00:00+00:00,659.0,1251.0,0.0,620.0,694.0,1744.25
2023-01-12 16:00:00+00:00,713.0,1225.75,0.0,620.0,695.0,1732.75
2023-01-12 17:00:00+00:00,118.0,1071.0,0.0,621.0,683.0,1426.5
2023-01-12 18:00:00+00:00,0.0,1286.75,0.0,611.0,696.0,1613.5
2023-01-12 19:00:00+00:00,0.0,1511.75,0.0,384.0,563.0,1748.5
2023-01-12 20:00:00+00:00,27.0,1625.25,0.0,150.0,550.0,1807.0
2023-01-12 21:00:00+00:00,0.0,1447.25,0.0,0.0,645.0,1608.5
2023-01-12 22:00:00+00:00,0.0,1444.25,0.0,0.0,698.0,1618.75
2023-01-12 23:00:00+00:00,0.0,1301.25,0.0,0.0,699.0,1476.0
2023-01-13 00:00:00+00:00,0.0,1137.0,0.0,0.0,655.0,1300.75
2023-01-13 01:00:00+00:00,565.0,954.5,0.0,0.0,614.0,1249.25
2023-01-13 02:00:00+00:00,583.0,945.5,352.5,0.0,505.0,1570.0
2023-01-13 03:00:00+00:00,888.0,855.5,980.25,0.0,176.0,2101.75
2023-01-13 04:00:00+00:00,1173.0,741.5,757.75,0.0,554.0,1931.0
2023-01-13 05:00:00+00:00,1655.0,1086.0,501.25,0.0,479.0,2120.75
2023-01-13 06:00:00+00:00,1447.0,1521.5,93.0,0.0,435.0,2085.0
2023-01-13 07:00:00+00:00,617.0,1481.75,0.0,151.0,602.0,1824.25
2023-01-13 08:00:00+00:00,781.0,1522.5,0.0,297.0,515.0,1920.75
2023-01-13 09:00:00+00:00,879.0,1544.25,0.0,0.0,695.0,1937.75
2023-01-13 10:00:00+00:00,989.0,1492.0,0.0,0.0,698.0,1913.75
2023-01-13 11:00:00+00:00,1360.0,1585.75,0.0,0.0,607.0,2077.5
2023-01-13 12:00:00+00:00,1638.0,1650.0,0.0,0.0,468.0,2176.5
2023-01-13 13:00:00+00:00,1358.0,1321.25,0.0,0.0,694.0,1834.25
2023-01-13 14:00:00+00:00,1661.0,1349.25,0.0,0.0,700.0,1939.5
2023-01-13 15:00:00+00:00,1327.0,1185.0,0.0,245.0,700.0,1753.0
2023-01-13 16:00:00+00:00,470.0,985.0,0.0,544.0,700.0,1413.5
2023-01-13 17:00:00+00:00,0.0,1355.75,0.0,620.0,700.0,1685.75
2023-01-13 18:00:00+00:00,0.0,1139.0,0.0,620.0,699.0,1468.75
2023-01-13 19:00:00+00:00,0.0,992.5,0.0,620.0,651.0,1310.25
2023-01-13 20:00:00+00:00,0.0,1243.25,0.0,621.0,699.0,1573.25
2023-01-13 21:00:00+00:00,0.0,1289.5,0.0,620.0,700.0,1619.5
2023-01-13 22:00:00+00:00,0.0,1563.75,0.0,620.0,700.0,1893.75
2023-01-13 23:00:00+00:00,0.0,1170.25,0.0,619.0,700.0,1500.0
2023-01-14 00:00:00+00:00,0.0,1093.5,0.0,585.0,700.0,1414.75
2023-01-14 01:00:00+00:00,53.0,1365.75,0.0,299.0,700.0,1628.75
2023-01-14 02:00:00+00:00,864.0,1576.0,0.0,0.0,699.0,1966.75
2023-01-14 03:00:00+00:00,1951.0,1498.75,0.0,0.0,674.0,2155.0
2023-01-14 04:00:00+00:00,2168.0,1086.75,0.0,0.0,680.0,1798.75
2023-01-14 05:00:00+00:00,2598.0,1055.25,0.0,0.0,487.0,1826.5
2023-01-14 06:00:00+00:00,2121.0,1010.0,0.0,0.0,672.0,1708.25
2023-01-14 07:00:00+00:00,2933.0,1062.5,0.0,0.0,612.0,1948.75
2023-01-14 08:00:00+00:00,2207.0,1247.25,0.0,0.0,697.0,1973.25
2023-01-14 09:00:00+00:00,2663.0,1476.25,0.0,0.0,684.0,2313.0
2023-01-14 10:00:00+00:00,2172.0,1527.0,0.0,13.0,700.0,2248.25
2023-01-14 11:00:00+00:00,1598.0,1483.0,0.0,299.0,697.0,2131.5
