,PT,FR,sum
2024-02-29 17:00:00+00:00,247.0,0.0,61.75
2024-02-29 18:00:00+00:00,738.0,0.0,184.5
2024-02-29 19:00:00+00:00,1324.0,0.0,331.0
2024-02-29 20:00:00+00:00,890.0,0.0,222.5
2024-02-29 21:00:00+00:00,307.0,0.0,76.75
2024-02-29 22:00:00+00:00,62.0,0.0,15.5
2024-02-29 23:00:00+00:00,565.0,0.0,141.25
2024-03-01 00:00:00+00:00,551.0,0.0,137.75
2024-03-01 01:00:00+00:00,264.0,0.0,66.0
2024-03-01 02:00:00+00:00,85.0,0.0,21.25
2024-03-01 03:00:00+00:00,141.0,0.0,35.25
2024-03-01 04:00:00+00:00,647.0,0.0,161.75
2024-03-01 05:00:00+00:00,1949.0,0.0,487.25
2024-03-01 06:00:00+00:00,2009.0,0.0,502.25
2024-03-01 07:00:00+00:00,1377.0,0.0,344.25
2024-03-01 08:00:00+00:00,217.0,0.0,54.25
2024-03-01 09:00:00+00:00,0.0,0.0,0.0
2024-03-01 10:00:00+00:00,0.0,0.0,0.0
2024-03-01 11:00:00+00:00,0.0,0.0,0.0
2024-03-01 12:00:00+00:00,0.0,0.0,0.0
2024-03-01 13:00:00+00:00,0.0,0.0,0.0
2024-03-01 14:00:00+00:00,0.0,0.0,0.0
2024-03-01 15:00:00+00:00,0.0,0.0,0.0
2024-03-01 16:00:00+00:00,0.0,0.0,0.0
2024-03-01 17:00:00+00:00,112.0,0.0,28.0
2024-03-01 18:00:00+00:00,827.0,0.0,206.75
2024-03-01 19:00:00+00:00,1330.0,0.0,332.5
2024-03-01 20:00:00+00:00,1516.0,0.0,379.0
2024-03-01 21:00:00+00:00,1150.0,0.0,287.5
2024-03-01 22:00:00+00:00,803.0,0.0,200.75
2024-03-01 23:00:00+00:00,799.0,0.0,199.75
2024-03-02 00:00:00+00:00,870.0,0.0,217.5
2024-03-02 01:00:00+00:00,765.0,0.0,191.25
2024-03-02 02:00:00+00:00,751.0,0.0,187.75
2024-03-02 03:00:00+00:00,837.0,0.0,209.25
2024-03-02 04:00:00+00:00,889.0,0.0,222.25
2024-03-02 05:00:00+00:00,1424.0,0.0,356.0
2024-03-02 06:00:00+00:00,2024.0,0.0,506.0
2024-03-02 07:00:00+00:00,2446.0,0.0,611.5
2024-03-02 08:00:00+00:00,1893.0,0.0,473.25
2024-03-02 09:00:00+00:00,1256.0,0.0,314.0
2024-03-02 10:00:00+00:00,319.0,0.0,79.75
2024-03-02 11:00:00+00:00,0.0,0.0,0.0
2024-03-02 12:00:00+00:00,0.0,0.0,0.0
2024-03-02 13:00:00+00:00,0.0,0.0,0.0
2024-03-02 14:00:00+00:00,10.0,0.0,2.5
2024-03-02 15:00:00+00:00,345.0,0.0,86.25
2024-03-02 16:00:00+00:00,1248.0,0.0,312.0
2024-03-02 17:00:00+00:00,1612.0,0.0,403.0
2024-03-02 18:00:00+00:00,2642.0,0.0,660.5
2024-03-02 19:00:00+00:00,2771.0,0.0,692.75
2024-03-02 20:00:00+00:00,2757.0,0.0,689.25
2024-03-02 21:00:00+00:00,2637.0,0.0,659.25
2024-03-02 22:00:00+00:00,1629.0,0.0,407.25
2024-03-02 23:00:00+00:00,1033.0,0.0,258.25
2024-03-03 00:00:00+00:00,173.0,0.0,43.25
2024-03-03 01:00:00+00:00,0.0,0.0,0.0
2024-03-03 02:00:00+00:00,214.0,0.0,53.5
2024-03-03 03:00:00+00:00,441.0,0.0,110.25
2024-03-03 04:00:00+00:00,252.0,0.0,63.0
2024-03-03 05:00:00+00:00,764.0,0.0,191.0
2024-03-03 06:00:00+00:00,747.0,0.0,186.75
2024-03-03 07:00:00+00:00,144.0,0.0,36.0
2024-03-03 08:00:00+00:00,0.0,0.0,0.0
2024-03-03 09:00:00+00:00,0.0,0.0,0.0
2024-03-03 10:00:00+00:00,0.0,0.0,0.0
2024-03-03 11:00:00+00:00,0.0,0.0,0.0
2024-03-03 12:00:00+00:00,0.0,0.0,0.0
2024-03-03 13:00:00+00:00,0.0,0.0,0.0
2024-03-03 14:00:00+00:00,0.0,0.0,0.0
2024-03-03 15:00:00+00:00,0.0,0.0,0.0
2024-03-03 16:00:00+00:00,0.0,0.0,0.0
2024-03-03 17:00:00+00:00,602.0,0.0,150.5
2024-03-03 18:00:00+00:00,2229.0,0.0,557.25
2024-03-03 19:00:00+00:00,2299.0,0.0,574.75
2024-03-03 20:00:00+00:00,2401.0,0.0,600.25
2024-03-03 21:00:00+00:00,2810.0,0.0,702.5
2024-03-03 22:00:00+00:00,2602.0,0.0,650.5
2024-03-03 23:00:00+00:00,2114.0,0.0,528.5
2024-03-04 00:00:00+00:00,1094.0,0.0,273.5
2024-03-04 01:00:00+00:00,1092.0,0.0,273.0
2024-03-04 02:00:00+00:00,1504.0,0.0,376.0
2024-03-04 03:00:00+00:00,1632.0,0.0,408.0
2024-03-04 04:00:00+00:00,1762.0,0.0,440.5
2024-03-04 05:00:00+00:00,1923.0,0.0,480.75
2024-03-04 06:00:00+00:00,2401.0,0.0,600.25
2024-03-04 07:00:00+00:00,2650.0,0.0,662.5
2024-03-04 08:00:00+00:00,2518.0,0.0,629.5
2024-03-04 09:00:00+00:00,1980.0,0.0,495.0
2024-03-04 10:00:00+00:00,380.0,49.75,144.75
2024-03-04 11:00:00+00:00,0.0,0.0,0.0
2024-03-04 12:00:00+00:00,213.0,0.0,53.25
2024-03-04 13:00:00+00:00,511.0,0.0,127.75
2024-03-04 14:00:00+00:00,121.0,19.25,49.5
2024-03-04 15:00:00+00:00,88.0,0.0,22.0
2024-03-04 16:00:00+00:00,67.0,0.0,16.75
2024-03-04 17:00:00+00:00,1339.0,52.25,387.0
2024-03-04 18:00:00+00:00,2525.0,0.0,631.25
2024-03-04 19:00:00+00:00,2347.0,0.0,586.75
2024-03-04 20:00:00+00:00,2180.0,0.0,545.0
2024-03-04 21:00:00+00:00,1929.0,0.0,482.25
2024-03-04 22:00:00+00:00,1288.0,0.0,322.0
2024-03-04 23:00:00+00:00,1508.0,0.0,377.0
2024-03-05 00:00:00+00:00,1208.0,0.0,302.0
2024-03-05 01:00:00+00:00,1374.0,0.0,343.5
2024-03-05 02:00:00+00:00,1516.0,0.0,379.0
2024-03-05 03:00:00+00:00,1613.0,0.0,403.25
2024-03-05 04:00:00+00:00,1789.0,0.0,447.25
2024-03-05 05:00:00+00:00,2305.0,0.0,576.25
2024-03-05 06:00:00+00:00,2929.0,0.0,732.25
2024-03-05 07:00:00+00:00,2695.0,0.0,673.75
2024-03-05 08:00:00+00:00,1680.0,0.0,420.0
2024-03-05 09:00:00+00:00,385.0,0.0,96.25
2024-03-05 10:00:00+00:00,12.0,0.0,3.0
2024-03-05 11:00:00+00:00,0.0,0.0,0.0
2024-03-05 12:00:00+00:00,0.0,0.0,0.0
2024-03-05 13:00:00+00:00,0.0,0.0,0.0
2024-03-05 14:00:00+00:00,0.0,0.0,0.0
2024-03-05 15:00:00+00:00,0.0,0.0,0.0
2024-03-05 16:00:00+00:00,861.0,0.0,215.25
2024-03-05 17:00:00+00:00,1574.0,0.0,393.5
2024-03-05 18:00:00+00:00,1509.0,283.75,661.0
2024-03-05 19:00:00+00:00,1018.0,1953.75,2208.25
2024-03-05 20:00:00+00:00,946.0,2597.25,2833.75
2024-03-05 21:00:00+00:00,1302.0,1277.0,1602.5
2024-03-05 22:00:00+00:00,2020.0,119.25,624.25
2024-03-05 23:00:00+00:00,2395.0,0.0,598.75
2024-03-06 00:00:00+00:00,2634.0,0.0,658.5
2024-03-06 01:00:00+00:00,2646.0,0.0,661.5
2024-03-06 02:00:00+00:00,2571.0,0.0,642.75
2024-03-06 03:00:00+00:00,2537.0,0.0,634.25
2024-03-06 04:00:00+00:00,2614.0,0.0,653.5
2024-03-06 05:00:00+00:00,2967.0,0.0,741.75
2024-03-06 06:00:00+00:00,2986.0,833.0,1579.5
2024-03-06 07:00:00+00:00,2796.0,274.0,973.0
2024-03-06 08:00:00+00:00,1846.0,0.0,461.5
2024-03-06 09:00:00+00:00,591.0,0.0,147.75
2024-03-06 10:00:00+00:00,25.0,0.0,6.25
2024-03-06 11:00:00+00:00,0.0,0.0,0.0
2024-03-06 12:00:00+00:00,0.0,0.0,0.0
2024-03-06 13:00:00+00:00,0.0,0.0,0.0
2024-03-06 14:00:00+00:00,0.0,0.0,0.0
2024-03-06 15:00:00+00:00,0.0,0.0,0.0
2024-03-06 16:00:00+00:00,776.0,0.0,194.0
2024-03-06 17:00:00+00:00,2607.0,0.0,651.75
2024-03-06 18:00:00+00:00,3176.0,391.75,1185.75
2024-03-06 19:00:00+00:00,3038.0,1647.5,2407.0
2024-03-06 20:00:00+00:00,3181.0,1376.5,2171.75
2024-03-06 21:00:00+00:00,3182.0,342.25,1137.75
2024-03-06 22:00:00+00:00,2971.0,0.0,742.75
2024-03-06 23:00:00+00:00,2592.0,0.0,648.0
2024-03-07 00:00:00+00:00,2112.0,0.0,528.0
2024-03-07 01:00:00+00:00,1784.0,0.0,446.0
2024-03-07 02:00:00+00:00,1626.0,0.0,406.5
2024-03-07 03:00:00+00:00,1691.0,0.0,422.75
2024-03-07 04:00:00+00:00,1577.0,0.0,394.25
2024-03-07 05:00:00+00:00,1755.0,0.0,438.75
2024-03-07 06:00:00+00:00,2249.0,0.0,562.25
2024-03-07 07:00:00+00:00,2493.0,0.0,623.25
2024-03-07 08:00:00+00:00,1624.0,0.0,406.0
2024-03-07 09:00:00+00:00,337.0,0.0,84.25
2024-03-07 10:00:00+00:00,0.0,0.0,0.0
2024-03-07 11:00:00+00:00,0.0,0.0,0.0
2024-03-07 12:00:00+00:00,0.0,0.0,0.0
2024-03-07 13:00:00+00:00,0.0,0.0,0.0
2024-03-07 14:00:00+00:00,0.0,0.0,0.0
2024-03-07 15:00:00+00:00,0.0,0.0,0.0
2024-03-07 16:00:00+00:00,0.0,0.0,0.0
2024-03-07 17:00:00+00:00,0.0,0.0,0.0
2024-03-07 18:00:00+00:00,174.0,56.75,100.25
2024-03-07 19:00:00+00:00,649.0,0.0,162.25
2024-03-07 20:00:00+00:00,977.0,0.0,244.25
2024-03-07 21:00:00+00:00,831.0,0.0,207.75
2024-03-07 22:00:00+00:00,167.0,0.0,41.75
2024-03-07 23:00:00+00:00,740.0,0.0,185.0
2024-03-08 00:00:00+00:00,814.0,0.0,203.5
2024-03-08 01:00:00+00:00,883.0,0.0,220.75
2024-03-08 02:00:00+00:00,1135.0,0.0,283.75
2024-03-08 03:00:00+00:00,1368.0,0.0,342.0
2024-03-08 04:00:00+00:00,1834.0,0.0,458.5
2024-03-08 05:00:00+00:00,2451.0,0.0,612.75
2024-03-08 06:00:00+00:00,2628.0,0.0,657.0
2024-03-08 07:00:00+00:00,2571.0,0.0,642.75
2024-03-08 08:00:00+00:00,1730.0,0.0,432.5
2024-03-08 09:00:00+00:00,555.0,0.0,138.75
2024-03-08 10:00:00+00:00,48.0,0.0,12.0
2024-03-08 11:00:00+00:00,0.0,0.0,0.0
2024-03-08 12:00:00+00:00,0.0,0.0,0.0
2024-03-08 13:00:00+00:00,0.0,0.0,0.0
2024-03-08 14:00:00+00:00,0.0,0.0,0.0
2024-03-08 15:00:00+00:00,0.0,0.0,0.0
2024-03-08 16:00:00+00:00,461.0,0.0,115.25
2024-03-08 17:00:00+00:00,1076.0,0.0,269.0
2024-03-08 18:00:00+00:00,1543.0,0.0,385.75
2024-03-08 19:00:00+00:00,1558.0,0.0,389.5
2024-03-08 20:00:00+00:00,1890.0,0.0,472.5
2024-03-08 21:00:00+00:00,1879.0,0.0,469.75
2024-03-08 22:00:00+00:00,2010.0,0.0,502.5
2024-03-08 23:00:00+00:00,1542.0,0.0,385.5
2024-03-09 00:00:00+00:00,768.0,0.0,192.0
2024-03-09 01:00:00+00:00,290.0,0.0,72.5
2024-03-09 02:00:00+00:00,46.0,0.0,11.5
2024-03-09 03:00:00+00:00,0.0,0.0,0.0
2024-03-09 04:00:00+00:00,31.0,0.0,7.75
2024-03-09 05:00:00+00:00,243.0,0.0,60.75
2024-03-09 06:00:00+00:00,537.0,0.0,134.25
2024-03-09 07:00:00+00:00,1116.0,0.0,279.0
2024-03-09 08:00:00+00:00,1758.0,0.0,439.5
2024-03-09 09:00:00+00:00,2792.0,0.0,698.0
2024-03-09 10:00:00+00:00,2397.0,0.0,599.25
2024-03-09 11:00:00+00:00,1795.0,0.0,448.75
2024-03-09 12:00:00+00:00,1244.0,0.0,311.0
2024-03-09 13:00:00+00:00,1340.0,0.0,335.0
2024-03-09 14:00:00+00:00,313.0,0.0,78.25
2024-03-09 15:00:00+00:00,0.0,0.0,0.0
2024-03-09 16:00:00+00:00,0.0,0.0,0.0
2024-03-09 17:00:00+00:00,919.0,188.5,418.25
2024-03-09 18:00:00+00:00,1552.0,0.0,388.0
2024-03-09 19:00:00+00:00,2119.0,0.0,529.75
2024-03-09 20:00:00+00:00,2604.0,0.0,651.0
2024-03-09 21:00:00+00:00,1877.0,0.0,469.25
2024-03-09 22:00:00+00:00,1758.0,0.0,439.5
2024-03-09 23:00:00+00:00,1149.0,0.0,287.25
2024-03-10 00:00:00+00:00,761.0,0.0,190.25
2024-03-10 01:00:00+00:00,569.0,0.0,142.25
2024-03-10 02:00:00+00:00,118.0,0.0,29.5
2024-03-10 03:00:00+00:00,433.0,0.0,108.25
2024-03-10 04:00:00+00:00,663.0,0.0,165.75
2024-03-10 05:00:00+00:00,721.0,0.0,180.25
2024-03-10 06:00:00+00:00,859.0,0.0,214.75
2024-03-10 07:00:00+00:00,503.0,0.0,125.75
2024-03-10 08:00:00+00:00,110.0,0.0,27.5
2024-03-10 09:00:00+00:00,154.0,0.0,38.5
2024-03-10 10:00:00+00:00,45.0,0.0,11.25
2024-03-10 11:00:00+00:00,0.0,0.0,0.0
2024-03-10 12:00:00+00:00,0.0,0.0,0.0
2024-03-10 13:00:00+00:00,0.0,0.0,0.0
2024-03-10 14:00:00+00:00,0.0,0.0,0.0
2024-03-10 15:00:00+00:00,0.0,0.0,0.0
2024-03-10 16:00:00+00:00,5.0,0.0,1.25
2024-03-10 17:00:00+00:00,679.0,0.0,169.75
2024-03-10 18:00:00+00:00,2517.0,0.0,629.25
2024-03-10 19:00:00+00:00,2644.0,0.0,661.0
2024-03-10 20:00:00+00:00,2135.0,0.0,533.75
2024-03-10 21:00:00+00:00,2104.0,0.0,526.0
2024-03-10 22:00:00+00:00,2405.0,0.0,601.25
2024-03-10 23:00:00+00:00,1978.0,0.0,494.5
2024-03-11 00:00:00+00:00,1621.0,0.0,405.25
2024-03-11 01:00:00+00:00,707.0,0.0,176.75
2024-03-11 02:00:00+00:00,381.0,0.0,95.25
2024-03-11 03:00:00+00:00,459.0,0.0,114.75
2024-03-11 04:00:00+00:00,760.0,0.0,190.0
2024-03-11 05:00:00+00:00,1980.0,0.0,495.0
2024-03-11 06:00:00+00:00,2846.0,0.0,711.5
2024-03-11 07:00:00+00:00,2777.0,0.0,694.25
2024-03-11 08:00:00+00:00,684.0,0.0,171.0
2024-03-11 09:00:00+00:00,0.0,0.0,0.0
2024-03-11 10:00:00+00:00,0.0,0.0,0.0
2024-03-11 11:00:00+00:00,0.0,0.0,0.0
2024-03-11 12:00:00+00:00,0.0,0.0,0.0
2024-03-11 13:00:00+00:00,0.0,0.0,0.0
2024-03-11 14:00:00+00:00,0.0,0.0,0.0
2024-03-11 15:00:00+00:00,0.0,0.0,0.0
2024-03-11 16:00:00+00:00,0.0,0.0,0.0
2024-03-11 17:00:00+00:00,707.0,10.75,187.5
2024-03-11 18:00:00+00:00,1413.0,0.0,353.25
2024-03-11 19:00:00+00:00,1122.0,562.5,843.0
2024-03-11 20:00:00+00:00,1186.0,579.0,875.5
2024-03-11 21:00:00+00:00,1601.0,161.25,561.5
2024-03-11 22:00:00+00:00,2010.0,0.0,502.5
2024-03-11 23:00:00+00:00,2113.0,0.0,528.25
2024-03-12 00:00:00+00:00,1873.0,0.0,468.25
2024-03-12 01:00:00+00:00,1808.0,0.0,452.0
2024-03-12 02:00:00+00:00,2011.0,0.0,502.75
2024-03-12 03:00:00+00:00,2493.0,0.0,623.25
2024-03-12 04:00:00+00:00,2799.0,0.0,699.75
2024-03-12 05:00:00+00:00,2435.0,0.0,608.75
2024-03-12 06:00:00+00:00,2259.0,167.5,732.25
2024-03-12 07:00:00+00:00,2139.0,0.0,534.75
2024-03-12 08:00:00+00:00,1874.0,0.0,468.5
2024-03-12 09:00:00+00:00,341.0,0.0,85.25
2024-03-12 10:00:00+00:00,0.0,0.0,0.0
2024-03-12 11:00:00+00:00,0.0,0.0,0.0
2024-03-12 12:00:00+00:00,0.0,0.0,0.0
2024-03-12 13:00:00+00:00,0.0,0.0,0.0
2024-03-12 14:00:00+00:00,0.0,0.0,0.0
2024-03-12 15:00:00+00:00,0.0,0.0,0.0
2024-03-12 16:00:00+00:00,466.0,0.0,116.5
2024-03-12 17:00:00+00:00,2204.0,0.0,551.0
2024-03-12 18:00:00+00:00,2187.0,1356.5,1903.25
2024-03-12 19:00:00+00:00,1632.0,2495.0,2903.0
2024-03-12 20:00:00+00:00,1698.0,2498.0,2922.5
2024-03-12 21:00:00+00:00,2512.0,2167.0,2795.0
2024-03-12 22:00:00+00:00,3094.0,1080.0,1853.5
2024-03-12 23:00:00+00:00,2947.0,542.25,1279.0
2024-03-13 00:00:00+00:00,2871.0,74.25,792.0
2024-03-13 01:00:00+00:00,2869.0,0.0,717.25
2024-03-13 02:00:00+00:00,2743.0,0.0,685.75
2024-03-13 03:00:00+00:00,2772.0,0.0,693.0
2024-03-13 04:00:00+00:00,2776.0,0.0,694.0
2024-03-13 05:00:00+00:00,2883.0,0.0,720.75
2024-03-13 06:00:00+00:00,2801.0,964.0,1664.25
2024-03-13 07:00:00+00:00,2654.0,298.75,962.25
2024-03-13 08:00:00+00:00,2213.0,0.0,553.25
2024-03-13 09:00:00+00:00,1362.0,0.0,340.5
2024-03-13 10:00:00+00:00,370.0,0.0,92.5
2024-03-13 11:00:00+00:00,0.0,0.0,0.0
2024-03-13 12:00:00+00:00,40.0,0.0,10.0
2024-03-13 13:00:00+00:00,27.0,0.0,6.75
2024-03-13 14:00:00+00:00,0.0,0.0,0.0
2024-03-13 15:00:00+00:00,0.0,0.0,0.0
2024-03-13 16:00:00+00:00,264.0,0.0,66.0
2024-03-13 17:00:00+00:00,2068.0,0.0,517.0
2024-03-13 18:00:00+00:00,2636.0,457.5,1116.5
2024-03-13 19:00:00+00:00,2103.0,2081.0,2606.75
2024-03-13 20:00:00+00:00,2165.0,2356.25,2897.5
2024-03-13 21:00:00+00:00,2263.0,689.5,1255.25
2024-03-13 22:00:00+00:00,2842.0,0.0,710.5
2024-03-13 23:00:00+00:00,2671.0,0.0,667.75
2024-03-14 00:00:00+00:00,2695.0,0.0,673.75
2024-03-14 01:00:00+00:00,2752.0,0.0,688.0
2024-03-14 02:00:00+00:00,2785.0,0.0,696.25
2024-03-14 03:00:00+00:00,2752.0,0.0,688.0
2024-03-14 04:00:00+00:00,2418.0,0.0,604.5
2024-03-14 05:00:00+00:00,2564.0,0.0,641.0
2024-03-14 06:00:00+00:00,2659.0,0.0,664.75
2024-03-14 07:00:00+00:00,2298.0,0.0,574.5
2024-03-14 08:00:00+00:00,1598.0,0.0,399.5
2024-03-14 09:00:00+00:00,395.0,0.0,98.75
2024-03-14 10:00:00+00:00,27.0,0.0,6.75
2024-03-14 11:00:00+00:00,0.0,0.0,0.0
2024-03-14 12:00:00+00:00,0.0,0.0,0.0
2024-03-14 13:00:00+00:00,0.0,0.0,0.0
2024-03-14 14:00:00+00:00,0.0,0.0,0.0
2024-03-14 15:00:00+00:00,0.0,0.0,0.0
2024-03-14 16:00:00+00:00,4.0,0.0,1.0
2024-03-14 17:00:00+00:00,1520.0,0.0,380.0
2024-03-14 18:00:00+00:00,1804.0,0.0,451.0
2024-03-14 19:00:00+00:00,1313.0,1160.25,1488.5
2024-03-14 20:00:00+00:00,1727.0,1252.75,1684.5
2024-03-14 21:00:00+00:00,1805.0,276.75,728.0
2024-03-14 22:00:00+00:00,1887.0,0.0,471.75
2024-03-14 23:00:00+00:00,1669.0,0.0,417.25
2024-03-15 00:00:00+00:00,1354.0,0.0,338.5
2024-03-15 01:00:00+00:00,1112.0,0.0,278.0
2024-03-15 02:00:00+00:00,882.0,0.0,220.5
2024-03-15 03:00:00+00:00,1045.0,0.0,261.25
2024-03-15 04:00:00+00:00,1121.0,0.0,280.25
2024-03-15 05:00:00+00:00,1744.0,0.0,436.0
2024-03-15 06:00:00+00:00,2300.0,0.0,575.0
2024-03-15 07:00:00+00:00,1803.0,0.0,450.75
2024-03-15 08:00:00+00:00,711.0,0.0,177.75
2024-03-15 09:00:00+00:00,90.0,0.0,22.5
2024-03-15 10:00:00+00:00,0.0,0.0,0.0
2024-03-15 11:00:00+00:00,0.0,0.0,0.0
2024-03-15 12:00:00+00:00,0.0,0.0,0.0
2024-03-15 13:00:00+00:00,0.0,30.25,30.25
2024-03-15 14:00:00+00:00,0.0,550.0,550.0
2024-03-15 15:00:00+00:00,0.0,128.5,128.5
2024-03-15 16:00:00+00:00,0.0,8.5,8.5
2024-03-15 17:00:00+00:00,1307.0,0.0,326.75
2024-03-15 18:00:00+00:00,1773.0,772.25,1215.5
2024-03-15 19:00:00+00:00,1432.0,1891.25,2249.25
2024-03-15 20:00:00+00:00,1406.0,2224.5,2576.0
2024-03-15 21:00:00+00:00,1607.0,2145.0,2546.75
2024-03-15 22:00:00+00:00,1519.0,1200.75,1580.5
2024-03-15 23:00:00+00:00,2015.0,691.25,1195.0
2024-03-16 00:00:00+00:00,2400.0,63.5,663.5
2024-03-16 01:00:00+00:00,2681.0,0.0,670.25
2024-03-16 02:00:00+00:00,2786.0,0.0,696.5
2024-03-16 03:00:00+00:00,2680.0,0.0,670.0
2024-03-16 04:00:00+00:00,2723.0,0.0,680.75
2024-03-16 05:00:00+00:00,2703.0,0.0,675.75
2024-03-16 06:00:00+00:00,2828.0,0.0,707.0
2024-03-16 07:00:00+00:00,2685.0,0.0,671.25
2024-03-16 08:00:00+00:00,827.0,0.0,206.75
2024-03-16 09:00:00+00:00,0.0,0.0,0.0
2024-03-16 10:00:00+00:00,0.0,0.0,0.0
2024-03-16 11:00:00+00:00,0.0,0.0,0.0
2024-03-16 12:00:00+00:00,0.0,0.0,0.0
2024-03-16 13:00:00+00:00,0.0,0.0,0.0
2024-03-16 14:00:00+00:00,0.0,0.0,0.0
2024-03-16 15:00:00+00:00,0.0,0.0,0.0
2024-03-16 16:00:00+00:00,0.0,0.0,0.0
2024-03-16 17:00:00+00:00,968.0,0.0,242.0
2024-03-16 18:00:00+00:00,2559.0,0.0,639.75
2024-03-16 19:00:00+00:00,2729.0,0.0,682.25
2024-03-16 20:00:00+00:00,2663.0,0.0,665.75
2024-03-16 21:00:00+00:00,2659.0,0.0,664.75
2024-03-16 22:00:00+00:00,1685.0,0.0,421.25
2024-03-16 23:00:00+00:00,1176.0,0.0,294.0
2024-03-17 00:00:00+00:00,1051.0,0.0,262.75
2024-03-17 01:00:00+00:00,605.0,0.0,151.25
2024-03-17 02:00:00+00:00,739.0,0.0,184.75
2024-03-17 03:00:00+00:00,956.0,0.0,239.0
2024-03-17 04:00:00+00:00,823.0,0.0,205.75
2024-03-17 05:00:00+00:00,525.0,0.0,131.25
2024-03-17 06:00:00+00:00,387.0,0.0,96.75
2024-03-17 07:00:00+00:00,80.0,0.0,20.0
2024-03-17 08:00:00+00:00,0.0,0.0,0.0
2024-03-17 09:00:00+00:00,0.0,0.0,0.0
2024-03-17 10:00:00+00:00,0.0,0.0,0.0
2024-03-17 11:00:00+00:00,0.0,0.0,0.0
2024-03-17 12:00:00+00:00,0.0,0.0,0.0
2024-03-17 13:00:00+00:00,0.0,0.0,0.0
2024-03-17 14:00:00+00:00,0.0,0.0,0.0
2024-03-17 15:00:00+00:00,0.0,0.0,0.0
2024-03-17 16:00:00+00:00,0.0,0.0,0.0
2024-03-17 17:00:00+00:00,1121.0,0.0,280.25
2024-03-17 18:00:00+00:00,2520.0,0.0,630.0
2024-03-17 19:00:00+00:00,2330.0,480.75,1063.25
2024-03-17 20:00:00+00:00,1683.0,1129.75,1550.5
2024-03-17 21:00:00+00:00,2062.0,283.25,798.75
2024-03-17 22:00:00+00:00,1840.0,0.0,460.0
2024-03-17 23:00:00+00:00,2261.0,0.0,565.25
2024-03-18 00:00:00+00:00,2490.0,0.0,622.5
2024-03-18 01:00:00+00:00,2240.0,0.0,560.0
2024-03-18 02:00:00+00:00,2008.0,0.0,502.0
2024-03-18 03:00:00+00:00,1765.0,0.0,441.25
2024-03-18 04:00:00+00:00,2358.0,0.0,589.5
2024-03-18 05:00:00+00:00,2608.0,0.0,652.0
2024-03-18 06:00:00+00:00,2668.0,267.25,934.25
2024-03-18 07:00:00+00:00,2646.0,57.0,718.5
2024-03-18 08:00:00+00:00,1595.0,0.0,398.75
2024-03-18 09:00:00+00:00,971.0,0.0,242.75
2024-03-18 10:00:00+00:00,191.0,0.0,47.75
2024-03-18 11:00:00+00:00,370.0,0.0,92.5
2024-03-18 12:00:00+00:00,360.0,0.0,90.0
2024-03-18 13:00:00+00:00,81.0,0.0,20.25
2024-03-18 14:00:00+00:00,163.0,0.0,40.75
2024-03-18 15:00:00+00:00,205.0,0.0,51.25
2024-03-18 16:00:00+00:00,539.0,0.0,134.75
2024-03-18 17:00:00+00:00,1344.0,0.0,336.0
2024-03-18 18:00:00+00:00,1484.0,1576.5,1947.5
2024-03-18 19:00:00+00:00,1438.0,2950.5,3310.0
2024-03-18 20:00:00+00:00,1132.0,3256.5,3539.5
2024-03-18 21:00:00+00:00,1006.0,2381.75,2633.25
2024-03-18 22:00:00+00:00,1362.0,634.25,974.75
2024-03-18 23:00:00+00:00,982.0,186.75,432.25
2024-03-19 00:00:00+00:00,580.0,8.5,153.5
2024-03-19 01:00:00+00:00,626.0,0.0,156.5
2024-03-19 02:00:00+00:00,573.0,0.0,143.25
2024-03-19 03:00:00+00:00,524.0,0.0,131.0
2024-03-19 04:00:00+00:00,741.0,0.0,185.25
2024-03-19 05:00:00+00:00,1389.0,0.0,347.25
2024-03-19 06:00:00+00:00,1994.0,0.0,498.5
2024-03-19 07:00:00+00:00,1856.0,0.0,464.0
2024-03-19 08:00:00+00:00,546.0,0.0,136.5
2024-03-19 09:00:00+00:00,23.0,0.0,5.75
2024-03-19 10:00:00+00:00,0.0,0.0,0.0
2024-03-19 11:00:00+00:00,0.0,0.0,0.0
2024-03-19 12:00:00+00:00,0.0,0.0,0.0
2024-03-19 13:00:00+00:00,0.0,0.0,0.0
2024-03-19 14:00:00+00:00,0.0,0.0,0.0
2024-03-19 15:00:00+00:00,0.0,0.0,0.0
2024-03-19 16:00:00+00:00,0.0,0.0,0.0
2024-03-19 17:00:00+00:00,818.0,0.0,204.5
2024-03-19 18:00:00+00:00,1731.0,0.0,432.75
2024-03-19 19:00:00+00:00,1238.0,373.25,682.75
2024-03-19 20:00:00+00:00,661.0,1398.0,1563.25
2024-03-19 21:00:00+00:00,613.0,441.25,594.5
2024-03-19 22:00:00+00:00,293.0,0.0,73.25
2024-03-19 23:00:00+00:00,441.0,0.0,110.25
2024-03-20 00:00:00+00:00,468.0,0.0,117.0
2024-03-20 01:00:00+00:00,315.0,0.0,78.75
2024-03-20 02:00:00+00:00,297.0,0.0,74.25
2024-03-20 03:00:00+00:00,255.0,0.0,63.75
2024-03-20 04:00:00+00:00,332.0,0.0,83.0
2024-03-20 05:00:00+00:00,1009.0,0.0,252.25
2024-03-20 06:00:00+00:00,1820.0,0.0,455.0
2024-03-20 07:00:00+00:00,1902.0,0.0,475.5
2024-03-20 08:00:00+00:00,1307.0,0.0,326.75
