,AT,HR,RO,RS,SK,SI,UA,sum
2023-01-03 04:00:00+00:00,147.0,0.0,0.0,0.0,2530.0,0.0,248.0,841.5
2023-01-03 05:00:00+00:00,461.75,0.0,0.0,0.0,2570.0,0.0,229.0,1161.5
2023-01-03 06:00:00+00:00,473.75,0.0,0.0,0.0,2490.0,0.0,238.0,1155.75
2023-01-03 07:00:00+00:00,445.0,0.0,0.0,0.0,2102.0,0.25,227.0,1027.5
2023-01-03 08:00:00+00:00,329.25,0.0,0.0,0.0,2119.0,0.0,272.0,927.0
2023-01-03 09:00:00+00:00,237.75,0.0,0.0,0.0,2048.0,0.0,297.0,824.0
2023-01-03 10:00:00+00:00,244.0,0.0,0.0,0.0,2113.0,0.0,340.0,857.25
2023-01-03 11:00:00+00:00,367.0,0.0,0.0,0.0,2061.0,0.0,312.0,960.25
2023-01-03 12:00:00+00:00,447.75,0.0,0.0,0.0,2012.0,0.0,339.0,1035.5
2023-01-03 13:00:00+00:00,646.25,0.0,0.0,0.0,2278.0,0.0,273.0,1284.0
2023-01-03 14:00:00+00:00,743.0,0.0,0.0,0.0,2541.0,0.0,252.0,1441.25
2023-01-03 15:00:00+00:00,717.5,0.0,0.0,0.0,2630.0,0.0,335.0,1458.75
2023-01-03 16:00:00+00:00,522.75,0.0,0.0,0.0,2588.0,0.0,411.0,1272.5
2023-01-03 17:00:00+00:00,528.0,0.0,0.0,0.0,2570.0,0.0,453.0,1283.75
2023-01-03 18:00:00+00:00,597.0,0.0,0.0,0.0,2532.0,0.0,402.0,1330.5
2023-01-03 19:00:00+00:00,612.75,0.0,0.0,0.0,2514.0,0.0,382.0,1336.75
2023-01-03 20:00:00+00:00,599.0,0.0,0.0,0.0,2520.0,0.0,458.0,1343.5
2023-01-03 21:00:00+00:00,467.5,0.0,0.0,0.0,2506.0,0.0,470.0,1211.5
2023-01-03 22:00:00+00:00,450.5,0.0,0.0,0.0,2505.0,0.0,455.0,1190.5
2023-01-03 23:00:00+00:00,490.75,0.0,0.0,0.0,2355.0,0.0,434.0,1188.0
2023-01-04 00:00:00+00:00,397.75,0.0,0.0,0.0,2258.0,0.0,415.0,1066.0
2023-01-04 01:00:00+00:00,368.25,0.0,0.0,0.0,1989.0,0.0,338.0,950.0
2023-01-04 02:00:00+00:00,335.25,0.0,0.0,0.0,2002.0,0.0,286.0,907.25
2023-01-04 03:00:00+00:00,338.5,0.0,0.0,0.0,2157.0,0.0,259.0,942.5
2023-01-04 04:00:00+00:00,415.75,0.0,0.0,0.0,2440.0,0.0,345.0,1112.0
2023-01-04 05:00:00+00:00,460.25,0.0,0.0,0.0,2451.0,0.0,319.0,1152.75
2023-01-04 06:00:00+00:00,456.0,0.0,0.0,0.0,2599.0,0.0,275.0,1174.5
2023-01-04 07:00:00+00:00,395.75,0.0,0.0,0.0,2499.0,0.0,332.0,1103.5
2023-01-04 08:00:00+00:00,443.25,0.0,0.0,0.0,2377.0,0.0,316.0,1116.5
2023-01-04 09:00:00+00:00,393.0,0.0,0.0,0.0,2269.0,0.0,272.0,1028.25
2023-01-04 10:00:00+00:00,317.5,0.0,0.0,0.0,2083.0,0.0,241.0,898.5
2023-01-04 11:00:00+00:00,253.5,0.0,0.0,0.0,2074.0,0.0,142.0,807.5
2023-01-04 12:00:00+00:00,243.0,0.0,0.0,0.0,1797.0,0.0,140.0,727.25
2023-01-04 13:00:00+00:00,361.25,0.0,0.0,0.0,1818.0,0.0,138.0,850.25
2023-01-04 14:00:00+00:00,419.25,0.0,0.0,33.0,1936.0,0.0,216.0,965.5
2023-01-04 15:00:00+00:00,529.5,0.0,0.0,45.0,2157.0,0.0,236.0,1139.0
2023-01-04 16:00:00+00:00,624.25,0.0,0.0,0.0,2554.0,0.0,246.0,1324.25
2023-01-04 17:00:00+00:00,542.5,0.0,0.0,15.0,2319.0,0.0,301.0,1201.25
2023-01-04 18:00:00+00:00,772.25,0.0,0.0,0.0,2331.0,0.0,226.0,1411.5
2023-01-04 19:00:00+00:00,686.25,0.0,0.0,0.0,2408.0,0.0,308.0,1365.25
2023-01-04 20:00:00+00:00,681.5,0.0,0.0,0.0,2462.0,0.0,412.0,1400.0
2023-01-04 21:00:00+00:00,650.0,0.0,0.0,0.0,2696.0,0.0,399.0,1423.75
2023-01-04 22:00:00+00:00,794.25,0.0,0.0,0.0,2805.0,0.0,320.0,1575.5
2023-01-04 23:00:00+00:00,589.75,0.0,0.0,0.0,2689.0,0.0,367.0,1353.75
2023-01-05 00:00:00+00:00,567.25,0.0,0.0,0.0,2395.0,0.0,403.0,1266.75
2023-01-05 01:00:00+00:00,543.25,0.0,0.0,0.0,2295.0,0.0,358.0,1206.5
2023-01-05 02:00:00+00:00,450.0,0.0,0.0,0.0,2171.0,0.0,372.0,1085.75
2023-01-05 03:00:00+00:00,543.25,0.0,0.0,0.0,2178.0,0.0,357.0,1177.0
2023-01-05 04:00:00+00:00,557.0,0.0,0.0,0.0,2512.0,0.0,349.0,1272.25
2023-01-05 05:00:00+00:00,545.75,0.0,0.0,0.0,2366.0,0.0,409.0,1239.5
2023-01-05 06:00:00+00:00,711.0,0.0,0.0,0.0,2297.0,0.0,398.0,1384.75
2023-01-05 07:00:00+00:00,848.75,0.0,0.0,0.0,2089.0,0.0,429.0,1478.25
2023-01-05 08:00:00+00:00,851.75,0.0,0.0,0.0,2089.0,0.0,440.0,1484.0
2023-01-05 09:00:00+00:00,889.5,0.0,0.0,0.0,2005.0,0.0,488.0,1512.75
2023-01-05 10:00:00+00:00,909.25,0.0,10.0,0.0,2053.0,0.0,502.0,1558.0
2023-01-05 11:00:00+00:00,895.75,0.0,1.25,0.0,2101.0,0.0,512.0,1550.25
2023-01-05 12:00:00+00:00,908.0,0.0,1.0,0.0,2010.0,0.0,486.0,1533.0
2023-01-05 13:00:00+00:00,963.0,0.0,0.0,0.0,1867.0,0.0,463.0,1545.5
2023-01-05 14:00:00+00:00,977.0,0.0,0.0,0.0,1933.0,0.0,382.0,1555.75
2023-01-05 15:00:00+00:00,1079.0,0.0,0.0,0.0,1788.0,0.75,396.0,1625.75
2023-01-05 16:00:00+00:00,1105.75,0.0,0.0,0.0,1636.0,1.25,406.0,1617.5
2023-01-05 17:00:00+00:00,1037.0,0.0,0.0,0.0,1601.0,0.0,459.0,1552.0
2023-01-05 18:00:00+00:00,1009.75,0.0,0.0,0.0,1543.0,0.0,474.0,1514.0
2023-01-05 19:00:00+00:00,845.0,0.0,2.25,0.0,1446.0,0.0,476.0,1327.75
2023-01-05 20:00:00+00:00,868.5,0.0,2.25,0.0,1532.0,0.0,462.0,1369.25
2023-01-05 21:00:00+00:00,814.5,0.0,37.5,0.0,1637.0,0.0,462.0,1376.75
2023-01-05 22:00:00+00:00,776.75,0.0,3.25,0.0,1777.0,0.0,528.0,1356.25
2023-01-05 23:00:00+00:00,724.5,0.0,0.0,0.0,2091.0,0.0,510.0,1374.75
2023-01-06 00:00:00+00:00,577.0,0.0,0.0,0.0,1877.0,0.0,531.0,1179.0
2023-01-06 01:00:00+00:00,423.75,0.0,0.0,0.0,1879.0,0.0,405.0,994.75
2023-01-06 02:00:00+00:00,349.25,0.0,0.0,0.0,1787.0,0.0,408.0,898.0
2023-01-06 03:00:00+00:00,421.5,0.0,0.0,0.0,2006.0,0.0,375.0,1016.75
2023-01-06 04:00:00+00:00,483.75,0.0,0.0,0.0,2434.0,0.0,359.0,1182.0
2023-01-06 05:00:00+00:00,526.75,0.0,0.0,0.0,2670.0,0.0,389.0,1291.5
2023-01-06 06:00:00+00:00,370.5,0.0,0.0,0.0,2503.0,0.0,454.0,1109.75
2023-01-06 07:00:00+00:00,218.0,0.0,1.25,23.0,2175.0,0.0,457.0,883.0
2023-01-06 08:00:00+00:00,143.5,0.0,0.25,0.0,1929.0,0.0,370.0,718.5
2023-01-06 09:00:00+00:00,199.25,0.0,0.0,0.0,2033.0,0.0,360.0,797.5
2023-01-06 10:00:00+00:00,152.5,0.0,0.0,0.0,1924.0,0.0,350.0,721.0
2023-01-06 11:00:00+00:00,199.5,0.0,1.5,0.0,2041.0,0.0,380.0,806.25
2023-01-06 12:00:00+00:00,187.75,0.0,0.0,0.0,2227.0,0.0,336.0,828.5
2023-01-06 13:00:00+00:00,356.5,0.0,0.0,0.0,2469.0,0.0,322.0,1054.25
2023-01-06 14:00:00+00:00,605.25,0.0,0.0,0.0,2797.0,0.0,331.0,1387.25
2023-01-06 15:00:00+00:00,791.0,0.0,0.0,0.0,3076.0,0.0,328.0,1642.0
2023-01-06 16:00:00+00:00,779.75,0.0,0.0,0.0,2985.0,0.0,364.0,1617.0
2023-01-06 17:00:00+00:00,761.75,0.0,0.0,0.0,3009.0,0.0,317.0,1593.25
2023-01-06 18:00:00+00:00,804.5,0.0,0.0,0.0,3020.0,0.0,289.0,1631.75
2023-01-06 19:00:00+00:00,863.5,0.0,0.0,0.0,2962.0,0.0,310.0,1681.5
2023-01-06 20:00:00+00:00,777.25,0.0,0.0,0.0,2931.0,0.0,333.0,1593.25
2023-01-06 21:00:00+00:00,822.25,0.0,0.0,0.0,3153.0,0.0,308.0,1687.5
2023-01-06 22:00:00+00:00,755.75,0.0,0.0,0.0,3226.0,0.0,330.0,1644.75
2023-01-06 23:00:00+00:00,635.25,0.0,0.0,0.0,3039.0,0.0,351.0,1482.75
2023-01-07 00:00:00+00:00,427.5,0.0,0.0,0.0,2703.0,0.0,325.0,1184.5
2023-01-07 01:00:00+00:00,305.75,0.0,0.0,0.0,2588.0,0.0,314.0,1031.25
2023-01-07 02:00:00+00:00,302.25,0.0,0.0,0.0,2438.0,0.0,275.0,980.5
2023-01-07 03:00:00+00:00,401.0,0.0,0.0,0.0,2428.0,0.0,245.0,1069.25
2023-01-07 04:00:00+00:00,443.0,0.0,0.0,0.0,2545.0,0.0,277.0,1148.5
2023-01-07 05:00:00+00:00,478.75,0.0,0.0,0.0,2817.0,0.0,338.0,1267.5
2023-01-07 06:00:00+00:00,506.0,0.0,0.0,0.0,2837.0,0.0,325.0,1296.5
2023-01-07 07:00:00+00:00,445.0,0.0,0.0,0.0,2757.0,0.0,349.0,1221.5
2023-01-07 08:00:00+00:00,448.25,0.0,0.0,0.0,2245.0,0.0,298.0,1084.0
2023-01-07 09:00:00+00:00,405.5,0.0,0.0,0.0,1995.0,0.0,203.0,955.0
2023-01-07 10:00:00+00:00,542.75,0.0,0.0,0.0,1865.0,0.0,187.0,1055.75
2023-01-07 11:00:00+00:00,550.5,0.0,0.0,0.0,1777.0,0.0,163.0,1035.5
2023-01-07 12:00:00+00:00,697.5,0.0,0.0,0.0,1840.0,0.0,76.0,1176.5
2023-01-07 13:00:00+00:00,780.25,0.0,0.0,0.0,1934.0,0.0,66.0,1280.25
2023-01-07 14:00:00+00:00,928.75,0.0,0.0,0.0,2203.0,0.0,98.0,1504.0
2023-01-07 15:00:00+00:00,1053.5,0.0,0.0,0.0,2446.0,0.0,101.0,1690.25
2023-01-07 16:00:00+00:00,1023.5,0.0,0.0,0.0,2724.0,0.0,169.0,1746.75
2023-01-07 17:00:00+00:00,1073.25,0.0,0.0,0.0,2832.0,0.0,165.0,1822.5
2023-01-07 18:00:00+00:00,994.25,0.0,0.0,0.0,2644.0,0.0,211.0,1708.0
2023-01-07 19:00:00+00:00,921.0,0.0,0.0,0.0,2741.0,0.0,220.0,1661.25
2023-01-07 20:00:00+00:00,828.0,0.0,0.0,0.0,2698.0,0.0,263.0,1568.25
2023-01-07 21:00:00+00:00,660.75,0.0,0.0,0.0,2772.0,0.0,294.0,1427.25
2023-01-07 22:00:00+00:00,560.0,0.0,0.0,0.0,2742.0,0.0,313.0,1323.75
2023-01-07 23:00:00+00:00,596.75,0.0,0.0,0.0,2812.0,0.0,221.0,1355.0
2023-01-08 00:00:00+00:00,470.5,0.0,0.0,0.0,2557.0,0.0,247.0,1171.5
2023-01-08 01:00:00+00:00,350.5,0.0,0.0,0.0,2399.0,0.0,235.0,1009.0
2023-01-08 02:00:00+00:00,353.5,0.0,0.0,0.0,2347.0,0.0,235.0,999.0
2023-01-08 03:00:00+00:00,281.5,0.0,0.0,0.0,2276.0,0.0,272.0,918.5
2023-01-08 04:00:00+00:00,319.75,0.0,0.0,0.0,2446.0,0.0,256.0,995.25
2023-01-08 05:00:00+00:00,331.75,0.0,0.0,0.0,2629.0,0.0,299.0,1063.75
2023-01-08 06:00:00+00:00,456.5,0.0,0.0,0.0,2613.0,0.0,317.0,1189.0
2023-01-08 07:00:00+00:00,371.5,0.0,0.0,0.0,2520.0,0.0,387.0,1098.25
2023-01-08 08:00:00+00:00,301.75,0.0,0.0,0.0,2377.0,0.0,426.0,1002.5
2023-01-08 09:00:00+00:00,170.25,0.0,0.0,0.0,2355.0,0.0,455.0,872.75
2023-01-08 10:00:00+00:00,89.0,0.0,0.0,0.0,2150.0,0.0,444.0,737.5
2023-01-08 11:00:00+00:00,95.25,0.0,0.0,0.0,2162.0,0.0,421.0,741.0
2023-01-08 12:00:00+00:00,78.75,0.0,0.0,0.0,2122.0,0.0,338.0,693.75
2023-01-08 13:00:00+00:00,184.75,0.0,0.0,0.0,2260.0,0.0,342.0,835.25
2023-01-08 14:00:00+00:00,345.25,0.0,0.0,0.0,2594.0,0.0,306.0,1070.25
2023-01-08 15:00:00+00:00,421.75,0.0,0.0,0.0,2786.0,0.0,392.0,1216.25
2023-01-08 16:00:00+00:00,319.5,0.0,0.0,0.0,2751.0,0.0,464.0,1123.25
2023-01-08 17:00:00+00:00,331.75,0.0,0.0,0.0,2771.0,0.0,480.0,1144.5
2023-01-08 18:00:00+00:00,291.0,0.0,0.0,0.0,2711.0,0.0,513.0,1097.0
2023-01-08 19:00:00+00:00,331.75,0.0,0.0,0.0,2725.0,0.0,490.0,1135.5
2023-01-08 20:00:00+00:00,170.0,0.0,0.0,0.0,2645.0,0.0,537.0,965.5
2023-01-08 21:00:00+00:00,25.0,0.0,0.75,0.0,2459.0,0.0,565.0,781.75
2023-01-08 22:00:00+00:00,8.25,0.0,34.75,0.0,1976.0,0.0,566.0,678.5
2023-01-08 23:00:00+00:00,2.75,0.0,40.5,0.0,1764.0,0.0,577.0,628.5
2023-01-09 00:00:00+00:00,0.0,0.0,107.0,28.0,1164.0,0.0,615.0,558.75
2023-01-09 01:00:00+00:00,0.0,0.0,96.5,97.0,870.0,0.0,560.0,478.25
2023-01-09 02:00:00+00:00,0.25,0.0,9.75,173.0,763.0,0.0,506.0,370.5
2023-01-09 03:00:00+00:00,27.75,0.0,0.0,145.0,1015.0,0.0,520.0,447.75
2023-01-09 04:00:00+00:00,337.0,0.0,0.0,58.0,1577.0,0.0,436.0,854.75
2023-01-09 05:00:00+00:00,986.0,0.0,0.0,0.0,1997.0,0.0,297.0,1559.5
2023-01-09 06:00:00+00:00,1079.75,0.0,0.0,0.0,2072.0,0.0,338.0,1682.25
2023-01-09 07:00:00+00:00,996.5,0.0,0.0,0.0,1937.0,0.0,393.0,1579.0
2023-01-09 08:00:00+00:00,847.25,0.0,0.5,6.0,1807.0,0.0,460.0,1416.0
2023-01-09 09:00:00+00:00,577.5,0.0,36.25,36.0,1952.0,0.0,552.0,1248.75
2023-01-09 10:00:00+00:00,535.75,0.0,44.25,108.0,1804.0,0.0,508.0,1185.0
2023-01-09 11:00:00+00:00,744.75,0.0,5.25,131.0,1733.0,0.0,492.0,1339.0
2023-01-09 12:00:00+00:00,658.75,0.0,26.25,153.0,1716.0,0.0,537.0,1286.5
2023-01-09 13:00:00+00:00,788.0,0.0,4.25,84.0,1852.0,0.0,503.0,1402.0
2023-01-09 14:00:00+00:00,786.75,0.0,0.0,87.0,1834.0,0.0,436.0,1376.0
2023-01-09 15:00:00+00:00,855.25,0.0,0.0,50.0,1963.0,0.0,441.0,1468.75
2023-01-09 16:00:00+00:00,981.75,0.0,0.0,24.0,1862.0,0.0,431.0,1561.0
2023-01-09 17:00:00+00:00,895.5,0.0,0.0,45.0,1803.0,0.0,492.0,1480.5
2023-01-09 18:00:00+00:00,940.75,0.0,0.5,32.0,1640.0,0.0,513.0,1487.5
2023-01-09 19:00:00+00:00,782.5,0.0,41.75,34.0,1726.0,0.0,545.0,1400.5
2023-01-09 20:00:00+00:00,752.0,0.0,50.25,30.0,1623.0,0.0,511.0,1343.25
2023-01-09 21:00:00+00:00,647.75,0.0,76.75,45.0,1500.0,0.0,497.0,1235.0
2023-01-09 22:00:00+00:00,156.0,0.0,290.5,230.0,996.0,0.0,677.0,922.25
2023-01-09 23:00:00+00:00,12.0,7.0,320.75,269.0,768.0,0.0,716.0,772.75
2023-01-10 00:00:00+00:00,0.0,146.0,440.5,404.0,336.0,0.0,734.0,845.5
2023-01-10 01:00:00+00:00,0.0,210.0,470.25,442.0,111.0,0.0,772.0,854.0
2023-01-10 02:00:00+00:00,0.0,208.0,353.25,420.0,70.0,0.0,638.0,687.25
2023-01-10 03:00:00+00:00,0.0,189.0,318.5,420.0,105.0,0.0,655.0,660.75
2023-01-10 04:00:00+00:00,250.75,26.0,45.0,270.0,646.0,0.0,436.0,640.25
2023-01-10 05:00:00+00:00,730.0,0.0,0.0,115.0,1201.0,0.0,384.0,1155.0
2023-01-10 06:00:00+00:00,1049.75,0.0,0.0,54.0,1358.0,0.0,385.0,1499.0
2023-01-10 07:00:00+00:00,1045.0,0.0,0.0,160.0,1125.0,0.0,425.0,1472.5
2023-01-10 08:00:00+00:00,993.0,0.0,3.5,231.0,926.0,0.0,490.0,1408.25
2023-01-10 09:00:00+00:00,974.0,53.0,42.75,288.0,764.0,0.0,518.0,1422.5
2023-01-10 10:00:00+00:00,978.75,69.0,63.25,319.0,767.0,0.0,513.0,1459.0
2023-01-10 11:00:00+00:00,942.5,57.0,43.5,321.0,875.0,0.0,516.0,1428.25
2023-01-10 12:00:00+00:00,822.5,38.0,75.75,312.0,882.0,0.0,529.0,1338.5
2023-01-10 13:00:00+00:00,846.0,0.0,23.25,214.0,1121.0,0.0,513.0,1331.25
2023-01-10 14:00:00+00:00,936.25,0.0,0.25,150.0,1220.0,0.0,476.0,1398.0
2023-01-10 15:00:00+00:00,906.0,0.0,2.5,169.0,1295.0,0.0,497.0,1398.75
2023-01-10 16:00:00+00:00,847.5,0.0,2.0,159.0,1362.0,0.0,503.0,1355.5
2023-01-10 17:00:00+00:00,789.0,0.0,1.5,173.0,1366.0,0.0,512.0,1303.25
2023-01-10 18:00:00+00:00,655.25,0.0,26.0,166.0,1435.0,0.0,556.0,1220.5
2023-01-10 19:00:00+00:00,575.0,0.0,57.25,141.0,1379.0,0.0,551.0,1150.0
2023-01-10 20:00:00+00:00,624.75,0.0,27.0,75.0,1436.0,0.0,510.0,1157.0
2023-01-10 21:00:00+00:00,517.25,0.0,8.0,101.0,1700.0,0.0,559.0,1115.25
2023-01-10 22:00:00+00:00,347.5,0.0,69.75,102.0,1481.0,0.0,663.0,978.75
2023-01-10 23:00:00+00:00,427.5,0.0,4.0,27.0,1424.0,0.0,626.0,950.75
2023-01-11 00:00:00+00:00,378.75,0.0,4.25,81.0,1295.0,0.0,573.0,870.25
2023-01-11 01:00:00+00:00,136.5,0.0,16.25,189.0,1034.0,0.0,582.0,604.0
2023-01-11 02:00:00+00:00,176.25,0.0,3.75,173.0,1260.0,0.0,555.0,677.0
2023-01-11 03:00:00+00:00,66.0,0.0,0.0,147.0,1567.0,0.0,515.0,623.25
2023-01-11 04:00:00+00:00,144.75,0.0,0.0,92.0,1941.0,0.0,447.0,764.75
2023-01-11 05:00:00+00:00,352.0,0.0,0.0,51.0,2124.0,0.0,432.0,1003.75
2023-01-11 06:00:00+00:00,462.75,0.0,0.0,18.0,2290.0,0.0,395.0,1138.5
2023-01-11 07:00:00+00:00,541.25,0.0,0.0,1.0,2249.0,0.0,318.0,1183.25
2023-01-11 08:00:00+00:00,313.0,0.0,0.0,1.0,2068.0,0.0,296.0,904.25
2023-01-11 09:00:00+00:00,164.75,0.0,0.0,0.0,1830.0,0.0,265.0,688.5
2023-01-11 10:00:00+00:00,21.75,0.0,0.0,15.0,1625.0,0.0,262.0,497.25
2023-01-11 11:00:00+00:00,104.75,0.0,0.0,2.0,1760.0,0.0,182.0,590.75
2023-01-11 12:00:00+00:00,87.5,0.0,0.0,0.0,1802.0,0.0,215.0,591.75
2023-01-11 13:00:00+00:00,195.75,0.0,0.0,1.0,1990.0,0.0,318.0,773.0
2023-01-11 14:00:00+00:00,477.25,0.0,0.0,0.0,2208.0,0.0,337.0,1113.5
2023-01-11 15:00:00+00:00,612.0,0.0,0.0,3.0,2311.0,0.0,397.0,1289.75
2023-01-11 16:00:00+00:00,617.5,0.0,0.0,7.0,2328.0,0.0,425.0,1307.5
2023-01-11 17:00:00+00:00,596.0,0.0,0.0,22.0,2309.0,0.0,434.0,1287.25
2023-01-11 18:00:00+00:00,581.25,0.0,0.0,7.0,2330.0,0.0,452.0,1278.5
2023-01-11 19:00:00+00:00,497.25,0.0,0.0,40.0,2223.0,0.0,460.0,1178.0
2023-01-11 20:00:00+00:00,443.0,0.0,0.0,35.0,2215.0,0.0,478.0,1125.0
2023-01-11 21:00:00+00:00,444.25,0.0,0.0,0.0,2435.0,0.0,519.0,1182.75
2023-01-11 22:00:00+00:00,393.5,0.0,0.0,0.0,2650.0,0.0,554.0,1194.5
2023-01-11 23:00:00+00:00,346.0,0.0,0.0,0.0,2452.0,0.0,503.0,1084.75
2023-01-12 00:00:00+00:00,188.25,0.0,0.0,0.0,2388.0,0.0,551.0,923.0
2023-01-12 01:00:00+00:00,84.75,0.0,0.0,0.0,2136.0,0.0,564.0,759.75
2023-01-12 02:00:00+00:00,151.25,0.0,0.0,1.0,2081.0,0.0,453.0,785.0
2023-01-12 03:00:00+00:00,248.5,0.0,0.0,9.0,2071.0,0.0,398.0,868.0
2023-01-12 04:00:00+00:00,411.75,0.0,0.0,1.0,2191.0,0.0,319.0,1039.5
2023-01-12 05:00:00+00:00,588.25,0.0,0.0,1.0,2212.0,0.0,230.0,1199.0
2023-01-12 06:00:00+00:00,656.0,0.0,0.0,2.0,1981.0,0.0,246.0,1213.25
2023-01-12 07:00:00+00:00,703.25,0.0,0.0,6.0,2136.0,0.0,214.0,1292.25
2023-01-12 08:00:00+00:00,643.5,0.0,0.0,49.0,1966.0,0.0,205.0,1198.5
2023-01-12 09:00:00+00:00,471.0,0.0,0.0,107.0,1763.0,0.0,204.0,989.5
2023-01-12 10:00:00+00:00,297.5,0.0,0.0,130.0,1643.0,0.0,223.0,796.5
