,AT,HR,RO,RS,SK,SI,UA,sum
2024-01-02 09:00:00+00:00,570.0,0.0,13.5,2.0,937.0,21.75,0.0,840.0
2024-01-02 10:00:00+00:00,363.5,1.5,137.0,167.0,485.0,32.25,0.0,697.25
2024-01-02 11:00:00+00:00,444.75,9.75,124.75,208.0,482.0,67.75,0.0,819.5
2024-01-02 12:00:00+00:00,617.75,30.75,89.0,227.0,641.0,115.0,5.0,1070.75
2024-01-02 13:00:00+00:00,925.25,8.0,0.25,90.0,1301.0,184.5,1.0,1466.0
2024-01-02 14:00:00+00:00,1040.0,8.0,0.0,32.0,1764.0,218.5,18.0,1720.0
2024-01-02 15:00:00+00:00,1074.25,8.0,0.0,2.0,2117.0,220.0,49.0,1844.25
2024-01-02 16:00:00+00:00,1031.25,8.0,0.0,2.0,2168.0,166.75,68.0,1765.5
2024-01-02 17:00:00+00:00,1042.25,8.0,0.0,6.0,2109.0,128.5,77.0,1726.75
2024-01-02 18:00:00+00:00,1112.25,8.0,0.0,12.0,1935.0,97.5,80.0,1724.5
2024-01-02 19:00:00+00:00,1236.25,8.0,0.0,1.0,1911.0,16.25,88.0,1760.5
2024-01-02 20:00:00+00:00,1209.75,8.0,0.0,0.0,2178.0,1.0,128.0,1795.25
2024-01-02 21:00:00+00:00,911.25,8.0,0.0,0.0,2285.0,0.0,271.0,1558.25
2024-01-02 22:00:00+00:00,819.0,8.0,0.0,0.0,2446.0,0.0,216.0,1492.5
2024-01-02 23:00:00+00:00,702.25,0.0,0.0,0.0,2286.0,0.0,310.0,1351.25
2024-01-03 00:00:00+00:00,581.25,0.0,0.0,0.0,2072.0,0.0,320.0,1179.25
2024-01-03 01:00:00+00:00,474.0,0.0,0.0,0.0,1860.0,0.0,301.0,1014.25
2024-01-03 02:00:00+00:00,455.0,0.0,0.0,0.0,1754.0,0.0,265.0,959.75
2024-01-03 03:00:00+00:00,571.0,0.0,0.0,0.0,1795.0,0.0,215.0,1073.5
2024-01-03 04:00:00+00:00,776.0,0.0,0.0,0.0,2172.0,0.0,207.0,1370.75
2024-01-03 05:00:00+00:00,869.5,0.0,0.0,6.0,2097.0,0.0,180.0,1440.25
2024-01-03 06:00:00+00:00,1100.25,0.0,0.0,0.0,2029.0,0.0,91.0,1630.25
2024-01-03 07:00:00+00:00,1147.25,0.0,0.0,0.0,2047.0,20.5,6.0,1681.0
2024-01-03 08:00:00+00:00,919.75,0.0,0.0,0.0,1989.0,6.75,8.0,1425.75
2024-01-03 09:00:00+00:00,906.75,0.0,0.0,0.0,1647.0,10.0,1.0,1328.75
2024-01-03 10:00:00+00:00,944.0,0.0,0.0,0.0,1325.0,1.25,0.0,1276.5
2024-01-03 11:00:00+00:00,1070.25,0.0,0.0,0.0,1316.0,0.75,0.0,1400.0
2024-01-03 12:00:00+00:00,1044.25,0.0,0.0,1.0,1273.0,0.25,8.0,1365.0
2024-01-03 13:00:00+00:00,952.75,0.0,0.0,79.0,1195.0,75.0,157.0,1385.5
2024-01-03 14:00:00+00:00,885.75,2.0,0.0,166.0,1322.0,109.0,250.0,1431.25
2024-01-03 15:00:00+00:00,1137.75,2.0,0.0,57.0,1836.0,174.75,221.0,1843.0
2024-01-03 16:00:00+00:00,946.0,2.0,0.0,91.0,1880.0,121.5,294.0,1635.75
2024-01-03 17:00:00+00:00,932.75,2.0,0.0,76.0,1836.0,123.75,284.0,1607.5
2024-01-03 18:00:00+00:00,989.25,2.0,0.0,83.0,1687.0,135.5,259.0,1634.0
2024-01-03 19:00:00+00:00,1077.0,2.0,0.0,64.0,1513.0,136.5,214.0,1663.25
2024-01-03 20:00:00+00:00,1004.0,2.0,0.0,63.0,1527.0,83.0,267.0,1553.25
2024-01-03 21:00:00+00:00,646.0,2.0,2.0,51.0,1673.0,1.75,486.0,1204.25
2024-01-03 22:00:00+00:00,583.5,2.0,0.0,0.0,1907.0,0.0,500.0,1187.25
2024-01-03 23:00:00+00:00,539.5,0.0,1.25,0.0,1830.0,0.0,469.0,1115.5
2024-01-04 00:00:00+00:00,527.0,0.0,3.75,0.0,1747.0,0.0,432.0,1075.5
2024-01-04 01:00:00+00:00,625.5,0.0,0.25,0.0,1669.0,0.0,431.0,1150.75
2024-01-04 02:00:00+00:00,743.75,0.0,0.25,0.0,1574.0,0.0,385.0,1233.75
2024-01-04 03:00:00+00:00,884.0,0.0,0.0,0.0,1494.0,0.0,285.0,1328.75
2024-01-04 04:00:00+00:00,981.5,0.0,0.0,0.0,1718.0,0.0,212.0,1464.0
2024-01-04 05:00:00+00:00,1149.25,0.0,0.0,4.0,1644.0,0.0,165.0,1602.5
2024-01-04 06:00:00+00:00,1285.25,0.0,0.0,46.0,1536.0,0.0,108.0,1707.75
2024-01-04 07:00:00+00:00,869.75,0.0,0.0,176.0,1058.0,0.0,180.0,1223.25
2024-01-04 08:00:00+00:00,507.75,4.75,8.75,279.0,224.0,0.0,159.0,686.75
2024-01-04 09:00:00+00:00,257.75,56.25,59.0,321.0,3.0,0.0,124.0,485.0
2024-01-04 10:00:00+00:00,315.0,32.5,45.75,289.0,0.0,0.0,54.0,479.0
2024-01-04 11:00:00+00:00,594.25,16.5,14.0,267.0,0.0,0.0,64.0,707.5
2024-01-04 12:00:00+00:00,808.75,91.0,1.5,279.0,94.0,0.0,27.0,1001.25
2024-01-04 13:00:00+00:00,1088.75,80.0,0.0,123.0,832.0,28.5,12.0,1439.0
2024-01-04 14:00:00+00:00,1293.25,80.0,0.0,62.0,1274.0,62.25,41.0,1779.75
2024-01-04 15:00:00+00:00,1024.0,80.0,0.0,185.0,1262.0,32.25,167.0,1539.75
2024-01-04 16:00:00+00:00,773.5,80.0,8.0,158.0,1355.0,0.0,311.0,1317.5
2024-01-04 17:00:00+00:00,458.5,80.0,22.25,246.0,1297.0,0.0,419.0,1051.25
2024-01-04 18:00:00+00:00,597.25,80.0,2.25,196.0,1297.0,0.0,363.0,1143.5
2024-01-04 19:00:00+00:00,885.5,80.0,0.0,151.0,1206.0,0.0,268.0,1371.75
2024-01-04 20:00:00+00:00,787.5,80.0,7.75,83.0,1386.0,0.0,341.0,1327.75
2024-01-04 21:00:00+00:00,545.75,80.0,82.75,62.0,1277.0,0.0,431.0,1151.0
2024-01-04 22:00:00+00:00,456.5,80.0,45.5,27.0,1192.0,0.0,453.0,1000.0
2024-01-04 23:00:00+00:00,528.5,0.0,27.5,0.0,1281.0,0.0,472.0,994.25
2024-01-05 00:00:00+00:00,499.75,0.0,22.0,0.0,1372.0,0.0,478.0,984.25
2024-01-05 01:00:00+00:00,327.5,0.0,15.5,0.0,1279.0,0.0,477.0,782.0
2024-01-05 02:00:00+00:00,210.0,0.0,24.75,0.0,1264.0,0.0,455.0,664.5
2024-01-05 03:00:00+00:00,381.0,0.0,6.25,0.0,1319.0,0.0,316.0,796.0
2024-01-05 04:00:00+00:00,576.75,0.0,0.0,7.0,1413.0,0.0,223.0,987.5
2024-01-05 05:00:00+00:00,737.75,0.0,0.0,12.0,1685.0,0.25,189.0,1209.5
2024-01-05 06:00:00+00:00,694.25,0.0,0.25,78.0,1516.0,5.75,153.0,1137.0
2024-01-05 07:00:00+00:00,476.75,0.0,126.25,186.0,928.0,0.0,149.0,918.75
2024-01-05 08:00:00+00:00,271.0,52.25,285.0,258.0,191.0,0.0,73.0,738.75
2024-01-05 09:00:00+00:00,37.25,68.5,280.0,255.0,4.0,0.0,25.0,456.75
2024-01-05 10:00:00+00:00,7.0,104.75,264.0,252.0,1.0,0.0,14.0,442.5
2024-01-05 11:00:00+00:00,239.75,75.0,103.5,159.0,257.0,0.0,0.0,522.25
2024-01-05 12:00:00+00:00,512.75,75.0,55.75,154.0,540.0,0.75,1.0,818.0
2024-01-05 13:00:00+00:00,842.25,75.0,0.25,119.0,995.0,62.5,0.0,1258.5
2024-01-05 14:00:00+00:00,1065.5,75.0,0.0,82.0,1324.0,183.25,0.0,1675.25
2024-01-05 15:00:00+00:00,1109.75,39.75,0.0,141.0,1288.0,231.5,0.0,1738.25
2024-01-05 16:00:00+00:00,1116.75,13.0,0.0,65.0,1553.0,242.5,0.0,1776.75
2024-01-05 17:00:00+00:00,1040.75,13.0,0.0,82.0,1484.0,201.0,0.0,1646.25
2024-01-05 18:00:00+00:00,1016.75,13.0,0.0,68.0,1506.0,141.0,0.0,1564.25
2024-01-05 19:00:00+00:00,910.5,13.0,0.0,75.0,1467.0,99.5,0.0,1408.5
2024-01-05 20:00:00+00:00,973.0,13.0,0.0,0.0,1643.0,54.5,8.0,1453.25
2024-01-05 21:00:00+00:00,881.0,13.0,0.0,0.0,1554.0,0.0,91.0,1305.25
2024-01-05 22:00:00+00:00,590.5,13.0,0.0,0.0,1673.0,0.0,239.0,1081.5
2024-01-05 23:00:00+00:00,506.5,0.0,1.5,0.0,1409.0,0.0,232.0,918.25
2024-01-06 00:00:00+00:00,101.75,0.0,44.5,2.0,1331.0,0.0,274.0,548.0
2024-01-06 01:00:00+00:00,0.0,0.0,98.75,73.0,1117.0,0.0,294.0,469.75
2024-01-06 02:00:00+00:00,0.0,0.0,157.5,126.0,973.0,0.0,335.0,516.0
2024-01-06 03:00:00+00:00,0.0,0.0,138.0,144.0,881.0,0.0,358.0,483.75
2024-01-06 04:00:00+00:00,0.0,0.0,141.25,99.0,1107.0,0.0,371.0,535.5
2024-01-06 05:00:00+00:00,0.0,50.0,218.5,238.0,893.0,0.0,406.0,652.75
2024-01-06 06:00:00+00:00,0.25,41.0,168.0,226.0,982.0,0.0,385.0,607.5
2024-01-06 07:00:00+00:00,4.25,98.5,219.25,256.0,988.0,0.0,384.0,729.0
2024-01-06 08:00:00+00:00,0.25,183.75,358.0,293.0,823.0,0.0,386.0,917.5
2024-01-06 09:00:00+00:00,0.0,203.0,455.25,296.0,788.0,0.0,433.0,1037.5
2024-01-06 10:00:00+00:00,1.0,187.75,423.5,280.0,896.0,0.0,422.0,1011.75
2024-01-06 11:00:00+00:00,14.5,280.5,392.25,325.0,793.0,0.0,408.0,1068.75
2024-01-06 12:00:00+00:00,158.0,188.75,366.0,305.0,777.0,0.0,352.0,1071.25
2024-01-06 13:00:00+00:00,326.25,191.75,333.25,331.0,709.0,0.0,279.0,1181.0
2024-01-06 14:00:00+00:00,290.5,245.5,293.0,333.0,805.0,0.0,309.0,1190.75
2024-01-06 15:00:00+00:00,389.25,252.0,223.25,336.0,844.0,0.0,308.0,1236.5
2024-01-06 16:00:00+00:00,232.25,360.0,256.5,385.0,675.0,0.0,328.0,1195.75
2024-01-06 17:00:00+00:00,188.75,425.25,236.25,430.0,537.0,5.0,313.0,1175.25
2024-01-06 18:00:00+00:00,160.75,395.5,289.0,426.0,543.0,0.0,349.0,1174.75
2024-01-06 19:00:00+00:00,301.5,305.25,272.5,377.0,503.0,0.25,308.0,1176.5
2024-01-06 20:00:00+00:00,404.75,81.0,173.25,269.0,697.0,0.0,303.0,976.25
2024-01-06 21:00:00+00:00,275.75,86.75,206.5,263.0,563.0,0.0,329.0,857.75
2024-01-06 22:00:00+00:00,108.25,148.75,247.0,298.0,347.0,0.0,402.0,765.75
2024-01-06 23:00:00+00:00,196.5,49.5,243.5,225.0,563.0,0.0,425.0,792.75
2024-01-07 00:00:00+00:00,31.25,147.5,288.75,298.0,351.0,0.0,478.0,749.25
2024-01-07 01:00:00+00:00,2.0,245.25,392.25,361.0,60.0,0.0,433.0,853.0
2024-01-07 02:00:00+00:00,6.5,213.5,392.0,353.0,33.0,0.0,412.0,811.5
2024-01-07 03:00:00+00:00,26.75,153.75,297.75,335.0,116.0,0.0,433.0,699.25
2024-01-07 04:00:00+00:00,156.5,98.0,245.5,301.0,207.0,0.0,354.0,715.5
2024-01-07 05:00:00+00:00,252.75,55.25,278.5,254.0,326.0,0.0,350.0,819.0
2024-01-07 06:00:00+00:00,296.75,29.75,372.5,239.0,435.0,0.0,356.0,956.5
2024-01-07 07:00:00+00:00,522.5,11.5,390.25,200.0,495.0,0.0,343.0,1183.75
2024-01-07 08:00:00+00:00,557.25,64.5,432.0,236.0,280.0,0.0,395.0,1281.5
2024-01-07 09:00:00+00:00,536.25,83.25,507.5,235.0,260.0,0.0,438.0,1360.25
2024-01-07 10:00:00+00:00,574.5,113.5,510.25,258.0,179.0,0.0,415.0,1411.25
2024-01-07 11:00:00+00:00,666.0,123.0,463.75,262.0,167.0,0.0,357.0,1449.25
2024-01-07 12:00:00+00:00,607.25,157.0,393.0,303.0,193.0,0.0,301.0,1356.5
2024-01-07 13:00:00+00:00,736.75,133.25,251.0,292.0,328.0,0.0,248.0,1338.0
2024-01-07 14:00:00+00:00,785.75,273.5,225.5,395.0,208.0,2.25,211.0,1490.5
2024-01-07 15:00:00+00:00,880.5,422.5,212.75,501.0,22.0,27.75,177.0,1718.5
2024-01-07 16:00:00+00:00,788.75,422.5,234.25,513.0,34.0,4.75,215.0,1640.75
2024-01-07 17:00:00+00:00,697.75,381.5,297.5,498.0,59.0,0.0,294.0,1589.5
2024-01-07 18:00:00+00:00,763.25,307.75,238.5,453.0,171.0,0.25,266.0,1532.25
2024-01-07 19:00:00+00:00,880.25,266.0,185.25,437.0,147.0,0.75,191.0,1526.0
2024-01-07 20:00:00+00:00,898.75,65.75,157.25,308.0,340.0,0.0,199.0,1333.5
2024-01-07 21:00:00+00:00,682.0,42.0,208.0,283.0,379.0,0.0,230.0,1155.0
2024-01-07 22:00:00+00:00,496.5,42.75,205.25,233.0,497.0,0.0,309.0,1004.25
2024-01-07 23:00:00+00:00,245.0,6.5,261.25,246.0,263.0,0.0,410.0,742.5
2024-01-08 00:00:00+00:00,188.5,42.75,298.5,254.0,132.0,0.0,397.0,725.5
2024-01-08 01:00:00+00:00,59.75,133.0,366.5,308.0,0.0,0.0,489.0,758.5
2024-01-08 02:00:00+00:00,30.25,179.5,355.25,348.0,0.0,0.0,501.0,777.25
2024-01-08 03:00:00+00:00,139.25,161.0,268.0,330.0,11.0,0.0,456.0,767.5
2024-01-08 04:00:00+00:00,564.5,8.5,52.0,225.0,427.0,0.0,339.0,872.75
2024-01-08 05:00:00+00:00,941.75,34.25,8.25,318.0,687.0,0.0,335.0,1319.25
2024-01-08 06:00:00+00:00,989.25,175.0,6.25,441.0,693.0,0.5,361.0,1544.75
2024-01-08 07:00:00+00:00,1232.0,244.0,0.0,427.0,730.0,100.5,124.0,1896.75
2024-01-08 08:00:00+00:00,1062.25,201.75,2.0,391.0,742.0,38.75,156.0,1627.0
2024-01-08 09:00:00+00:00,829.25,70.5,16.75,310.0,891.0,0.0,235.0,1275.5
2024-01-08 10:00:00+00:00,880.25,35.0,0.0,234.0,936.0,0.0,168.0,1249.75
2024-01-08 11:00:00+00:00,848.5,5.0,0.0,246.0,928.0,0.0,187.0,1193.75
2024-01-08 12:00:00+00:00,861.75,5.0,0.25,241.0,997.0,0.0,202.0,1227.0
2024-01-08 13:00:00+00:00,1040.5,4.5,0.0,230.0,938.0,0.0,207.0,1388.75
2024-01-08 14:00:00+00:00,1094.0,173.25,1.25,323.0,703.0,37.25,254.0,1625.75
2024-01-08 15:00:00+00:00,1302.25,131.0,0.0,282.0,839.0,103.0,135.0,1850.25
2024-01-08 16:00:00+00:00,1228.5,57.25,0.0,233.0,1040.0,48.5,186.0,1699.0
2024-01-08 17:00:00+00:00,1300.25,84.5,0.0,232.0,869.0,88.5,196.0,1797.5
2024-01-08 18:00:00+00:00,1115.5,131.5,30.0,311.0,659.0,2.75,304.0,1598.25
2024-01-08 19:00:00+00:00,989.75,230.5,81.0,349.0,307.0,5.75,325.0,1552.25
2024-01-08 20:00:00+00:00,992.75,8.0,104.0,221.0,604.0,0.0,311.0,1388.75
2024-01-08 21:00:00+00:00,900.0,8.0,33.0,82.0,725.0,0.0,337.0,1227.0
2024-01-08 22:00:00+00:00,735.0,8.0,58.0,76.0,572.0,0.0,402.0,1063.5
2024-01-08 23:00:00+00:00,849.5,0.0,5.75,94.0,534.0,0.0,316.0,1091.25
2024-01-09 00:00:00+00:00,728.5,0.0,34.5,134.0,414.0,0.0,317.0,979.25
2024-01-09 01:00:00+00:00,790.0,0.0,1.0,67.0,505.0,0.0,216.0,988.0
2024-01-09 02:00:00+00:00,766.5,0.0,0.75,131.0,380.0,0.0,206.0,946.5
2024-01-09 03:00:00+00:00,823.5,0.0,0.0,148.0,471.0,0.0,164.0,1019.25
2024-01-09 04:00:00+00:00,1042.75,0.0,0.0,134.0,685.0,40.5,53.0,1301.25
2024-01-09 05:00:00+00:00,869.0,90.25,0.0,325.0,763.0,12.0,193.0,1291.5
2024-01-09 06:00:00+00:00,965.75,310.5,0.0,394.0,629.0,195.75,159.0,1767.5
2024-01-09 07:00:00+00:00,574.0,228.25,4.5,332.0,833.0,82.0,230.0,1237.5
2024-01-09 08:00:00+00:00,373.75,126.5,2.25,237.0,903.0,37.0,135.0,858.25
2024-01-09 09:00:00+00:00,90.25,53.0,1.0,116.0,1201.0,0.0,153.0,511.75
2024-01-09 10:00:00+00:00,129.5,53.0,0.5,14.0,1407.0,0.0,87.0,560.0
2024-01-09 11:00:00+00:00,170.75,53.0,0.0,1.0,1488.0,0.0,39.0,605.75
2024-01-09 12:00:00+00:00,216.0,53.0,0.0,45.0,1366.0,0.0,54.0,635.25
2024-01-09 13:00:00+00:00,302.25,53.0,0.0,132.0,1361.0,0.0,145.0,764.75
2024-01-09 14:00:00+00:00,505.25,180.25,0.0,275.0,1244.0,107.5,212.0,1225.75
2024-01-09 15:00:00+00:00,706.75,449.25,0.0,436.0,1030.0,206.75,114.0,1757.75
2024-01-09 16:00:00+00:00,466.25,452.25,4.75,455.0,1116.0,150.75,241.0,1527.0
2024-01-09 17:00:00+00:00,286.0,374.0,57.75,428.0,1236.0,68.25,362.0,1292.5
2024-01-09 18:00:00+00:00,395.0,373.75,58.25,419.0,1087.0,91.75,357.0,1384.5
2024-01-09 19:00:00+00:00,526.5,271.0,3.5,343.0,1081.0,103.25,298.0,1334.75
2024-01-09 20:00:00+00:00,363.75,36.75,101.0,273.0,1264.0,0.5,405.0,987.5
2024-01-09 21:00:00+00:00,170.25,22.5,120.5,234.0,1247.0,0.0,451.0,796.25
2024-01-09 22:00:00+00:00,126.0,24.0,98.25,177.0,1280.0,0.0,470.0,730.0
2024-01-09 23:00:00+00:00,226.25,0.0,37.25,102.0,1387.0,0.0,419.0,740.5
2024-01-10 00:00:00+00:00,397.5,0.0,1.0,95.0,1409.0,0.0,326.0,856.0
2024-01-10 01:00:00+00:00,399.5,0.0,0.0,126.0,1351.0,0.0,325.0,850.0
2024-01-10 02:00:00+00:00,452.5,0.0,0.0,135.0,1398.0,0.0,291.0,908.5
2024-01-10 03:00:00+00:00,627.0,0.0,0.0,98.0,1610.0,0.0,223.0,1109.75
2024-01-10 04:00:00+00:00,787.75,0.0,0.0,36.0,2033.0,2.5,140.0,1342.5
2024-01-10 05:00:00+00:00,939.5,2.25,0.0,191.0,1780.0,129.5,186.0,1610.5
2024-01-10 06:00:00+00:00,696.0,184.75,0.0,318.0,1621.0,168.0,224.0,1589.5
2024-01-10 07:00:00+00:00,575.25,219.0,0.0,299.0,1200.0,166.75,71.0,1353.5
2024-01-10 08:00:00+00:00,217.5,197.25,0.0,301.0,515.0,68.75,4.0,688.5
2024-01-10 09:00:00+00:00,1.25,181.0,0.0,315.0,173.0,2.5,0.0,306.75
2024-01-10 10:00:00+00:00,7.5,60.0,0.0,226.0,270.0,0.0,0.0,191.5
2024-01-10 11:00:00+00:00,73.75,60.0,0.0,207.0,327.0,0.0,0.0,267.25
2024-01-10 12:00:00+00:00,295.25,17.0,0.0,243.0,414.0,0.25,0.0,476.75
2024-01-10 13:00:00+00:00,601.0,58.0,0.0,233.0,678.0,94.25,0.0,981.0
2024-01-10 14:00:00+00:00,1015.5,176.0,0.0,267.0,1068.0,237.5,0.0,1762.75
2024-01-10 15:00:00+00:00,1304.5,197.75,0.0,288.0,1578.0,271.75,0.0,2240.5
2024-01-10 16:00:00+00:00,1064.0,168.25,0.0,319.0,1650.0,165.75,0.0,1890.25
2024-01-10 17:00:00+00:00,1027.0,145.75,0.0,295.0,1590.0,148.75,67.0,1809.5
2024-01-10 18:00:00+00:00,1123.25,140.0,0.0,261.0,1483.0,193.5,80.0,1912.75
2024-01-10 19:00:00+00:00,1234.0,105.0,0.0,133.0,1558.0,148.0,94.0,1933.25
2024-01-10 20:00:00+00:00,1050.5,105.0,0.0,78.0,1737.0,12.0,249.0,1683.5
2024-01-10 21:00:00+00:00,1081.5,105.0,0.0,1.0,2066.0,0.0,246.0,1764.75
2024-01-10 22:00:00+00:00,930.75,105.0,0.0,0.0,2234.0,0.0,288.0,1666.25
2024-01-10 23:00:00+00:00,565.0,0.0,0.0,0.0,2223.0,0.0,398.0,1220.25
2024-01-11 00:00:00+00:00,467.75,0.0,0.0,0.0,2042.0,0.0,426.0,1084.75
2024-01-11 01:00:00+00:00,460.25,0.0,0.0,0.0,1866.0,0.0,382.0,1022.25
2024-01-11 02:00:00+00:00,456.25,0.0,0.0,0.0,1904.0,0.0,342.0,1017.75
2024-01-11 03:00:00+00:00,633.0,0.0,0.0,0.0,2201.0,0.0,286.0,1254.75
2024-01-11 04:00:00+00:00,847.25,0.0,0.0,0.0,2558.0,0.0,178.0,1531.25
2024-01-11 05:00:00+00:00,1056.75,0.0,0.0,0.0,2535.0,36.75,177.0,1771.5
2024-01-11 06:00:00+00:00,945.0,0.0,0.0,49.0,2382.0,132.5,170.0,1727.75
2024-01-11 07:00:00+00:00,762.5,0.0,0.0,51.0,2275.0,94.25,36.0,1447.25
2024-01-11 08:00:00+00:00,314.25,0.0,0.0,104.0,1631.0,2.75,9.0,753.0
2024-01-11 09:00:00+00:00,16.75,0.0,0.0,75.0,1229.0,0.0,7.0,344.5
2024-01-11 10:00:00+00:00,9.75,0.0,0.0,86.0,866.0,0.0,0.0,247.75
2024-01-11 11:00:00+00:00,91.0,0.0,0.0,103.0,859.0,0.0,0.0,331.5
2024-01-11 12:00:00+00:00,332.5,0.0,0.0,124.0,838.0,0.0,0.0,573.0
2024-01-11 13:00:00+00:00,832.5,0.0,0.0,106.0,1184.0,101.0,0.0,1256.0
2024-01-11 14:00:00+00:00,1067.75,15.0,0.0,116.0,1571.0,220.25,32.0,1732.75
2024-01-11 15:00:00+00:00,1222.5,28.25,0.0,116.0,1999.0,207.25,4.0,1987.75
2024-01-11 16:00:00+00:00,1363.0,32.0,0.0,12.0,2226.0,137.5,31.0,2099.75
2024-01-11 17:00:00+00:00,1631.5,32.0,0.0,0.0,2028.0,179.0,5.0,2350.75
2024-01-11 18:00:00+00:00,1810.25,32.0,0.0,0.0,1897.0,159.25,0.0,2475.75
2024-01-11 19:00:00+00:00,1901.75,32.0,0.0,0.0,1733.0,133.5,0.0,2500.5
2024-01-11 20:00:00+00:00,1570.75,32.0,0.0,0.0,1791.0,5.0,81.0,2075.75
2024-01-11 21:00:00+00:00,1465.0,32.0,0.0,0.0,1815.0,0.0,150.0,1988.25
2024-01-11 22:00:00+00:00,1278.25,32.0,0.0,0.0,1807.0,0.0,202.0,1812.5
2024-01-11 23:00:00+00:00,1246.25,0.0,0.0,0.0,1501.0,0.0,116.0,1650.5
2024-01-12 00:00:00+00:00,1214.75,0.0,0.0,0.0,1471.0,0.0,63.0,1598.25
2024-01-12 01:00:00+00:00,1155.25,0.0,0.0,0.0,1414.0,0.0,62.0,1524.25
2024-01-12 02:00:00+00:00,1119.5,0.0,0.0,0.0,1326.0,0.0,104.0,1477.0
2024-01-12 03:00:00+00:00,1210.25,0.0,0.0,0.0,1471.0,0.0,46.0,1589.5
2024-01-12 04:00:00+00:00,1443.75,0.0,0.0,0.0,1803.0,0.0,0.0,1894.5
2024-01-12 05:00:00+00:00,1410.0,0.0,0.0,14.0,1802.0,16.0,19.0,1884.75
2024-01-12 06:00:00+00:00,1335.0,0.0,0.0,105.0,1753.0,77.25,42.0,1887.25
2024-01-12 07:00:00+00:00,878.75,10.25,0.0,198.0,1637.0,20.25,112.0,1396.0
2024-01-12 08:00:00+00:00,354.0,213.75,0.0,348.0,959.0,0.0,164.0,935.5
2024-01-12 09:00:00+00:00,123.0,283.75,0.0,373.0,497.0,0.0,159.0,664.0
2024-01-12 10:00:00+00:00,113.75,256.5,0.0,343.0,252.0,0.0,71.0,536.75
2024-01-12 11:00:00+00:00,336.25,217.5,0.0,323.0,223.0,1.0,1.0,691.5
