,CZ,DE,HU,IT,SI,CH,sum
2023-01-08 18:00:00+00:00,2278.0,1649.75,0.0,0.0,0.0,0.0,2219.25
2023-01-08 19:00:00+00:00,2334.0,1792.25,0.0,0.0,0.0,0.0,2375.75
2023-01-08 20:00:00+00:00,2277.0,2016.75,0.0,0.0,0.0,0.0,2586.0
2023-01-08 21:00:00+00:00,2255.0,2011.25,11.25,0.0,0.0,0.0,2586.25
2023-01-08 22:00:00+00:00,1877.0,1570.0,35.25,0.0,90.5,143.0,2200.75
2023-01-08 23:00:00+00:00,1749.0,1674.25,66.75,0.0,264.0,263.0,2508.0
2023-01-09 00:00:00+00:00,1318.0,1408.25,196.0,0.0,470.0,147.0,2440.5
2023-01-09 01:00:00+00:00,1183.0,1157.25,214.5,0.0,485.75,0.0,2153.25
2023-01-09 02:00:00+00:00,1053.0,1136.25,61.5,0.0,429.0,0.0,1890.0
2023-01-09 03:00:00+00:00,1089.0,1160.5,19.5,0.0,304.5,0.0,1756.75
2023-01-09 04:00:00+00:00,1380.0,1799.25,0.0,0.0,122.0,0.0,2266.25
2023-01-09 05:00:00+00:00,1510.0,2102.5,0.0,0.0,0.25,0.0,2480.25
2023-01-09 06:00:00+00:00,1620.0,2018.5,0.0,0.0,0.0,0.0,2423.5
2023-01-09 07:00:00+00:00,1560.0,1606.5,0.0,0.0,0.0,0.0,1996.5
2023-01-09 08:00:00+00:00,1685.0,1855.0,0.0,0.0,0.0,0.0,2276.25
2023-01-09 09:00:00+00:00,1883.0,1824.0,0.0,0.0,0.0,0.0,2294.75
2023-01-09 10:00:00+00:00,1747.0,1766.75,0.0,0.0,0.0,0.0,2203.5
2023-01-09 11:00:00+00:00,1563.0,1835.75,0.0,0.0,0.0,0.0,2226.5
2023-01-09 12:00:00+00:00,1584.0,1682.5,0.0,0.0,0.0,0.0,2078.5
2023-01-09 13:00:00+00:00,1665.0,1754.0,0.0,0.0,0.0,0.0,2170.25
2023-01-09 14:00:00+00:00,1544.0,990.25,0.0,0.0,0.0,37.0,1385.5
2023-01-09 15:00:00+00:00,1587.0,909.25,0.0,0.0,0.0,0.0,1306.0
2023-01-09 16:00:00+00:00,1494.0,938.25,0.0,0.0,0.0,0.0,1311.75
2023-01-09 17:00:00+00:00,1518.0,812.75,0.0,0.0,0.0,0.0,1192.25
2023-01-09 18:00:00+00:00,1460.0,1200.25,0.0,0.0,0.0,0.0,1565.25
2023-01-09 19:00:00+00:00,1607.0,1866.0,0.0,0.0,0.0,0.0,2267.75
2023-01-09 20:00:00+00:00,1470.0,2027.25,0.0,0.0,0.0,0.0,2394.75
2023-01-09 21:00:00+00:00,1415.0,1823.0,0.0,0.0,0.0,0.0,2176.75
2023-01-09 22:00:00+00:00,1300.0,1753.5,0.0,0.0,347.75,0.0,2426.25
2023-01-09 23:00:00+00:00,1078.0,1798.75,61.0,0.0,619.5,0.0,2748.75
2023-01-10 00:00:00+00:00,806.0,1481.25,327.75,0.0,1031.25,0.0,3041.75
2023-01-10 01:00:00+00:00,752.0,1403.25,476.25,0.0,1056.0,0.0,3123.5
2023-01-10 02:00:00+00:00,632.0,1309.25,274.5,0.0,1005.5,0.0,2747.25
2023-01-10 03:00:00+00:00,661.0,1330.25,156.5,0.0,955.5,0.0,2607.5
2023-01-10 04:00:00+00:00,954.0,1463.0,0.5,0.0,601.75,0.0,2303.75
2023-01-10 05:00:00+00:00,1120.0,1816.75,0.0,0.0,28.25,0.0,2125.0
2023-01-10 06:00:00+00:00,1292.0,1497.0,0.0,0.0,0.0,0.0,1820.0
2023-01-10 07:00:00+00:00,1197.0,997.5,0.0,0.0,0.0,0.0,1296.75
2023-01-10 08:00:00+00:00,1106.0,869.75,0.0,0.0,0.0,0.0,1146.25
2023-01-10 09:00:00+00:00,1067.0,1231.0,0.0,0.0,0.0,0.0,1497.75
2023-01-10 10:00:00+00:00,1039.0,1381.25,0.0,0.0,0.0,0.0,1641.0
2023-01-10 11:00:00+00:00,972.0,1368.0,0.0,0.0,3.25,141.0,1649.5
2023-01-10 12:00:00+00:00,915.0,1318.75,0.0,0.0,25.75,191.0,1621.0
2023-01-10 13:00:00+00:00,1031.0,1439.25,0.0,0.0,15.0,0.0,1712.0
2023-01-10 14:00:00+00:00,1018.0,1174.5,0.0,0.0,0.0,0.0,1429.0
2023-01-10 15:00:00+00:00,1105.0,1124.75,0.0,0.0,0.0,0.0,1401.0
2023-01-10 16:00:00+00:00,1200.0,1183.25,0.0,0.0,0.0,0.0,1483.25
2023-01-10 17:00:00+00:00,1244.0,1305.0,0.0,0.0,0.5,0.0,1616.5
2023-01-10 18:00:00+00:00,1348.0,1772.25,0.0,0.0,26.25,0.0,2135.5
2023-01-10 19:00:00+00:00,1355.0,1669.0,0.0,0.0,37.25,0.0,2045.0
2023-01-10 20:00:00+00:00,1344.0,1602.0,0.0,0.0,53.75,0.0,1991.75
2023-01-10 21:00:00+00:00,1568.0,2241.0,0.0,0.0,164.0,0.0,2797.0
2023-01-10 22:00:00+00:00,1528.0,2445.75,0.0,0.0,326.5,0.0,3154.25
2023-01-10 23:00:00+00:00,1430.0,2290.0,0.0,0.0,257.5,0.0,2905.0
2023-01-11 00:00:00+00:00,1277.0,2329.0,0.0,0.0,364.75,0.0,3013.0
2023-01-11 01:00:00+00:00,1239.0,2136.75,0.0,0.0,740.0,0.0,3186.5
2023-01-11 02:00:00+00:00,1325.0,2151.25,0.0,0.0,425.0,0.0,2907.5
2023-01-11 03:00:00+00:00,1575.0,2289.75,1.75,0.0,225.0,0.0,2910.25
2023-01-11 04:00:00+00:00,1897.0,2403.5,0.0,0.0,35.25,0.0,2913.0
2023-01-11 05:00:00+00:00,2006.0,2133.5,0.0,0.0,0.0,0.0,2635.0
2023-01-11 06:00:00+00:00,1982.0,1805.25,0.0,0.0,0.0,0.0,2300.75
2023-01-11 07:00:00+00:00,1990.0,1407.25,0.0,0.0,0.0,0.0,1904.75
2023-01-11 08:00:00+00:00,2004.0,1438.5,0.0,0.0,0.0,0.0,1939.5
2023-01-11 09:00:00+00:00,1929.0,1449.5,0.0,0.0,0.0,0.0,1931.75
2023-01-11 10:00:00+00:00,1931.0,1656.25,14.0,0.0,0.0,0.0,2153.0
2023-01-11 11:00:00+00:00,1982.0,1867.25,0.75,0.0,0.0,3.0,2364.25
2023-01-11 12:00:00+00:00,1949.0,1717.25,0.0,0.0,0.0,382.0,2300.0
2023-01-11 13:00:00+00:00,2044.0,1661.25,0.0,0.0,0.0,321.0,2252.5
2023-01-11 14:00:00+00:00,1940.0,1458.0,0.0,0.0,0.0,34.0,1951.5
2023-01-11 15:00:00+00:00,1849.0,1080.0,0.0,0.0,0.0,0.0,1542.25
2023-01-11 16:00:00+00:00,1805.0,1045.75,0.0,0.0,0.0,0.0,1497.0
2023-01-11 17:00:00+00:00,1861.0,1569.25,0.0,0.0,0.0,0.0,2034.5
2023-01-11 18:00:00+00:00,1893.0,1860.75,0.0,0.0,0.0,0.0,2334.0
2023-01-11 19:00:00+00:00,1945.0,1924.5,0.0,0.0,0.0,0.0,2410.75
2023-01-11 20:00:00+00:00,1933.0,2079.0,0.0,0.0,0.0,0.0,2562.25
2023-01-11 21:00:00+00:00,2036.0,2251.25,0.0,0.0,0.0,0.0,2760.25
2023-01-11 22:00:00+00:00,2176.0,2354.25,0.0,0.0,0.0,0.0,2898.25
2023-01-11 23:00:00+00:00,1969.0,2249.5,0.0,0.0,0.0,0.0,2741.75
2023-01-12 00:00:00+00:00,1938.0,2228.0,0.0,0.0,0.0,0.0,2712.5
2023-01-12 01:00:00+00:00,1792.0,2255.25,0.0,0.0,0.0,0.0,2703.25
2023-01-12 02:00:00+00:00,1706.0,2134.5,0.0,0.0,8.0,0.0,2569.0
2023-01-12 03:00:00+00:00,1656.0,2196.0,0.0,0.0,2.75,0.0,2612.75
2023-01-12 04:00:00+00:00,1733.0,2201.75,0.0,0.0,0.0,0.0,2635.0
2023-01-12 05:00:00+00:00,1735.0,1841.5,0.0,0.0,0.0,0.0,2275.25
2023-01-12 06:00:00+00:00,1498.0,1637.5,0.0,0.0,0.0,0.0,2012.0
2023-01-12 07:00:00+00:00,1601.0,1691.5,0.0,0.0,0.0,0.0,2091.75
2023-01-12 08:00:00+00:00,1634.0,1925.0,0.0,0.0,0.0,0.0,2333.5
2023-01-12 09:00:00+00:00,1581.0,2080.75,0.0,0.0,22.5,0.0,2498.5
2023-01-12 10:00:00+00:00,1574.0,1899.5,0.0,0.0,30.25,0.0,2323.25
2023-01-12 11:00:00+00:00,1602.0,1749.75,0.0,0.0,1.5,0.0,2151.75
2023-01-12 12:00:00+00:00,1613.0,1771.75,0.0,0.0,0.0,0.0,2175.0
2023-01-12 13:00:00+00:00,1606.0,1666.75,0.0,0.0,0.0,0.0,2068.25
2023-01-12 14:00:00+00:00,1520.0,1564.75,0.0,0.0,0.0,0.0,1944.75
2023-01-12 15:00:00+00:00,1570.0,1240.75,0.0,0.0,0.0,0.0,1633.25
2023-01-12 16:00:00+00:00,1705.0,1448.5,0.0,0.0,0.0,0.0,1874.75
2023-01-12 17:00:00+00:00,1829.0,1786.25,0.0,0.0,0.0,0.0,2243.5
2023-01-12 18:00:00+00:00,1921.0,2080.25,0.0,0.0,0.0,0.0,2560.5
2023-01-12 19:00:00+00:00,2006.0,2058.0,0.0,0.0,0.0,0.0,2559.5
2023-01-12 20:00:00+00:00,1983.0,2131.5,0.0,0.0,0.0,0.0,2627.25
2023-01-12 21:00:00+00:00,1997.0,2158.0,0.0,0.0,0.0,0.0,2657.25
2023-01-12 22:00:00+00:00,1929.0,2294.75,0.0,0.0,0.0,0.0,2777.0
2023-01-12 23:00:00+00:00,2109.0,2786.0,0.0,0.0,0.0,0.0,3313.25
2023-01-13 00:00:00+00:00,1995.0,2915.75,0.0,0.0,0.25,0.0,3414.75
2023-01-13 01:00:00+00:00,1890.0,3073.75,0.0,0.0,0.25,0.0,3546.5
2023-01-13 02:00:00+00:00,1885.0,3032.0,0.0,0.0,0.0,0.0,3503.25
