station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LOWW,2022-01-01 13:20,57.20,44.60,62.69,280.00,12.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LOWW 011320Z 28012KT CAVOK 14/07 Q1025 NOSIG,M
LOWW,2022-01-01 13:50,57.20,44.60,62.69,280.00,12.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LOWW 011350Z 28012KT CAVOK 14/07 Q1025 NOSIG,M
LOWW,2022-01-01 14:20,57.20,44.60,62.69,280.00,13.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LOWW 011420Z 28013KT CAVOK 14/07 Q1026 NOSIG,M
LOWW,2022-01-01 14:50,57.20,42.80,58.52,280.00,12.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LOWW 011450Z 28012KT CAVOK 14/06 Q1026 NOSIG,M
LOWW,2022-01-01 15:20,57.20,42.80,58.52,290.00,15.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LOWW 011520Z 29015KT CAVOK 14/06 Q1026 NOSIG,M
LOWW,2022-01-01 15:50,55.40,42.80,62.46,280.00,13.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LOWW 011550Z 28013KT CAVOK 13/06 Q1026 NOSIG,M
LOWW,2022-01-01 16:20,55.40,42.80,62.46,290.00,12.00,0.00,30.30,M,6.21,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,55.40,LOWW 011620Z 29012KT 9999 BKN050 13/06 Q1026 NOSIG,M
LOWW,2022-01-01 16:50,55.40,42.80,62.46,290.00,8.00,0.00,30.30,M,6.21,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,55.40,LOWW 011650Z 29008KT 9999 OVC050 13/06 Q1026 NOSIG,M
LOWW,2022-01-01 17:20,55.40,42.80,62.46,300.00,11.00,0.00,30.30,M,6.21,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,55.40,LOWW 011720Z 30011KT 9999 BKN050 13/06 Q1026 NOSIG,M
LOWW,2022-01-01 17:50,53.60,42.80,66.70,280.00,10.00,0.00,30.30,M,6.21,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,53.60,LOWW 011750Z 28010KT 9999 FEW050 12/06 Q1026 NOSIG,M
LOWW,2022-01-01 18:20,51.80,42.80,71.26,270.00,9.00,0.00,30.30,M,6.21,M,FEW,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,51.80,LOWW 011820Z 27009KT 9999 FEW048 11/06 Q1026 NOSIG,M
LOWW,2022-01-01 18:50,51.80,42.80,71.26,260.00,8.00,0.00,30.30,M,6.21,M,SCT,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,51.80,LOWW 011850Z 26008KT 9999 SCT048 11/06 Q1026 NOSIG,M
LOWW,2022-01-01 19:20,51.80,42.80,71.26,290.00,7.00,0.00,30.33,M,6.21,M,BKN,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,51.80,LOWW 011920Z 29007KT 9999 BKN046 11/06 Q1027 NOSIG,M
LOWW,2022-01-01 19:50,50.00,42.80,76.18,280.00,9.00,0.00,30.33,M,6.21,M,BKN,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,50.00,LOWW 011950Z 28009KT 9999 BKN046 10/06 Q1027 NOSIG,M
LOWW,2022-01-01 20:20,50.00,42.80,76.18,270.00,10.00,0.00,30.33,M,6.21,M,SCT,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,50.00,LOWW 012020Z 27010KT 9999 SCT046 10/06 Q1027 NOSIG,M
LOWW,2022-01-01 20:50,50.00,42.80,76.18,270.00,9.00,0.00,30.30,M,6.21,M,FEW,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,50.00,LOWW 012050Z 27009KT 9999 FEW048 10/06 Q1026 NOSIG,M
LOWW,2022-01-01 21:20,48.20,42.80,81.47,270.00,7.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.53,LOWW 012120Z 27007KT CAVOK 09/06 Q1026 NOSIG,M
LOWW,2022-01-01 21:50,46.40,41.00,81.34,270.00,6.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,LOWW 012150Z 27006KT CAVOK 08/05 Q1026 NOSIG,M
LOWW,2022-01-01 22:20,44.60,41.00,87.09,250.00,5.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,LOWW 012220Z 25005KT CAVOK 07/05 Q1027 NOSIG,M
LOWW,2022-01-01 22:50,42.80,39.20,86.99,170.00,7.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.94,LOWW 012250Z 17007KT CAVOK 06/04 Q1026 NOSIG,M
LOWW,2022-01-01 23:20,42.80,39.20,86.99,190.00,9.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.94,LOWW 012320Z 19009KT CAVOK 06/04 Q1026 NOSIG,M
LOWW,2022-01-01 23:50,41.00,37.40,86.89,190.00,8.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.20,LOWW 012350Z 19008KT CAVOK 05/03 Q1026 NOSIG,M
LOWW,2022-01-02 00:20,41.00,37.40,86.89,190.00,4.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.93,LOWW 020020Z 19004KT CAVOK 05/03 Q1026 NOSIG,M
LOWW,2022-01-02 00:50,39.20,35.60,86.79,180.00,4.00,0.00,30.30,M,6.21,M,FEW,M,M,M,100.00,M,M,M,M,M,M,M,M,M,M,35.83,LOWW 020050Z 18004KT 9999 FEW001 04/02 Q1026 NOSIG,M
LOWW,2022-01-02 01:20,39.20,35.60,86.79,190.00,4.00,0.00,30.27,M,6.21,M,FEW,M,M,M,100.00,M,M,M,M,M,M,M,M,M,M,35.83,LOWW 020120Z 19004KT 9999 FEW001 04/02 Q1025 NOSIG,M
LOWW,2022-01-02 01:50,39.20,37.40,93.19,170.00,5.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.95,LOWW 020150Z 17005KT CAVOK 04/03 Q1025 NOSIG,M
LOWW,2022-01-02 02:20,39.20,37.40,93.19,160.00,6.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.20,LOWW 020220Z 16006KT CAVOK 04/03 Q1025 NOSIG,M
LOWW,2022-01-02 02:50,35.60,35.60,100.00,170.00,5.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,LOWW 020250Z 17005KT CAVOK 02/02 Q1024 NOSIG,M
LOWW,2022-01-02 03:20,35.60,33.80,93.08,210.00,4.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,LOWW 020320Z 21004KT 180V260 CAVOK 02/01 Q1024 NOSIG,M
LOWW,2022-01-02 03:50,35.60,33.80,93.08,170.00,7.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.17,LOWW 020350Z 17007KT CAVOK 02/01 Q1023 NOSIG,M
LOWW,2022-01-02 04:20,35.60,33.80,93.08,180.00,5.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,LOWW 020420Z 18005KT CAVOK 02/01 Q1023 NOSIG,M
LOWW,2022-01-02 04:50,35.60,35.60,100.00,170.00,5.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,LOWW 020450Z 17005KT CAVOK 02/02 Q1023 NOSIG,M
LOWW,2022-01-02 05:20,35.60,35.60,100.00,180.00,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.80,LOWW 020520Z 18003KT CAVOK 02/02 Q1023 NOSIG,M
LOWW,2022-01-02 05:50,37.40,35.60,93.14,150.00,4.00,0.00,30.18,M,6.21,M,NSC,M,M,M,M,M,M,M,BCFG,M,M,M,M,M,M,33.73,LOWW 020550Z 15004KT 9999 3600S BCFG NSC 03/02 Q1022 NOSIG,M
LOWW,2022-01-02 06:20,35.60,35.60,100.00,160.00,5.00,0.00,30.18,M,6.21,M,FEW,M,M,M,0.00,M,M,M,MIFG,M,M,M,M,M,M,30.67,LOWW 020620Z 16005KT 9999 MIFG FEW000 02/02 Q1022 NOSIG,M
LOWW,2022-01-02 06:50,37.40,35.60,93.14,140.00,4.00,0.00,30.18,M,6.21,M,NSC,M,M,M,M,M,M,M,MIFG,M,M,M,M,M,M,33.73,LOWW 020650Z 14004KT 9999 MIFG NSC 03/02 Q1022 NOSIG,M
LOWW,2022-01-02 07:20,37.40,35.60,93.14,160.00,3.00,0.00,30.18,M,6.21,M,NSC,M,M,M,M,M,M,M,MIFG,M,M,M,M,M,M,34.86,LOWW 020720Z 16003KT 110V180 9999 MIFG NSC 03/02 Q1022 NOSIG,M
LOWW,2022-01-02 07:50,35.60,35.60,100.00,160.00,7.00,0.00,30.15,M,6.21,M,NSC,M,M,M,M,M,M,M,MIFG,M,M,M,M,M,M,29.17,LOWW 020750Z 16007KT 9999 MIFG NSC 02/02 Q1021 NOSIG,M
LOWW,2022-01-02 08:20,37.40,35.60,93.14,M,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.40,LOWW 020820Z VRB02KT CAVOK 03/02 Q1021 NOSIG,M
LOWW,2022-01-02 08:50,41.00,37.40,86.89,130.00,3.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.98,LOWW 020850Z 13003KT CAVOK 05/03 Q1021 NOSIG,M
LOWW,2022-01-02 09:20,44.60,39.20,81.20,M,1.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.60,LOWW 020920Z VRB01KT CAVOK 07/04 Q1021 NOSIG,M
LOWW,2022-01-02 09:50,44.60,39.20,81.20,M,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.60,LOWW 020950Z VRB02KT CAVOK 07/04 Q1021 NOSIG,M
LOWW,2022-01-02 10:20,44.60,39.20,81.20,40.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.09,LOWW 021020Z 04003KT 010V080 CAVOK 07/04 Q1020 NOSIG,M
LOWW,2022-01-02 10:50,46.40,41.00,81.34,20.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,LOWW 021050Z 02004KT 350V060 CAVOK 08/05 Q1020 NOSIG,M
LOWW,2022-01-02 11:20,46.40,41.00,81.34,30.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.15,LOWW 021120Z 03003KT 360V070 CAVOK 08/05 Q1020 NOSIG,M
LOWW,2022-01-02 11:50,48.20,41.00,76.01,80.00,3.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,47.21,LOWW 021150Z 08003KT 040V110 CAVOK 09/05 Q1019 NOSIG,M
LOWW,2022-01-02 12:20,50.00,41.00,71.07,70.00,3.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LOWW 021220Z 07003KT 020V150 CAVOK 10/05 Q1019 NOSIG,M
LOWW,2022-01-02 12:50,50.00,42.80,76.18,130.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LOWW 021250Z 13005KT CAVOK 10/06 Q1018 NOSIG,M
LOWW,2022-01-02 13:20,51.80,42.80,71.26,140.00,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LOWW 021320Z 14003KT CAVOK 11/06 Q1018 NOSIG,M
LOWW,2022-01-02 13:50,50.00,42.80,76.18,130.00,2.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LOWW 021350Z 13002KT CAVOK 10/06 Q1018 NOSIG,M
LOWW,2022-01-02 14:20,50.00,42.80,76.18,150.00,2.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LOWW 021420Z 15002KT CAVOK 10/06 Q1018 NOSIG,M
LOWW,2022-01-02 14:50,48.20,42.80,81.47,250.00,4.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,LOWW 021450Z 25004KT 220V290 CAVOK 09/06 Q1018 NOSIG,M
LOWW,2022-01-02 15:20,46.40,41.00,81.34,240.00,4.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,LOWW 021520Z 24004KT CAVOK 08/05 Q1018 NOSIG,M
LOWW,2022-01-02 15:50,44.60,39.20,81.20,210.00,4.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,LOWW 021550Z 21004KT 170V240 CAVOK 07/04 Q1018 NOSIG,M
LOWW,2022-01-02 16:20,42.80,39.20,86.99,180.00,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,LOWW 021620Z 18003KT CAVOK 06/04 Q1018 NOSIG,M
LOWW,2022-01-02 16:50,42.80,41.00,93.30,150.00,3.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,LOWW 021650Z 15003KT CAVOK 06/05 Q1018 NOSIG,M
LOWW,2022-01-02 17:20,42.80,41.00,93.30,M,2.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,LOWW 021720Z VRB02KT CAVOK 06/05 Q1017 NOSIG,M
LOWW,2022-01-02 17:50,44.60,41.00,87.09,200.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,LOWW 021750Z 20004KT 170V230 CAVOK 07/05 Q1017 NOSIG,M
LOWW,2022-01-02 18:20,44.60,41.00,87.09,220.00,5.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,LOWW 021820Z 22005KT CAVOK 07/05 Q1017 NOSIG,M
LOWW,2022-01-02 18:50,44.60,41.00,87.09,200.00,6.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.71,LOWW 021850Z 20006KT CAVOK 07/05 Q1017 BECMG FM2000 26008KT,M
LOWW,2022-01-02 19:20,42.80,41.00,93.30,150.00,6.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.54,LOWW 021920Z 15006KT CAVOK 06/05 Q1017 BECMG 24008KT,M
LOWW,2022-01-02 19:50,41.00,39.20,93.24,160.00,5.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.08,LOWW 021950Z 16005KT 130V190 CAVOK 05/04 Q1016 BECMG 24008KT,M
LOWW,2022-01-02 20:20,42.80,39.20,86.99,200.00,6.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.54,LOWW 022020Z 20006KT CAVOK 06/04 Q1016 BECMG 27010KT,M
LOWW,2022-01-02 20:50,41.00,39.20,93.24,M,1.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,LOWW 022050Z VRB01KT CAVOK 05/04 Q1016 BECMG 27010KT,M
LOWW,2022-01-02 21:20,42.80,39.20,86.99,210.00,5.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.22,LOWW 022120Z 21005KT 180V260 CAVOK 06/04 Q1016 BECMG 27010KT,M
LOWW,2022-01-02 21:50,42.80,39.20,86.99,160.00,2.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,LOWW 022150Z 16002KT CAVOK 06/04 Q1016 BECMG 27010KT,M
LOWW,2022-01-02 22:20,41.00,37.40,86.89,170.00,4.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.93,LOWW 022220Z 17004KT CAVOK 05/03 Q1016 BECMG 27010KT,M
LOWW,2022-01-02 22:50,48.20,35.60,61.52,260.00,6.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.04,LOWW 022250Z 26006KT CAVOK 09/02 Q1016 NOSIG,M
LOWW,2022-01-02 23:20,46.40,35.60,65.83,250.00,6.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,LOWW 022320Z 25006KT CAVOK 08/02 Q1016 NOSIG,M
LOWW,2022-01-02 23:50,48.20,35.60,61.52,260.00,8.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.07,LOWW 022350Z 26008KT CAVOK 09/02 Q1016 NOSIG,M
LOWW,2022-01-03 00:20,48.20,35.60,61.52,260.00,8.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.07,LOWW 030020Z 26008KT CAVOK 09/02 Q1015 NOSIG,M
LOWW,2022-01-03 00:50,50.00,35.60,57.52,240.00,6.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LOWW 030050Z 24006KT CAVOK 10/02 Q1015 NOSIG,M
LOWW,2022-01-03 01:20,51.80,37.40,57.77,260.00,6.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LOWW 030120Z 26006KT CAVOK 11/03 Q1016 NOSIG,M
LOWW,2022-01-03 01:50,51.80,37.40,57.77,260.00,7.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LOWW 030150Z 26007KT CAVOK 11/03 Q1015 NOSIG,M
LOWW,2022-01-03 02:20,55.40,37.40,50.64,270.00,10.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LOWW 030220Z 27010KT CAVOK 13/03 Q1015 NOSIG,M
LOWW,2022-01-03 02:50,53.60,37.40,54.07,280.00,10.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LOWW 030250Z 28010KT CAVOK 12/03 Q1015 NOSIG,M
LOWW,2022-01-03 03:20,53.60,37.40,54.07,300.00,7.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LOWW 030320Z 30007KT 240V340 CAVOK 12/03 Q1015 NOSIG,M
LOWW,2022-01-03 03:50,53.60,37.40,54.07,300.00,7.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LOWW 030350Z 30007KT 270V330 CAVOK 12/03 Q1015 NOSIG,M
LOWW,2022-01-03 04:20,53.60,37.40,54.07,300.00,8.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LOWW 030420Z 30008KT 260V340 CAVOK 12/03 Q1015 NOSIG,M
LOWW,2022-01-03 04:50,51.80,37.40,57.77,260.00,7.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LOWW 030450Z 26007KT CAVOK 11/03 Q1015 BECMG 27017KT,M
LOWW,2022-01-03 05:20,55.40,39.20,54.34,270.00,9.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LOWW 030520Z 27009KT 200V300 CAVOK 13/04 Q1015 TEMPO FM0700 27020KT,M
